dataset,method,o,alpha,nominal_coverage,coverage_mean,coverage_se,coverage_std,coverage_n
fixedN21,Std-CP,20,0.125,0.875,0.897,0.009612023720320294,0.304110972316823,1000.0
fixedN21,Std-CP,20,0.1,0.9,0.91,0.009049861877399012,0.2863249587129665,1000.0
fixedN21,Std-CP,20,0.075,0.925,0.897,0.009612023720320294,0.304110972316823,1000.0
fixedN21,Std-CP,20,0.05,0.95,0.897,0.009612023720320294,0.304110972316823,1000.0
fixedN21,Std-CP,25,0.125,0.875,0.929,0.008121514637061239,0.25695335184625445,1000.0
fixedN21,Std-CP,25,0.1,0.9,0.942,0.007391616873188169,0.2338604085575211,1000.0
fixedN21,Std-CP,25,0.075,0.925,0.929,0.008121514637061239,0.25695335184625445,1000.0
fixedN21,Std-CP,25,0.05,0.95,0.929,0.008121514637061239,0.25695335184625445,1000.0
fixedN21,Std-CP,30,0.125,0.875,0.866,0.010772372069326236,0.3408227694273963,1000.0
fixedN21,Std-CP,30,0.1,0.9,0.938,0.00762600813007697,0.2412762197445372,1000.0
fixedN21,Std-CP,30,0.075,0.925,0.945,0.007209368904418752,0.22809433799861636,1000.0
fixedN21,Std-CP,30,0.05,0.95,0.945,0.007209368904418752,0.22809433799861636,1000.0
fixedN21,Std-CP,35,0.125,0.875,0.892,0.009815090422405694,0.3105357184486713,1000.0
fixedN21,Std-CP,35,0.1,0.9,0.951,0.006826346021115546,0.21597603025716913,1000.0
fixedN21,Std-CP,35,0.075,0.925,0.955,0.00655553201502365,0.2074078542823729,1000.0
fixedN21,Std-CP,35,0.05,0.95,0.955,0.00655553201502365,0.2074078542823729,1000.0
