puma,N_j,y_mean,y_sd,income_mean,income_sd,age_mean,age_sd,hours_mean,hours_sd,entry_recency_mean,entry_recency_sd,age_sq_mean,age_sq_sd,prop_female,prop_married,prop_educ_BAplus,prop_educ_<HS,prop_educ_SomeCollege,prop_educ_HS,english_mean,resid_mean,resid_sd,resid_q25,resid_median,resid_q75
3715,49,47098.36734693877,60413.337770828766,47098.36734693877,60413.337770828766,38.38775510204081,8.167048443110206,43.673469387755105,7.717371516860628,9.571428571428571,5.354126134736337,1538.9591836734694,648.7530975900254,0.42857142857142855,0.673469387755102,0.5714285714285714,0.08163265306122448,0.22448979591836735,0.12244897959183673,1.7755102040816326,-25123.134177374213,59088.68320291988,-62016.49999805914,-28212.20568329638,-6156.444812880509
3716,40,32980.0,25059.879059196166,32980.0,25059.879059196166,38.55,8.378697040862864,41.0,3.7893237337253676,12.175,6.020850523442766,1554.55,664.8749622181718,0.475,0.675,0.2,0.25,0.225,0.325,2.225,-8796.078327308105,21517.72663728417,-21119.96422262495,-7001.946506000997,561.4001716022885
3717,97,61996.907216494845,76417.01443069938,61996.907216494845,76417.01443069938,39.47422680412371,8.678388847573652,43.175257731958766,7.701474844251087,9.474226804123711,5.396937371295939,1632.7525773195875,677.0532203190011,0.4639175257731959,0.6494845360824743,0.5257731958762887,0.07216494845360824,0.12371134020618557,0.27835051546391754,2.020618556701031,-4969.794998892704,64595.069525697574,-31457.879833364277,-14055.53517571999,4606.7221001673315
3718,42,45519.28571428572,30431.832851421623,45519.28571428572,30431.832851421623,35.19047619047619,8.474461189399523,42.61904761904762,6.343625111767935,8.452380952380953,4.779031338489264,1308.4761904761904,646.8483155436976,0.42857142857142855,0.4523809523809524,0.6666666666666666,0.07142857142857142,0.19047619047619047,0.07142857142857142,1.5238095238095237,-27159.640473152627,32203.06464120746,-50536.991992965246,-28079.92935685956,-5347.304831306457
3719,119,65700.16806722688,67136.3964789212,65700.16806722688,67136.3964789212,40.09243697478992,8.225623047483955,43.168067226890756,6.6782207715385065,9.546218487394958,5.389487411807193,1674.4957983193278,653.939585064553,0.3949579831932773,0.6470588235294118,0.46218487394957986,0.058823529411764705,0.3025210084033613,0.17647058823529413,1.6974789915966386,-5614.685529153875,60978.484441408866,-35020.01020653483,-12525.54766158895,14937.916415120299
3720,28,63350.0,45815.47126689201,63350.0,45815.47126689201,38.142857142857146,7.555788978653856,43.035714285714285,10.123248427760663,10.892857142857142,6.057375582032118,1509.9285714285713,591.3461685047862,0.39285714285714285,0.7142857142857143,0.7142857142857143,0.03571428571428571,0.21428571428571427,0.03571428571428571,1.2142857142857142,-28085.22850058766,45152.16286844606,-61856.05045557541,-25681.262309102218,6346.683678148169
3721,48,44156.875,40650.71291182187,44156.875,40650.71291182187,37.833333333333336,7.217983844547025,43.645833333333336,8.976303516631724,9.854166666666666,5.716678038985442,1482.375,561.2356286365504,0.4166666666666667,0.6458333333333334,0.2916666666666667,0.2708333333333333,0.125,0.3125,2.4375,-7908.059038168646,39591.653224017144,-25717.718014497957,-10534.419774867154,7433.261029603098
3722,74,41539.72972972973,33177.93349741406,41539.72972972973,33177.93349741406,37.554054054054056,7.382210924514717,41.54054054054054,4.919040972321236,11.135135135135135,5.473033078410796,1464.0675675675675,564.0076345320518,0.21621621621621623,0.6351351351351351,0.28378378378378377,0.28378378378378377,0.16216216216216217,0.2702702702702703,2.2162162162162162,-10727.033094355465,38303.95561100197,-18618.07135130286,-9533.290823860458,1195.5321769918455
3723,84,32357.14285714286,24555.745705640235,32357.14285714286,24555.745705640235,37.916666666666664,7.198072588963239,42.29761904761905,5.645725031405197,12.071428571428571,4.570164412127055,1488.8690476190477,559.5053921542531,0.40476190476190477,0.5952380952380952,0.23809523809523808,0.35714285714285715,0.11904761904761904,0.2857142857142857,2.2142857142857144,-16049.107974143153,31903.328702182556,-21639.64863412289,-11162.768376881726,-2928.917823229085
3724,68,68552.20588235294,65357.999084390496,68552.20588235294,65357.999084390496,39.76470588235294,8.171880521366381,44.5735294117647,8.857606860638459,11.161764705882353,5.487054763136696,1647.0294117647059,664.3692771610301,0.4117647058823529,0.6470588235294118,0.5735294117647058,0.11764705882352941,0.17647058823529413,0.1323529411764706,1.6176470588235294,-9600.30230282563,56409.82998029196,-38775.2491636576,-11500.908880582185,14589.50208969185
