dataset,alpha,nominal_coverage,o,dataset_id,mean_width,sd_upper,sd_width,relative_instability,coverage_mean,n_finite,n_reruns,base_seed
poissonNmean21,0.15,0.85,20,15,4.182296203935358,0.18801920774378153,0.17836150521516425,0.044955975993968014,1.0,50,50,456
poissonNmean21,0.15,0.85,20,21,4.36890656457106,0.0448378475276829,0.11574037248910887,0.01026294494171337,0.0,50,50,456
poissonNmean21,0.15,0.85,20,24,4.08057979065711,0.10878793807947054,0.22284792992389144,0.02665992179066104,1.0,50,50,456
poissonNmean21,0.15,0.85,25,3,5.947156385554361,0.0,0.0,0.0,1.0,33,50,456
poissonNmean21,0.15,0.85,20,18,4.269360323274114,0.10298119112684642,0.08175071997516611,0.024120988468799832,1.0,50,50,456
poissonNmean21,0.15,0.85,20,17,4.713205714154558,0.6366205001903902,0.2618271857297986,0.13507165585378772,1.0,50,50,456
poissonNmean21,0.15,0.85,20,16,5.184230074641281,0.34429905031554553,0.22358680941761488,0.06641276435621331,1.0,50,50,456
poissonNmean21,0.15,0.85,25,0,4.731457352609384,0.11014848687656377,0.18656068368824405,0.023280033754466203,1.0,50,50,456
poissonNmean21,0.15,0.85,20,20,5.487641663928509,0.14603337476902195,0.23704127380785298,0.02661131752259479,0.0,50,50,456
poissonNmean21,0.15,0.85,20,23,4.83176712065392,0.10499042550169235,0.19073676032001524,0.021729198216714384,1.0,50,50,456
poissonNmean21,0.15,0.85,20,19,3.7336009845352702,0.23583944428648748,0.09836698894055351,0.06316675115079094,1.0,50,50,456
poissonNmean21,0.15,0.85,25,5,4.453496201456893,0.12363584787509783,0.21153595285296922,0.027761525390916975,1.0,50,50,456
poissonNmean21,0.15,0.85,25,7,6.286960553161901,0.10139188892309907,0.3659375325380826,0.0161273302203409,1.0,50,50,456
poissonNmean21,0.15,0.85,25,9,,0.0,0.0,,1.0,0,50,456
poissonNmean21,0.15,0.85,25,4,4.805670152465913,0.2523024353412313,0.22467326733153073,0.05250098890198872,1.0,50,50,456
poissonNmean21,0.15,0.85,20,22,4.498972973345933,0.48210810009003224,0.16216460340241515,0.10715959018786535,1.0,50,50,456
poissonNmean21,0.15,0.85,25,11,1.8305820467583296,0.0,4.485978453382215e-16,0.0,0.0,50,50,456
poissonNmean21,0.15,0.85,25,10,4.358728905409845,0.1261148054317752,0.17320045995844402,0.028933849332829015,1.0,50,50,456
poissonNmean21,0.15,0.85,25,17,,0.0,0.0,,1.0,0,50,456
poissonNmean21,0.15,0.85,25,2,3.614472493087673,0.1830308005893473,0.3637921668899338,0.05063831608606121,1.0,50,50,456
poissonNmean21,0.15,0.85,25,12,3.8247539767331404,4.525488120821813e-16,9.050976241643627e-16,1.183210253091153e-16,1.0,27,50,456
poissonNmean21,0.15,0.85,25,6,4.031532560925341,0.1811445425923361,0.22028737302767668,0.04493193093565359,1.0,50,50,456
poissonNmean21,0.15,0.85,25,18,5.388776086502144,0.01592569796350741,0.020536356893393087,0.002955346020666593,0.0,50,50,456
poissonNmean21,0.15,0.85,25,15,4.385297662809977,0.06367609008280889,0.2846651432724221,0.01452035756268527,1.0,50,50,456
poissonNmean21,0.15,0.85,25,23,3.9210814779048633,3.588782762705772e-15,0.0,9.152533001235548e-16,1.0,50,50,456
poissonNmean21,0.15,0.85,25,20,5.684344732987444,0.6581114737401724,1.5167869793772302,0.11577613685549604,1.0,50,50,456
poissonNmean21,0.15,0.85,25,8,4.9609668459129015,0.153928202036136,0.19435608257370318,0.031027863482488285,1.0,50,50,456
poissonNmean21,0.15,0.85,25,21,8.774149020589846,0.0032605413377589944,0.38659688593742225,0.0003716077000866579,1.0,50,50,456
poissonNmean21,0.15,0.85,25,14,5.097102941058288,0.16833885372314344,0.3113223377384791,0.03302637903722463,1.0,50,50,456
poissonNmean21,0.15,0.85,25,13,4.942503168684579,0.05670300089556934,0.2257633958671728,0.011472526968689944,1.0,50,50,456
poissonNmean21,0.15,0.85,30,0,4.486771968582364,1.794391381352886e-15,0.0,3.9992925736313723e-16,0.0,50,50,456
poissonNmean21,0.15,0.85,25,22,4.886601567590025,0.24108802067316204,0.4607550626956093,0.04933654142628654,1.0,50,50,456
poissonNmean21,0.15,0.85,25,16,3.8521472199540137,0.2749868445875074,0.5199555810755235,0.07138534144361963,1.0,50,50,456
poissonNmean21,0.15,0.85,30,3,4.741245622820458,1.794391381352886e-15,0.0,3.7846412611828447e-16,1.0,50,50,456
poissonNmean21,0.15,0.85,30,1,4.032779650688344,0.0,0.0,0.0,1.0,50,50,456
poissonNmean21,0.15,0.85,30,2,3.90983030254044,0.0,0.0,0.0,1.0,50,50,456
poissonNmean21,0.15,0.85,30,4,3.789639468317038,1.794391381352886e-15,0.0,4.734992329362052e-16,1.0,50,50,456
poissonNmean21,0.15,0.85,30,6,7.1763089978072045,0.0,0.0,0.0,1.0,50,50,456
poissonNmean21,0.15,0.85,30,8,3.8987610896440605,4.485978453382215e-16,8.97195690676443e-16,1.1506164010146528e-16,1.0,50,50,456
poissonNmean21,0.15,0.85,30,7,2.7337840604410735,0.0,4.485978453382215e-16,0.0,1.0,50,50,456
poissonNmean21,0.15,0.85,25,24,5.150403320441409,0.12352340032949624,0.1646717466807748,0.023983248037924496,1.0,50,50,456
poissonNmean21,0.15,0.85,25,19,4.055772222986531,0.129909598492029,0.3307031158704678,0.03203079249760433,1.0,50,50,456
poissonNmean21,0.15,0.85,30,9,3.128300550699342,8.97195690676443e-16,4.485978453382215e-16,2.867997099817893e-16,1.0,50,50,456
poissonNmean21,0.15,0.85,30,5,3.9975629309442873,0.21507080296763734,0.29396261909520044,0.05380047961292112,1.0,50,50,456
poissonNmean21,0.15,0.85,30,14,3.8923179935164245,0.0,4.485978453382215e-16,0.0,1.0,50,50,456
poissonNmean21,0.15,0.85,30,10,,0.0,0.0,,1.0,0,50,456
poissonNmean21,0.15,0.85,30,13,3.8345203407814794,8.97195690676443e-16,8.97195690676443e-16,2.3397859730575677e-16,1.0,50,50,456
poissonNmean21,0.15,0.85,30,11,5.071383112263852,1.794391381352886e-15,0.0,3.53826824286575e-16,1.0,50,50,456
poissonNmean21,0.15,0.85,30,17,8.591351750367464,0.0,0.0,0.0,1.0,50,50,456
poissonNmean21,0.15,0.85,30,19,2.74579812077264,4.485978453382215e-16,4.485978453382215e-16,1.6337612075136483e-16,1.0,50,50,456
poissonNmean21,0.15,0.85,30,15,5.953201110760687,3.588782762705772e-15,8.97195690676443e-16,6.028324418973316e-16,1.0,50,50,456
poissonNmean21,0.15,0.85,30,12,,0.0,0.0,,1.0,0,50,456
poissonNmean21,0.15,0.85,30,16,4.2191380858445715,1.794391381352886e-15,0.0,4.25298092843456e-16,1.0,50,50,456
poissonNmean21,0.15,0.85,30,18,5.157017467469597,0.0,0.0,0.0,1.0,50,50,456
poissonNmean21,0.15,0.85,30,21,3.6774431570170294,8.97195690676443e-16,4.485978453382215e-16,2.439726876442616e-16,1.0,50,50,456
poissonNmean21,0.15,0.85,30,20,3.0234829135547305,1.794391381352886e-15,4.485978453382215e-16,5.934848757730227e-16,0.0,50,50,456
poissonNmean21,0.15,0.85,30,23,5.762793085856295,3.588782762705772e-15,0.0,6.227505845236353e-16,1.0,50,50,456
poissonNmean21,0.15,0.85,35,0,3.4800845696025173,0.0,4.485978453382215e-16,0.0,1.0,50,50,456
poissonNmean21,0.15,0.85,30,22,3.3237772934131664,0.0,4.485978453382215e-16,0.0,1.0,50,50,456
poissonNmean21,0.15,0.85,35,2,3.804046323126363,4.485978453382215e-16,4.485978453382215e-16,1.1792649385235154e-16,1.0,50,50,456
poissonNmean21,0.15,0.85,35,1,5.505161614856347,0.0,8.97195690676443e-16,0.0,1.0,50,50,456
poissonNmean21,0.15,0.85,35,4,5.6763979861475855,3.588782762705772e-15,8.97195690676443e-16,6.322288837857508e-16,1.0,50,50,456
poissonNmean21,0.15,0.85,35,5,6.337106725999006,0.0,8.97195690676443e-16,0.0,1.0,50,50,456
poissonNmean21,0.15,0.85,35,3,5.733736351333835,0.0,0.0,0.0,0.0,50,50,456
poissonNmean21,0.15,0.85,35,7,7.0801247882694565,0.0,1.794391381352886e-15,0.0,1.0,50,50,456
poissonNmean21,0.15,0.85,35,6,3.5970389004384993,4.485978453382215e-16,8.97195690676443e-16,1.2471309256164422e-16,1.0,50,50,456
poissonNmean21,0.15,0.85,35,9,3.9994618137628777,8.97195690676443e-16,0.0,2.243291053783859e-16,1.0,50,50,456
poissonNmean21,0.15,0.85,30,24,4.317856798535707,0.1606398599136099,0.34118264674168175,0.03720360989463266,1.0,50,50,456
poissonNmean21,0.15,0.85,35,10,4.919887071227741,0.0,0.0,0.0,1.0,50,50,456
poissonNmean21,0.15,0.85,35,8,4.338950923470363,1.794391381352886e-15,8.97195690676443e-16,4.135542007738826e-16,1.0,50,50,456
poissonNmean21,0.15,0.85,35,11,4.456256075178519,1.794391381352886e-15,0.0,4.026679237191283e-16,1.0,50,50,456
poissonNmean21,0.15,0.85,35,12,6.445074172785509,0.0,8.97195690676443e-16,0.0,1.0,50,50,456
poissonNmean21,0.15,0.85,35,14,4.013941995707282,0.0,0.0,0.0,1.0,50,50,456
poissonNmean21,0.15,0.85,35,13,4.819674829784983,1.794391381352886e-15,0.0,3.7230548630869727e-16,1.0,50,50,456
poissonNmean21,0.15,0.85,35,15,6.050673632343915,3.588782762705772e-15,8.97195690676443e-16,5.931211929068378e-16,1.0,50,50,456
poissonNmean21,0.15,0.85,35,16,5.15385440643807,3.588782762705772e-15,0.0,6.963298688109528e-16,1.0,50,50,456
poissonNmean21,0.15,0.85,35,18,4.344437306769813,0.0,8.97195690676443e-16,0.0,1.0,50,50,456
poissonNmean21,0.15,0.85,35,17,3.711641184330034,0.0,0.0,0.0,1.0,50,50,456
poissonNmean21,0.15,0.85,35,20,4.220452327852014,0.0,0.0,0.0,1.0,50,50,456
poissonNmean21,0.15,0.85,35,23,5.665731143322978,0.0,8.97195690676443e-16,0.0,1.0,50,50,456
poissonNmean21,0.15,0.85,35,19,5.931911693619718,0.0,0.0,0.0,1.0,50,50,456
poissonNmean21,0.15,0.85,35,21,7.5393022023620935,3.588782762705772e-15,8.97195690676443e-16,4.760099365139378e-16,1.0,50,50,456
poissonNmean21,0.15,0.85,35,22,7.074930723685384,0.0,0.0,0.0,1.0,50,50,456
poissonNmean21,0.15,0.85,35,24,4.809290709300267,0.0,0.0,0.0,1.0,50,50,456
poissonNmean21,0.175,0.825,0,0,8.035880245000893,0.28169964461738844,0.316271763828767,0.03505523178902937,1.0,50,50,456
poissonNmean21,0.175,0.825,0,1,8.470174780812483,1.2327294731043015,1.3928116344311914,0.14553766657764935,0.86,50,50,456
poissonNmean21,0.175,0.825,0,3,8.341154078917436,3.226612150115049,2.724139840749102,0.386830421736295,1.0,50,50,456
poissonNmean21,0.175,0.825,0,5,5.651511729042731,0.19869071891723597,0.40528312001889416,0.03515709219821273,1.0,50,50,456
poissonNmean21,0.175,0.825,0,7,9.700288602315263,0.7934302143861206,2.032413607367411,0.0817944957015758,1.0,50,50,456
poissonNmean21,0.175,0.825,0,12,9.326081035441728,0.5481075670451123,0.9730304838498159,0.058771478069099936,1.0,50,50,456
poissonNmean21,0.175,0.825,0,4,8.431224381371239,0.6024944015021615,0.8733329506244016,0.07145989410901823,1.0,50,50,456
poissonNmean21,0.175,0.825,0,9,6.255241683866801,0.4378802283271757,0.40239978995711073,0.07000212788844498,1.0,50,50,456
poissonNmean21,0.175,0.825,0,6,6.133103581815951,0.579938117333884,0.2955152849578327,0.09455866994539983,0.0,50,50,456
poissonNmean21,0.175,0.825,0,10,8.187073497836188,1.094895634479669,0.694523355129406,0.13373467757056848,0.86,50,50,456
poissonNmean21,0.175,0.825,0,2,7.439397956711044,0.40089423602143254,0.5749954170688842,0.05388799447941722,1.0,50,50,456
poissonNmean21,0.175,0.825,0,8,7.475611542556311,0.7317911515124111,0.5143519974279177,0.09789047322035846,1.0,50,50,456
poissonNmean21,0.175,0.825,0,11,7.712589070090457,0.6806403403500083,0.5295910836546798,0.08825056465014354,1.0,50,50,456
poissonNmean21,0.175,0.825,0,16,7.3550121111041555,0.50550057233274,0.8493678147748154,0.06872872059171264,1.0,50,50,456
poissonNmean21,0.175,0.825,0,14,6.159607877793695,0.20662342182563495,0.39658945540871937,0.033544898624236,0.0,50,50,456
poissonNmean21,0.175,0.825,0,15,7.393020711462437,0.8875486131888082,0.28932310362879116,0.12005222869357271,1.0,50,50,456
poissonNmean21,0.175,0.825,0,13,8.680325678973112,0.582124621592878,0.33238260688534027,0.06706253234288137,0.76,50,50,456
poissonNmean21,0.175,0.825,0,18,5.824975583685209,0.1966933199828759,0.13143023583388336,0.03376723509945369,1.0,50,50,456
poissonNmean21,0.175,0.825,0,17,6.479396822719261,0.43298706484852184,0.5807743803165717,0.06682521177438962,1.0,50,50,456
poissonNmean21,0.175,0.825,0,19,6.052331992497534,0.09924649600064736,0.14125194908438463,0.01639805881826596,1.0,50,50,456
poissonNmean21,0.175,0.825,0,22,8.742694426429342,0.3953237650370286,0.6639936785530981,0.04521761207185246,1.0,50,50,456
poissonNmean21,0.175,0.825,0,21,7.269798675152437,0.4159743093015721,0.7397848988148739,0.057219508804740006,1.0,50,50,456
poissonNmean21,0.175,0.825,5,4,5.938154849426223,0.25212964232211216,0.44705997716983686,0.04245925690982517,0.36,50,50,456
poissonNmean21,0.175,0.825,0,23,8.546673370981392,0.36591125463712376,0.18085734822352595,0.04281329574141748,0.28,50,50,456
poissonNmean21,0.175,0.825,5,0,5.395429507928237,0.22014348315628393,0.6068837184247929,0.04080184586468922,1.0,50,50,456
poissonNmean21,0.175,0.825,0,20,6.802141938480123,0.6119785206880686,0.18897513696033288,0.0899685020134716,0.9,50,50,456
poissonNmean21,0.175,0.825,5,1,6.531174992919182,0.2575981645599333,0.2929660243702253,0.0394413202584849,1.0,50,50,456
poissonNmean21,0.175,0.825,5,7,5.971201749971657,0.312584961524844,0.5339719298393706,0.05234875233052169,0.1,50,50,456
poissonNmean21,0.175,0.825,5,5,5.934815179928176,0.4725168134508044,1.113040418535181,0.07961778069330254,1.0,50,50,456
poissonNmean21,0.175,0.825,5,2,6.040162616762951,0.6620542592907386,0.17210083528731812,0.10960868130493268,1.0,50,50,456
poissonNmean21,0.175,0.825,0,24,6.338320703798778,0.19189265734726216,0.1936212497085673,0.030274999690731042,1.0,50,50,456
poissonNmean21,0.175,0.825,5,6,6.158196982832849,0.23330735934144614,0.44295145772168043,0.03788566036322563,1.0,50,50,456
poissonNmean21,0.175,0.825,5,3,4.941278359298472,0.09139163043659766,0.22073471726601804,0.018495543823111554,1.0,50,50,456
poissonNmean21,0.175,0.825,5,11,6.04806825031782,0.42829259927151186,0.3045870858326475,0.07081477614757498,1.0,50,50,456
poissonNmean21,0.175,0.825,5,9,5.284169735065763,0.24589171367983936,0.16426501246770822,0.046533651644098666,1.0,50,50,456
poissonNmean21,0.175,0.825,5,10,5.038470944928183,0.4338650472160178,0.39162895263841063,0.08611045929574215,0.6,50,50,456
poissonNmean21,0.175,0.825,5,8,5.725459058527389,0.23837577806211158,0.3067697523941739,0.04163435204502585,1.0,50,50,456
poissonNmean21,0.175,0.825,5,14,6.9975164197198,0.30681686426884786,0.4972443352257871,0.04384653723772664,1.0,50,50,456
poissonNmean21,0.175,0.825,5,17,6.762117805500735,0.554841436232019,0.6183991962498459,0.0820514300683546,1.0,50,50,456
poissonNmean21,0.175,0.825,5,18,4.652636140672385,0.10011654273188254,0.21779986382484506,0.0215182403490968,1.0,50,50,456
poissonNmean21,0.175,0.825,5,15,5.498447526246475,0.28576552289660423,0.31453593463176793,0.05197203784023061,1.0,50,50,456
poissonNmean21,0.175,0.825,5,12,7.370309882823299,0.7267944983900186,0.739061538434249,0.09861111811374884,1.0,50,50,456
poissonNmean21,0.175,0.825,5,20,5.401325185033905,0.35422332452996086,0.2231923733240622,0.06558081811320111,0.0,50,50,456
poissonNmean21,0.175,0.825,5,16,5.466683596471322,0.14238148569996523,0.1979773397846821,0.026045313065470033,1.0,50,50,456
poissonNmean21,0.175,0.825,5,22,5.469580323429651,0.1411785784452983,0.11256733916054461,0.025811592498338802,1.0,50,50,456
poissonNmean21,0.175,0.825,5,13,6.047903153101719,0.2692790298142178,0.34787023554177227,0.044524362080122885,1.0,50,50,456
poissonNmean21,0.175,0.825,5,19,5.057797824804243,0.10921333364378458,0.27568047462703105,0.02159306034499542,1.0,50,50,456
poissonNmean21,0.175,0.825,5,23,7.187552027888506,0.24998514180653683,0.23890993593173562,0.03478028970594808,1.0,50,50,456
poissonNmean21,0.175,0.825,5,21,5.439758856629128,0.31589970429417175,0.18385202869358003,0.058072372805497166,0.94,50,50,456
poissonNmean21,0.175,0.825,10,0,5.488384713622852,0.17827316156021236,0.46194440006757037,0.0324818996594237,1.0,50,50,456
poissonNmean21,0.175,0.825,10,1,4.189206891908894,0.11991077260000091,0.10497237682232974,0.028623740887946746,0.92,50,50,456
poissonNmean21,0.175,0.825,5,24,5.793035205589888,0.15512955221347485,0.558495316254449,0.02677863101259687,1.0,50,50,456
poissonNmean21,0.175,0.825,10,5,4.511532891713564,0.10401698858112131,0.15631871364262734,0.023055797459034754,1.0,50,50,456
poissonNmean21,0.175,0.825,10,2,5.084957830612166,0.2534516672070009,0.10842711952868456,0.049843415746967656,0.0,50,50,456
poissonNmean21,0.175,0.825,10,3,5.458413049659737,0.6164706453386418,0.3465371288573831,0.11293953750478282,1.0,50,50,456
poissonNmean21,0.175,0.825,10,8,4.330061401636565,0.3423700099106829,0.20027120500554543,0.07906816512608406,1.0,50,50,456
poissonNmean21,0.175,0.825,10,11,5.646017595817519,0.33236244796096925,0.3347940284777851,0.058866704242505036,1.0,50,50,456
poissonNmean21,0.175,0.825,10,6,5.4877061305545976,0.13823348548912495,0.1996842116809867,0.025189666173898204,1.0,50,50,456
poissonNmean21,0.175,0.825,10,4,5.550082260810663,0.09339537343093136,0.25545051370545874,0.016827745795841544,1.0,50,50,456
poissonNmean21,0.175,0.825,10,10,5.8737074880564535,0.48675233583754374,0.7511534280681604,0.08286969292006825,1.0,50,50,456
poissonNmean21,0.175,0.825,10,12,5.167269290192954,0.06248608835822739,0.2809445507199227,0.012092671167113501,1.0,50,50,456
poissonNmean21,0.175,0.825,10,9,4.790729734691604,0.28504690009965894,0.17991339037103704,0.05949968290540781,0.14,50,50,456
poissonNmean21,0.175,0.825,10,7,7.715064735014976,2.9045170718923603,3.1414023085494787,0.3764734544235451,1.0,50,50,456
poissonNmean21,0.175,0.825,10,13,4.961781794281283,0.13645089287999926,0.2235988873889888,0.027500381624453167,1.0,50,50,456
poissonNmean21,0.175,0.825,10,14,4.618410605797149,0.14424586559672506,0.12857715849771734,0.031232793683537773,1.0,50,50,456
poissonNmean21,0.175,0.825,10,15,4.585040310305407,0.1309212520174529,0.20156800541151754,0.028554002398450514,1.0,50,50,456
poissonNmean21,0.175,0.825,10,17,6.042644088149266,0.4982118385387307,0.7040998377259814,0.08244931047913538,1.0,50,50,456
poissonNmean21,0.175,0.825,10,16,5.559835786410513,0.19850919691437105,0.23483811824840103,0.03570414748571749,1.0,50,50,456
poissonNmean21,0.175,0.825,10,18,4.882924654890479,0.36058585452252195,0.35879220315154325,0.07384628680710408,1.0,50,50,456
poissonNmean21,0.175,0.825,10,19,5.007631628031292,0.26318397405977273,0.222418784563068,0.0525565763636734,1.0,50,50,456
poissonNmean21,0.175,0.825,10,20,5.636910619376028,0.35838003789148287,0.4872230832757708,0.06357738521870573,1.0,50,50,456
poissonNmean21,0.175,0.825,10,24,6.258714451261782,0.33935662402066646,0.9012254820673002,0.05422145820253084,0.22,50,50,456
poissonNmean21,0.175,0.825,15,3,4.204143637027762,0.37326759972600165,0.20560312182437734,0.08878564386774704,1.0,50,50,456
poissonNmean21,0.175,0.825,15,2,5.340573300327325,0.19796446521163497,0.4417373255585494,0.03706801762265892,1.0,50,50,456
poissonNmean21,0.175,0.825,15,1,4.7179614040517155,0.3439474129728531,0.1396555175991302,0.07290170128934843,1.0,50,50,456
poissonNmean21,0.175,0.825,10,22,5.321067852538663,0.15318543696334927,0.12963023927120687,0.028788476525490093,1.0,50,50,456
poissonNmean21,0.175,0.825,10,23,4.618975677402122,0.1103228499848716,0.17470337263137073,0.02388470035133875,1.0,50,50,456
poissonNmean21,0.175,0.825,10,21,5.576563313797347,0.1786935753525033,0.36999450061865946,0.03204367372829527,1.0,50,50,456
poissonNmean21,0.175,0.825,15,0,4.484257030696265,0.28115747083374937,0.22160127152436165,0.0626987857540571,0.0,50,50,456
poissonNmean21,0.175,0.825,15,5,4.443431175825553,0.15533593023353967,0.27716406955439804,0.03495855434391409,1.0,50,50,456
poissonNmean21,0.175,0.825,15,4,4.415315114029802,0.4318489791993346,0.48706547895567115,0.09780705749112242,0.8,50,50,456
poissonNmean21,0.175,0.825,15,6,4.249922876231936,0.2831249709355246,0.16797170582930004,0.06661884913698686,1.0,50,50,456
poissonNmean21,0.175,0.825,15,7,4.298955563825603,0.1200714927240985,0.3018054799983705,0.02793038703039022,1.0,50,50,456
poissonNmean21,0.175,0.825,15,8,4.974224576124555,0.420271692053946,0.3820328688308533,0.0844898909613329,0.72,50,50,456
poissonNmean21,0.175,0.825,15,9,4.668268944881314,0.0726101965416676,0.10181626569932321,0.015553987441379867,1.0,50,50,456
poissonNmean21,0.175,0.825,15,16,4.51335854264225,0.16103637701087148,0.2372296623932459,0.03567994332588436,0.82,50,50,456
poissonNmean21,0.175,0.825,15,11,4.685896921071044,0.3238012930651968,0.2232485562070556,0.0691012411325485,1.0,50,50,456
poissonNmean21,0.175,0.825,15,14,5.408339899155701,0.5153747128219202,0.5169392941230219,0.09529258930311972,1.0,50,50,456
poissonNmean21,0.175,0.825,15,10,4.56885985191127,0.21864064220597199,0.31472448828575683,0.04785453029698625,0.12,50,50,456
poissonNmean21,0.175,0.825,15,15,4.265914480067616,0.08429899439917841,0.12326403254233952,0.019761060563464987,1.0,50,50,456
poissonNmean21,0.175,0.825,15,12,4.7509424870024155,0.17970908746459668,0.2942737165752006,0.037825986729210705,0.0,50,50,456
poissonNmean21,0.175,0.825,15,18,3.6652203232228904,0.11826746429367031,0.2336567008841996,0.032267491136706274,0.18,50,50,456
poissonNmean21,0.175,0.825,15,13,4.28659713038973,0.12876245398830302,0.18006369795425659,0.03003838477739012,1.0,50,50,456
poissonNmean21,0.175,0.825,15,21,3.8261933993545254,0.1213942039359953,0.17640290194219774,0.031727147915856624,1.0,50,50,456
poissonNmean21,0.175,0.825,15,17,4.4169003319291535,0.21450061544247176,0.2249958021751857,0.04856360780701273,0.84,50,50,456
poissonNmean21,0.175,0.825,15,20,4.438473302737515,0.37311788575194016,0.13678317171272164,0.0840644654822667,0.0,50,50,456
poissonNmean21,0.175,0.825,15,19,4.828184922578966,0.1235791698012657,0.271228699554574,0.025595367986704226,1.0,50,50,456
poissonNmean21,0.175,0.825,15,23,3.9150083953669035,0.09074456473022711,0.19906823691328301,0.023178638604610908,1.0,50,50,456
poissonNmean21,0.175,0.825,15,22,4.854120419150071,0.13096806555212337,0.2783766083782537,0.026980802749647304,1.0,50,50,456
poissonNmean21,0.175,0.825,15,24,4.369990955620754,0.19939373487772036,0.2211159471606087,0.045627951385404326,1.0,50,50,456
poissonNmean21,0.175,0.825,20,0,4.79712070285996,0.23344242493724637,0.3323875854266809,0.048663029220438844,0.7,50,50,456
poissonNmean21,0.175,0.825,20,2,4.3999434189296,0.2308846147276919,0.15719121166661215,0.05247445086097506,0.0,50,50,456
poissonNmean21,0.175,0.825,20,4,3.9586503811110716,0.15719851276116725,0.2560759931506974,0.03971012785348487,0.9,50,50,456
poissonNmean21,0.175,0.825,20,1,4.3971508075239,0.28994708245522893,0.45201054266595403,0.06593976307546803,1.0,50,50,456
poissonNmean21,0.175,0.825,20,3,4.171344013650924,0.17516829237126047,0.10810481291436658,0.041993250088703735,0.28,50,50,456
poissonNmean21,0.175,0.825,20,6,4.271771065092604,0.39684464225423954,0.22255815736515663,0.09289932353751655,1.0,50,50,456
poissonNmean21,0.175,0.825,20,9,4.415685822721366,0.13506808969676012,0.23517611112602393,0.03058824724389434,0.0,50,50,456
poissonNmean21,0.175,0.825,20,5,4.533619548059361,0.1276409426236666,0.23336795882300784,0.028154312745167148,1.0,50,50,456
poissonNmean21,0.175,0.825,20,12,4.717942221067128,0.17955087987672974,0.32232823888685586,0.03805703238055298,1.0,50,50,456
poissonNmean21,0.175,0.825,20,7,4.642212462948038,0.15858566366378463,0.2557485320897427,0.034161655660860206,1.0,50,50,456
poissonNmean21,0.175,0.825,20,8,3.7208243032524875,0.16084038778892945,0.1707494765346464,0.04322708482857788,1.0,50,50,456
poissonNmean21,0.175,0.825,20,13,3.8895253836885906,0.15007133648305482,0.11785999310205428,0.03858345728052204,1.0,50,50,456
poissonNmean21,0.175,0.825,20,10,4.312591640692023,0.13043140935032152,0.3392519731528699,0.030244321794722893,1.0,50,50,456
poissonNmean21,0.175,0.825,20,11,4.2146818463597215,0.09272244632047204,0.20851457241361024,0.021999868483681084,1.0,50,50,456
poissonNmean21,0.175,0.825,25,3,5.065742653486094,0.0,0.0,0.0,1.0,50,50,456
poissonNmean21,0.175,0.825,20,14,4.118353566111427,0.15521373607683178,0.25000193475608035,0.03768829790478273,1.0,50,50,456
poissonNmean21,0.175,0.825,25,1,4.319308813010881,0.28307558417102646,0.4222154051318221,0.06553724135637841,0.36,50,50,456
poissonNmean21,0.175,0.825,25,0,4.52298112361094,0.0,0.0,0.0,1.0,25,50,456
poissonNmean21,0.175,0.825,20,15,4.315513202863258,0.10333920331861085,0.2265440876857824,0.02394598242685188,1.0,50,50,456
poissonNmean21,0.175,0.825,20,18,4.271663070774414,0.11734998089581439,0.1822516264840203,0.027471731489941666,1.0,50,50,456
poissonNmean21,0.175,0.825,20,16,5.177461362615491,0.18939593781379616,0.4402610171254722,0.0365808500631899,1.0,50,50,456
poissonNmean21,0.175,0.825,25,6,5.340815287107961,0.3336769284250421,0.7656164701143745,0.062476777511945636,1.0,50,50,456
poissonNmean21,0.175,0.825,25,4,3.951042806628487,0.12761013638085103,0.20369019730408364,0.03229783695756605,1.0,50,50,456
poissonNmean21,0.175,0.825,25,8,7.5239184796235925,0.40287789797966195,0.823341107454504,0.05354628696080944,1.0,50,50,456
poissonNmean21,0.175,0.825,20,24,4.30241166190564,0.12482822836977958,0.23831224240320828,0.02901354825597749,1.0,50,50,456
poissonNmean21,0.175,0.825,20,17,4.031271941594647,0.18109786014083815,0.15790005293429585,0.04492325567825658,1.0,50,50,456
poissonNmean21,0.175,0.825,25,7,4.825406043593395,0.12515658219698547,0.13459536103564548,0.025937005314434342,1.0,50,50,456
poissonNmean21,0.175,0.825,25,2,4.631158172585199,0.12066601222822798,0.2984765041784146,0.026055256100412993,1.0,50,50,456
poissonNmean21,0.175,0.825,20,19,4.461361239885708,0.08225247919870199,0.05598237399396945,0.018436632851727818,1.0,50,50,456
poissonNmean21,0.175,0.825,20,23,4.527205195823944,0.4150784600608746,0.40457272904961517,0.0916853648347457,1.0,50,50,456
poissonNmean21,0.175,0.825,20,20,4.99090880396086,0.1744634364335343,0.1212652526351915,0.03495624610393151,1.0,50,50,456
poissonNmean21,0.175,0.825,20,22,4.882644723888121,0.0892615088390814,0.1552288896352936,0.018281385168651215,0.0,50,50,456
poissonNmean21,0.175,0.825,25,5,3.9968706969972994,0.2428286297600929,0.3498207493554139,0.06075468739644768,1.0,50,50,456
poissonNmean21,0.175,0.825,20,21,3.660697485910718,0.11432953357181934,0.11401437547771376,0.0312316256702037,1.0,50,50,456
poissonNmean21,0.175,0.825,25,13,3.4240928598150777,8.97195690676443e-16,0.0,2.6202434554444214e-16,1.0,50,50,456
