puma,n_obs,eligible_min_size,target_eligible,baplus_share,baplus_stratum,income_min,income_median,income_mean,income_max,income_range,income_iqr,dhcp_width_o20_ols_trim2_corr,width_over_puma_range_ols_trim2_corr,width_over_puma_iqr_ols_trim2_corr,width_over_puma_median_ols_trim2_corr,dhcp_width_o20_rf_trim2_corr,width_over_puma_range_rf_trim2_corr,width_over_puma_iqr_rf_trim2_corr,width_over_puma_median_rf_trim2_corr
8513,8,False,False,0.375,"(0.2, 0.429]",10000.0,73000.0,80125.0,210000.0,200000.0,79750.0,120067.0,0.600335,1.5055423197492164,1.6447534246575342,111566.0,0.55783,1.3989467084639498,1.5283013698630137
8514,19,False,False,0.631578947368421,"(0.612, 0.8]",16000.0,50000.0,58995.78947368421,132400.0,116400.0,57000.0,120067.0,1.0315034364261169,2.106438596491228,2.40134,111566.0,0.9584707903780069,1.957298245614035,2.23132
8701,1,False,False,0.0,"(-0.001, 0.2]",24200.0,24200.0,24200.0,24200.0,0.0,0.0,120067.0,,,4.961446280991735,111566.0,,,4.610165289256198
8702,3,False,False,1.0,"(0.8, 1.0]",50000.0,55000.0,76666.66666666667,125000.0,75000.0,37500.0,120067.0,1.6008933333333333,3.2017866666666666,2.1830363636363637,111566.0,1.4875466666666666,2.975093333333333,2.028472727272727
8900,2,False,False,0.5,"(0.429, 0.612]",30000.0,110000.0,110000.0,190000.0,160000.0,80000.0,120067.0,0.75041875,1.5008375,1.0915181818181818,111566.0,0.6972875,1.394575,1.0142363636363636
9501,10,False,False,0.8,"(0.612, 0.8]",12000.0,32000.0,34540.0,76000.0,64000.0,18650.0,120067.0,1.876046875,6.437908847184986,3.75209375,111566.0,1.74321875,5.982091152815014,3.4864375
9502,4,False,False,0.25,"(0.2, 0.429]",22900.0,25500.0,37225.0,75000.0,52100.0,13775.0,120067.0,2.304548944337812,8.716297640653357,4.708509803921569,111566.0,2.1413819577735125,8.099165154264973,4.3751372549019605
9503,2,False,False,0.0,"(-0.001, 0.2]",23000.0,24200.0,24200.0,25400.0,2400.0,1200.0,120067.0,50.02791666666667,100.05583333333334,4.961446280991735,111566.0,46.48583333333333,92.97166666666666,4.610165289256198
9701,5,False,False,0.2,"(-0.001, 0.2]",12000.0,16000.0,18060.0,24800.0,12800.0,11500.0,120067.0,9.380234375,10.440608695652173,7.5041875,111566.0,8.71609375,9.701391304347826,6.972875
9702,5,False,False,0.0,"(-0.001, 0.2]",19000.0,24800.0,33600.0,70000.0,51000.0,8200.0,120067.0,2.3542549019607844,14.642317073170732,4.841411290322581,111566.0,2.1875686274509802,13.60560975609756,4.498629032258065
9703,4,False,False,0.0,"(-0.001, 0.2]",24800.0,43750.0,61575.0,134000.0,109200.0,34425.0,120067.0,1.099514652014652,3.487785039941903,2.7443885714285714,111566.0,1.0216666666666667,3.2408424110384897,2.55008
9901,7,False,False,0.42857142857142855,"(0.2, 0.429]",25000.0,30000.0,73300.0,250000.0,225000.0,45950.0,120067.0,0.5336311111111111,2.612992383025027,4.002233333333334,111566.0,0.4958488888888889,2.427986942328618,3.7188666666666665
9903,4,False,False,0.25,"(0.2, 0.429]",19000.0,34000.0,44500.0,91000.0,72000.0,27000.0,120067.0,1.6675972222222222,4.4469259259259255,3.5313823529411765,111566.0,1.5495277777777778,4.132074074074074,3.2813529411764706
9904,5,False,False,0.2,"(-0.001, 0.2]",15000.0,40000.0,38800.0,60000.0,45000.0,31000.0,120067.0,2.6681555555555554,3.8731290322580647,3.001675,111566.0,2.4792444444444444,3.5989032258064517,2.78915
10100,12,False,False,0.25,"(0.2, 0.429]",11200.0,26000.0,32525.0,60000.0,48800.0,31950.0,120067.0,2.4603893442622953,3.7579655712050077,4.617961538461539,111566.0,2.286188524590164,3.4918935837245697,4.291
10701,3,False,False,0.3333333333333333,"(0.2, 0.429]",25000.0,41000.0,47666.666666666664,77000.0,52000.0,26000.0,120067.0,2.3089807692307693,4.617961538461539,2.9284634146341464,111566.0,2.1455,4.291,2.721121951219512
10702,11,False,False,0.0,"(-0.001, 0.2]",11000.0,22000.0,21061.81818181818,37700.0,26700.0,13010.0,120067.0,4.49689138576779,9.228823981552651,5.457590909090909,111566.0,4.178501872659176,8.575403535741737,5.0711818181818185
10703,18,False,False,0.0,"(-0.001, 0.2]",10000.0,16000.0,16922.222222222223,34300.0,24300.0,9750.0,120067.0,4.941028806584362,12.314564102564102,7.5041875,111566.0,4.59119341563786,11.442666666666666,6.972875
11101,3,False,False,0.3333333333333333,"(0.2, 0.429]",11400.0,40000.0,34133.333333333336,51000.0,39600.0,19800.0,120067.0,3.0319949494949494,6.063989898989899,3.001675,111566.0,2.8173232323232322,5.6346464646464645,2.78915
11102,7,False,False,0.8571428571428571,"(0.8, 1.0]",30000.0,157500.0,150714.2857142857,240500.0,210500.0,108500.0,120067.0,0.5703895486935867,1.1066082949308755,0.7623301587301587,111566.0,0.5300047505938242,1.028258064516129,0.7083555555555555
11103,9,False,False,0.3333333333333333,"(0.2, 0.429]",12000.0,25000.0,28477.777777777777,46700.0,34700.0,6600.0,120067.0,3.46014409221902,18.191969696969696,4.80268,111566.0,3.2151585014409223,16.903939393939392,4.46264
11104,5,False,False,0.6,"(0.429, 0.612]",13000.0,45700.0,46740.0,80000.0,67000.0,61000.0,120067.0,1.792044776119403,1.968311475409836,2.6272866520787748,111566.0,1.6651641791044776,1.8289508196721311,2.441269146608315
11105,3,False,False,0.3333333333333333,"(0.2, 0.429]",18000.0,22000.0,46016.666666666664,98050.0,80050.0,40025.0,120067.0,1.499900062460962,2.999800124921924,5.457590909090909,111566.0,1.3937039350405995,2.787407870081199,5.0711818181818185
11106,4,False,False,1.0,"(0.8, 1.0]",10400.0,42600.0,86900.0,252000.0,241600.0,97300.0,120067.0,0.496966059602649,1.2339876670092498,2.818474178403756,111566.0,0.4617798013245033,1.1466187050359713,2.618920187793427
11300,8,False,False,0.875,"(0.8, 1.0]",22900.0,50000.0,60950.0,100000.0,77100.0,50475.0,120067.0,1.557289234760052,2.3787419514611194,2.40134,111566.0,1.447029831387808,2.2103219415552253,2.23132
