state_fips,age,cow,english,marital,educ,sex,hours,yoep,nativity,income,state_abb,entry_recency,age_sq,educ_level,married,female,y
1,29,1.0,1.0,1,22.0,1,40.0,2017.0,2,41000.0,AL,1.0,841,BAplus,1,0,10.62135173563291
1,41,1.0,3.0,1,21.0,1,50.0,2018.0,2,180000.0,AL,0.0,1681,BAplus,1,0,12.100717685412471
1,34,1.0,1.0,1,22.0,2,40.0,2018.0,2,75000.0,AL,0.0,1156,BAplus,1,1,11.225256725762893
1,53,1.0,2.0,5,19.0,1,40.0,2018.0,2,40000.0,AL,0.0,2809,SomeCollege,0,0,10.596659732783579
1,50,1.0,1.0,1,22.0,1,40.0,2017.0,2,70000.0,AL,1.0,2500,BAplus,1,0,11.156264806643742
1,25,3.0,1.0,5,22.0,1,50.0,2017.0,2,60000.0,AL,1.0,625,BAplus,0,0,11.002116507732017
2,32,1.0,1.0,1,23.0,1,40.0,2017.0,2,50000.0,AK,1.0,1024,BAplus,1,0,10.819798284210286
2,28,1.0,1.0,1,22.0,1,40.0,2018.0,2,78000.0,AK,0.0,784,BAplus,1,0,11.264476926102367
4,32,8.0,4.0,5,12.0,1,48.0,2018.0,2,40500.0,AZ,0.0,1024,<HS,0,0,10.609081944147828
4,26,2.0,2.0,5,24.0,1,40.0,2017.0,2,40000.0,AZ,1.0,676,BAplus,0,0,10.596659732783579
4,32,1.0,1.0,1,22.0,2,40.0,2017.0,2,58000.0,AZ,1.0,1024,BAplus,1,1,10.968215530759236
4,48,7.0,2.0,1,21.0,1,48.0,2018.0,2,60000.0,AZ,0.0,2304,BAplus,1,0,11.002116507732017
4,38,1.0,1.0,1,21.0,1,48.0,2018.0,2,100000.0,AZ,0.0,1444,BAplus,1,0,11.51293546492023
4,29,1.0,1.0,1,22.0,2,40.0,2018.0,2,65000.0,AZ,0.0,841,BAplus,1,1,11.082157933374816
4,31,5.0,1.0,5,21.0,1,40.0,2017.0,2,49000.0,AZ,1.0,961,BAplus,0,0,10.799595985047786
4,29,1.0,1.0,5,22.0,1,65.0,2018.0,2,60000.0,AZ,0.0,841,BAplus,0,0,11.002116507732017
4,29,1.0,1.0,5,22.0,1,40.0,2017.0,2,136000.0,AZ,1.0,841,BAplus,0,0,11.820417517632333
4,29,1.0,2.0,1,18.0,1,54.0,2017.0,2,62000.0,AZ,1.0,841,SomeCollege,1,0,11.034905792929415
4,27,5.0,3.0,1,21.0,1,35.0,2018.0,2,40000.0,AZ,0.0,729,BAplus,1,0,10.596659732783579
4,38,1.0,1.0,2,21.0,2,40.0,2017.0,2,69000.0,AZ,1.0,1444,BAplus,0,1,11.141876276228
4,43,1.0,1.0,1,21.0,1,40.0,2017.0,2,52000.0,AZ,1.0,1849,BAplus,1,0,10.859018228147887
4,50,1.0,1.0,1,21.0,1,25.0,2017.0,2,230000.0,AZ,1.0,2500,BAplus,1,0,12.345838935721968
4,37,7.0,1.0,1,22.0,1,40.0,2017.0,2,170500.0,AZ,1.0,1369,BAplus,1,0,12.046496440791149
4,44,1.0,1.0,3,21.0,2,40.0,2017.0,2,120000.0,AZ,1.0,1936,BAplus,0,1,11.695255355062795
4,26,1.0,1.0,1,22.0,1,40.0,2018.0,2,115000.0,AZ,0.0,676,BAplus,1,0,11.652696102959753
4,27,1.0,1.0,5,21.0,1,40.0,2017.0,2,97000.0,AZ,1.0,729,BAplus,0,0,11.48247656671073
4,30,1.0,1.0,1,22.0,1,40.0,2018.0,2,76050.0,AZ,0.0,900,BAplus,1,0,11.239159446844907
5,31,1.0,2.0,1,21.0,1,40.0,2017.0,2,55000.0,AR,1.0,961,BAplus,1,0,10.915106645867503
5,28,1.0,1.0,5,21.0,2,48.0,2018.0,2,44500.0,AR,0.0,784,BAplus,0,1,10.703266939811954
5,31,3.0,1.0,1,23.0,1,50.0,2017.0,2,21000.0,AR,1.0,961,BAplus,1,0,9.952325334619427
5,33,1.0,4.0,5,1.0,2,40.0,2017.0,2,21000.0,AR,1.0,1089,<HS,0,1,9.952325334619427
6,26,1.0,2.0,1,21.0,1,45.0,2017.0,2,130100.0,CA,1.0,676,BAplus,1,0,11.776066350866136
6,39,1.0,2.0,1,22.0,1,40.0,2017.0,2,101000.0,CA,1.0,1521,BAplus,1,0,11.522885696764481
6,43,1.0,1.0,1,23.0,1,40.0,2017.0,2,120030.0,CA,1.0,1849,BAplus,1,0,11.695505321735206
6,27,1.0,2.0,1,22.0,2,40.0,2018.0,2,167700.0,CA,0.0,729,BAplus,1,1,12.02993791082274
6,33,1.0,1.0,1,22.0,1,40.0,2017.0,2,144000.0,CA,1.0,1089,BAplus,1,0,11.87757552297847
6,30,1.0,2.0,1,24.0,1,40.0,2018.0,2,198000.0,CA,0.0,900,BAplus,1,0,12.19602736016897
6,27,1.0,1.0,5,22.0,1,40.0,2017.0,2,85000.0,CA,1.0,729,BAplus,0,0,11.350418300109132
6,37,1.0,1.0,3,24.0,1,40.0,2018.0,2,155000.0,CA,0.0,1369,BAplus,0,0,11.951186847493476
6,29,1.0,2.0,5,22.0,1,40.0,2017.0,2,150000.0,CA,1.0,841,BAplus,0,0,11.918397239722838
6,45,1.0,1.0,5,21.0,1,45.0,2017.0,2,293000.0,CA,1.0,2025,BAplus,0,0,12.587931300962664
6,36,1.0,1.0,1,21.0,1,40.0,2018.0,2,168000.0,CA,0.0,1296,BAplus,1,0,12.031725210748633
6,33,1.0,1.0,1,21.0,1,40.0,2017.0,2,136000.0,CA,1.0,1089,BAplus,1,0,11.820417517632333
6,32,1.0,1.0,1,21.0,1,40.0,2018.0,2,101000.0,CA,0.0,1024,BAplus,1,0,11.522885696764481
6,30,1.0,1.0,5,21.0,2,40.0,2018.0,2,100000.0,CA,0.0,900,BAplus,0,1,11.51293546492023
6,35,2.0,1.0,1,24.0,1,40.0,2017.0,2,144000.0,CA,1.0,1225,BAplus,1,0,11.87757552297847
6,27,1.0,3.0,5,22.0,1,50.0,2018.0,2,100000.0,CA,0.0,729,BAplus,0,0,11.51293546492023
6,38,1.0,1.0,5,22.0,1,40.0,2018.0,2,160000.0,CA,0.0,1444,BAplus,0,0,11.982935344196433
6,28,1.0,1.0,1,21.0,2,34.0,2017.0,2,90000.0,CA,1.0,784,BAplus,1,1,11.407576060361786
6,34,4.0,1.0,1,16.0,1,40.0,2018.0,2,105000.0,CA,0.0,1156,HS,1,0,11.561725152903833
6,39,1.0,1.0,1,22.0,1,45.0,2017.0,2,272000.0,CA,1.0,1521,BAplus,1,0,12.513561021741964
6,41,1.0,1.0,1,21.0,1,40.0,2017.0,2,150000.0,CA,1.0,1681,BAplus,1,0,11.918397239722838
6,45,1.0,3.0,1,24.0,1,50.0,2017.0,2,223800.0,CA,1.0,2025,BAplus,1,0,12.318512543125225
6,39,1.0,2.0,1,21.0,1,40.0,2017.0,2,100000.0,CA,1.0,1521,BAplus,1,0,11.51293546492023
6,29,1.0,1.0,5,22.0,1,50.0,2017.0,2,125000.0,CA,1.0,841,BAplus,0,0,11.736077016252437
6,30,1.0,1.0,5,22.0,2,45.0,2017.0,2,87000.0,CA,1.0,900,BAplus,0,1,11.373674891823535
6,33,1.0,2.0,1,21.0,2,40.0,2018.0,2,90000.0,CA,0.0,1089,BAplus,1,1,11.407576060361786
6,37,1.0,1.0,5,24.0,1,48.0,2018.0,2,84000.0,CA,0.0,1369,BAplus,0,0,11.338583982516495
6,53,1.0,1.0,1,22.0,1,40.0,2017.0,2,250000.0,CA,1.0,2809,BAplus,1,0,12.429220196836383
6,31,5.0,1.0,1,24.0,1,40.0,2017.0,2,105000.0,CA,1.0,961,BAplus,1,0,11.561725152903833
6,35,1.0,2.0,1,24.0,2,40.0,2018.0,2,247700.0,CA,0.0,1225,BAplus,1,1,12.419977652611005
6,30,1.0,2.0,5,21.0,1,40.0,2018.0,2,125000.0,CA,0.0,900,BAplus,0,0,11.736077016252437
6,30,1.0,1.0,1,22.0,1,40.0,2017.0,2,140000.0,CA,1.0,900,BAplus,1,0,11.849404844423074
6,30,1.0,1.0,1,22.0,2,40.0,2017.0,2,150000.0,CA,1.0,900,BAplus,1,1,11.918397239722838
6,26,1.0,1.0,5,20.0,1,40.0,2018.0,2,90000.0,CA,0.0,676,SomeCollege,0,0,11.407576060361786
6,30,1.0,1.0,5,22.0,2,50.0,2017.0,2,100000.0,CA,1.0,900,BAplus,0,1,11.51293546492023
6,48,1.0,2.0,1,22.0,2,50.0,2017.0,2,120000.0,CA,1.0,2304,BAplus,1,1,11.695255355062795
6,44,2.0,3.0,1,20.0,1,60.0,2017.0,2,110000.0,CA,1.0,1936,SomeCollege,1,0,11.608244735642321
6,34,1.0,1.0,1,21.0,1,40.0,2017.0,2,88000.0,CA,1.0,1156,BAplus,1,0,11.385103457032141
6,33,1.0,1.0,1,22.0,1,40.0,2017.0,2,175000.0,CA,1.0,1089,BAplus,1,0,12.07254696717504
6,33,1.0,1.0,1,22.0,2,40.0,2017.0,2,110000.0,CA,1.0,1089,BAplus,1,1,11.608244735642321
6,31,1.0,1.0,1,22.0,1,40.0,2017.0,2,114000.0,CA,1.0,961,BAplus,1,0,11.643962499267984
6,33,1.0,2.0,1,16.0,2,40.0,2017.0,2,453000.0,CA,1.0,1089,HS,1,1,13.023649611968253
6,27,1.0,2.0,5,19.0,2,40.0,2017.0,2,100000.0,CA,1.0,729,SomeCollege,0,1,11.51293546492023
6,31,1.0,1.0,1,22.0,1,40.0,2017.0,2,90000.0,CA,1.0,961,BAplus,1,0,11.407576060361786
6,34,1.0,1.0,1,22.0,2,45.0,2018.0,2,145000.0,CA,0.0,1156,BAplus,1,1,11.884495917930655
6,34,3.0,1.0,1,22.0,2,40.0,2017.0,2,91000.0,CA,1.0,1156,BAplus,1,1,11.418625774449596
6,46,1.0,1.0,5,20.0,2,50.0,2017.0,2,156000.0,CA,1.0,2116,SomeCollege,0,1,11.957617696467539
6,35,2.0,2.0,1,21.0,2,40.0,2017.0,2,231000.0,CA,1.0,1225,BAplus,1,1,12.35017731849889
6,40,1.0,1.0,1,21.0,1,40.0,2017.0,2,128350.0,CA,1.0,1600,BAplus,1,0,11.762523977464884
6,43,4.0,1.0,1,24.0,1,65.0,2018.0,2,100000.0,CA,0.0,1849,BAplus,1,0,11.51293546492023
6,30,3.0,1.0,2,21.0,2,40.0,2017.0,2,85000.0,CA,1.0,900,BAplus,0,1,11.350418300109132
6,38,1.0,2.0,1,21.0,1,45.0,2018.0,2,90000.0,CA,0.0,1444,BAplus,1,0,11.407576060361786
6,31,1.0,1.0,1,22.0,2,40.0,2017.0,2,97000.0,CA,1.0,961,BAplus,1,1,11.48247656671073
6,33,1.0,1.0,1,21.0,1,40.0,2017.0,2,223000.0,CA,1.0,1089,BAplus,1,0,12.314931534737134
6,34,1.0,1.0,1,22.0,1,40.0,2017.0,2,100000.0,CA,1.0,1156,BAplus,1,0,11.51293546492023
6,34,1.0,1.0,1,22.0,2,40.0,2017.0,2,100000.0,CA,1.0,1156,BAplus,1,1,11.51293546492023
6,37,1.0,2.0,1,22.0,1,40.0,2017.0,2,200000.0,CA,1.0,1369,BAplus,1,0,12.206077645517674
6,40,1.0,2.0,1,21.0,1,40.0,2017.0,2,100000.0,CA,1.0,1600,BAplus,1,0,11.51293546492023
6,37,1.0,1.0,1,21.0,1,40.0,2017.0,2,200020.0,CA,1.0,1369,BAplus,1,0,12.20617764001806
6,41,1.0,1.0,1,21.0,1,40.0,2018.0,2,120000.0,CA,0.0,1681,BAplus,1,0,11.695255355062795
6,35,1.0,1.0,1,22.0,1,40.0,2017.0,2,92000.0,CA,1.0,1225,BAplus,1,0,11.429554725537322
6,26,1.0,1.0,5,22.0,2,60.0,2017.0,2,85000.0,CA,1.0,676,BAplus,0,1,11.350418300109132
6,37,1.0,1.0,1,22.0,1,40.0,2017.0,2,150300.0,CA,1.0,1369,BAplus,1,0,11.92039522907888
6,37,1.0,1.0,1,22.0,2,40.0,2017.0,2,160300.0,CA,1.0,1369,BAplus,1,1,11.984808576881369
6,32,1.0,1.0,1,21.0,1,40.0,2017.0,2,95000.0,CA,1.0,1024,BAplus,1,0,11.461642696843066
6,29,1.0,1.0,5,22.0,1,40.0,2017.0,2,214300.0,CA,1.0,841,BAplus,0,0,12.275136847806356
6,27,1.0,1.0,5,22.0,2,40.0,2017.0,2,100000.0,CA,1.0,729,BAplus,0,1,11.51293546492023
6,26,1.0,1.0,5,22.0,2,40.0,2017.0,2,100000.0,CA,1.0,676,BAplus,0,1,11.51293546492023
6,46,1.0,1.0,1,21.0,1,40.0,2017.0,2,155000.0,CA,1.0,2116,BAplus,1,0,11.951186847493476
6,28,1.0,1.0,5,24.0,1,40.0,2017.0,2,145000.0,CA,1.0,784,BAplus,0,0,11.884495917930655
6,40,1.0,1.0,1,22.0,1,40.0,2017.0,2,130000.0,CA,1.0,1600,BAplus,1,0,11.775297421715827
6,32,7.0,1.0,5,22.0,1,48.0,2018.0,2,100000.0,CA,0.0,1024,BAplus,0,0,11.51293546492023
6,32,1.0,2.0,5,21.0,1,40.0,2018.0,2,98050.0,CA,0.0,1024,BAplus,0,0,11.493243030450607
6,30,1.0,1.0,1,21.0,1,40.0,2017.0,2,90000.0,CA,1.0,900,BAplus,1,0,11.407576060361786
6,35,1.0,2.0,1,24.0,1,40.0,2017.0,2,172000.0,CA,1.0,1225,BAplus,1,0,12.055255569732177
6,32,1.0,2.0,1,24.0,2,40.0,2017.0,2,120300.0,CA,1.0,1024,BAplus,1,1,11.697752214480175
6,31,1.0,2.0,1,22.0,2,40.0,2017.0,2,100000.0,CA,1.0,961,BAplus,1,1,11.51293546492023
6,36,1.0,1.0,1,22.0,2,45.0,2017.0,2,133000.0,CA,1.0,1296,BAplus,1,1,11.798111925972618
6,31,1.0,2.0,1,22.0,1,40.0,2017.0,2,94000.0,CA,1.0,961,BAplus,1,0,11.451060699493427
6,25,1.0,1.0,5,21.0,1,50.0,2017.0,2,130100.0,CA,1.0,625,BAplus,0,0,11.776066350866136
6,32,1.0,1.0,1,22.0,1,40.0,2017.0,2,150000.0,CA,1.0,1024,BAplus,1,0,11.918397239722838
6,30,1.0,1.0,1,22.0,2,40.0,2017.0,2,115000.0,CA,1.0,900,BAplus,1,1,11.652696102959753
6,32,1.0,1.0,1,21.0,1,40.0,2017.0,2,132000.0,CA,1.0,1024,BAplus,1,0,11.790564777297387
6,39,1.0,2.0,1,22.0,1,40.0,2018.0,2,95000.0,CA,0.0,1521,BAplus,1,0,11.461642696843066
6,47,1.0,1.0,1,22.0,1,50.0,2018.0,2,95000.0,CA,0.0,2209,BAplus,1,0,11.461642696843066
6,32,1.0,1.0,1,21.0,1,40.0,2017.0,2,105010.0,CA,1.0,1024,BAplus,1,0,11.561820385557278
6,35,1.0,2.0,1,22.0,1,40.0,2018.0,2,185000.0,CA,0.0,1225,BAplus,1,0,12.128116509451258
6,29,1.0,1.0,5,21.0,1,40.0,2017.0,2,120000.0,CA,1.0,841,BAplus,0,0,11.695255355062795
6,36,1.0,2.0,1,22.0,1,40.0,2017.0,2,90000.0,CA,1.0,1296,BAplus,1,0,11.407576060361786
6,51,1.0,2.0,1,16.0,1,40.0,2017.0,2,156000.0,CA,1.0,2601,HS,1,0,11.957617696467539
6,43,1.0,1.0,1,21.0,1,40.0,2018.0,2,100000.0,CA,0.0,1849,BAplus,1,0,11.51293546492023
6,33,1.0,1.0,1,22.0,1,40.0,2017.0,2,90000.0,CA,1.0,1089,BAplus,1,0,11.407576060361786
6,38,1.0,1.0,5,24.0,2,40.0,2017.0,2,120000.0,CA,1.0,1444,BAplus,0,1,11.695255355062795
6,38,1.0,1.0,5,24.0,1,52.0,2017.0,2,190000.0,CA,1.0,1444,BAplus,0,0,12.154784614286667
6,28,5.0,1.0,5,21.0,1,40.0,2017.0,2,96000.0,CA,1.0,784,BAplus,0,0,11.472113887062386
6,31,1.0,1.0,1,19.0,1,35.0,2017.0,2,110150.0,CA,1.0,961,SomeCollege,1,0,11.609607430718558
6,35,1.0,1.0,1,21.0,1,40.0,2017.0,2,110200.0,CA,1.0,1225,BAplus,1,0,11.610061250069942
6,38,1.0,1.0,1,22.0,2,40.0,2018.0,2,100000.0,CA,0.0,1444,BAplus,1,1,11.51293546492023
6,41,1.0,1.0,1,21.0,1,50.0,2017.0,2,113000.0,CA,1.0,1681,BAplus,1,0,11.635151947212842
6,25,1.0,1.0,5,22.0,2,40.0,2018.0,2,90000.0,CA,0.0,625,BAplus,0,1,11.407576060361786
6,45,1.0,2.0,1,24.0,1,60.0,2017.0,2,110000.0,CA,1.0,2025,BAplus,1,0,11.608244735642321
6,39,1.0,1.0,5,22.0,1,50.0,2017.0,2,160000.0,CA,1.0,1521,BAplus,0,0,11.982935344196433
6,37,7.0,1.0,1,21.0,2,40.0,2017.0,2,208000.0,CA,1.0,1369,BAplus,1,1,12.245298166364206
6,37,7.0,1.0,1,19.0,1,50.0,2017.0,2,100000.0,CA,1.0,1369,SomeCollege,1,0,11.51293546492023
6,51,7.0,2.0,1,22.0,1,30.0,2018.0,2,565000.0,CA,0.0,2601,BAplus,1,0,13.244582780038517
6,36,1.0,1.0,5,22.0,2,40.0,2018.0,2,90000.0,CA,0.0,1296,BAplus,0,1,11.407576060361786
6,30,1.0,1.0,1,22.0,1,40.0,2017.0,2,110000.0,CA,1.0,900,BAplus,1,0,11.608244735642321
6,29,1.0,1.0,1,22.0,2,40.0,2017.0,2,98000.0,CA,1.0,841,BAplus,1,1,11.49273296168228
6,32,1.0,1.0,1,24.0,1,40.0,2017.0,2,150000.0,CA,1.0,1024,BAplus,1,0,11.918397239722838
6,25,1.0,1.0,1,21.0,1,40.0,2018.0,2,106000.0,CA,0.0,625,BAplus,1,0,11.571203807011969
6,53,1.0,1.0,1,22.0,1,56.0,2017.0,2,177000.0,CA,1.0,2809,BAplus,1,0,12.083910661257521
6,46,1.0,2.0,1,24.0,1,45.0,2017.0,2,90000.0,CA,1.0,2116,BAplus,1,0,11.407576060361786
6,32,1.0,1.0,1,21.0,1,40.0,2017.0,2,108000.0,CA,1.0,1024,BAplus,1,0,11.58989576532275
6,45,4.0,1.0,1,24.0,1,50.0,2017.0,2,90000.0,CA,1.0,2025,BAplus,1,0,11.407576060361786
6,28,1.0,1.0,1,22.0,2,70.0,2017.0,2,146000.0,CA,1.0,784,BAplus,1,1,11.891368749982085
6,32,1.0,1.0,1,24.0,1,40.0,2018.0,2,160000.0,CA,0.0,1024,BAplus,1,0,11.982935344196433
6,46,1.0,2.0,1,21.0,1,40.0,2017.0,2,125000.0,CA,1.0,2116,BAplus,1,0,11.736077016252437
6,35,1.0,1.0,1,21.0,1,40.0,2018.0,2,140000.0,CA,0.0,1225,BAplus,1,0,11.849404844423074
6,49,1.0,2.0,1,21.0,1,40.0,2018.0,2,134000.0,CA,0.0,2401,BAplus,1,0,11.80560254159177
6,37,1.0,2.0,1,22.0,2,40.0,2017.0,2,115000.0,CA,1.0,1369,BAplus,1,1,11.652696102959753
6,42,1.0,1.0,1,21.0,1,40.0,2017.0,2,170000.0,CA,1.0,1764,BAplus,1,0,12.04355959836804
6,42,1.0,1.0,1,22.0,1,40.0,2018.0,2,161000.0,CA,0.0,1764,BAplus,1,0,11.989165855127435
6,27,1.0,3.0,1,21.0,1,40.0,2018.0,2,120300.0,CA,0.0,729,BAplus,1,0,11.697752214480175
6,32,1.0,1.0,5,22.0,1,40.0,2017.0,2,197700.0,CA,1.0,1024,BAplus,0,0,12.194511067314858
6,29,1.0,2.0,1,21.0,2,50.0,2018.0,2,90000.0,CA,0.0,841,BAplus,1,1,11.407576060361786
6,34,2.0,1.0,1,21.0,1,40.0,2017.0,2,115000.0,CA,1.0,1156,BAplus,1,0,11.652696102959753
6,31,1.0,2.0,1,22.0,1,60.0,2018.0,2,160000.0,CA,0.0,961,BAplus,1,0,11.982935344196433
6,32,1.0,1.0,1,24.0,1,50.0,2017.0,2,215000.0,CA,1.0,1024,BAplus,1,0,12.278397958261774
6,33,1.0,1.0,1,24.0,2,50.0,2017.0,2,96000.0,CA,1.0,1089,BAplus,1,1,11.472113887062386
6,44,1.0,2.0,1,22.0,2,40.0,2018.0,2,95000.0,CA,0.0,1936,BAplus,1,1,11.461642696843066
6,48,1.0,2.0,1,23.0,1,45.0,2017.0,2,104000.0,CA,1.0,2304,BAplus,1,0,11.552155793461898
6,37,1.0,1.0,1,22.0,1,40.0,2018.0,2,565000.0,CA,0.0,1369,BAplus,1,0,13.244582780038517
6,33,1.0,2.0,1,22.0,1,40.0,2018.0,2,180000.0,CA,0.0,1089,BAplus,1,0,12.100717685412471
6,27,1.0,1.0,5,22.0,1,55.0,2018.0,2,160700.0,CA,0.0,729,BAplus,0,0,11.9873007744816
6,52,1.0,2.0,1,24.0,1,45.0,2018.0,2,100000.0,CA,0.0,2704,BAplus,1,0,11.51293546492023
6,44,1.0,2.0,1,22.0,1,40.0,2017.0,2,90000.0,CA,1.0,1936,BAplus,1,0,11.407576060361786
6,41,7.0,1.0,3,21.0,2,30.0,2017.0,2,84000.0,CA,1.0,1681,BAplus,0,1,11.338583982516495
6,33,1.0,1.0,1,22.0,1,50.0,2017.0,2,162000.0,CA,1.0,1089,BAplus,1,0,11.995357787034976
6,43,1.0,1.0,1,22.0,1,40.0,2018.0,2,115000.0,CA,0.0,1849,BAplus,1,0,11.652696102959753
6,40,1.0,2.0,1,21.0,1,40.0,2017.0,2,120000.0,CA,1.0,1600,BAplus,1,0,11.695255355062795
6,40,1.0,1.0,1,22.0,1,55.0,2018.0,2,150000.0,CA,0.0,1600,BAplus,1,0,11.918397239722838
6,46,1.0,3.0,1,21.0,2,40.0,2017.0,2,125000.0,CA,1.0,2116,BAplus,1,1,11.736077016252437
6,40,1.0,1.0,1,21.0,1,45.0,2018.0,2,99500.0,CA,0.0,1600,BAplus,1,0,11.507922973347437
6,35,1.0,1.0,1,22.0,2,50.0,2018.0,2,140700.0,CA,0.0,1225,BAplus,1,1,11.854392350397763
6,36,1.0,1.0,1,22.0,1,40.0,2017.0,2,123000.0,CA,1.0,1296,BAplus,1,0,11.719947764402807
6,38,1.0,1.0,1,24.0,1,40.0,2017.0,2,132000.0,CA,1.0,1444,BAplus,1,0,11.790564777297387
6,52,1.0,1.0,1,21.0,1,40.0,2017.0,2,105000.0,CA,1.0,2704,BAplus,1,0,11.561725152903833
6,35,1.0,1.0,1,22.0,1,40.0,2017.0,2,180000.0,CA,1.0,1225,BAplus,1,0,12.100717685412471
6,31,1.0,2.0,5,21.0,2,40.0,2018.0,2,160200.0,CA,0.0,961,BAplus,0,1,11.984184555794167
6,29,1.0,1.0,5,22.0,2,40.0,2017.0,2,200000.0,CA,1.0,841,BAplus,0,1,12.206077645517674
6,31,1.0,1.0,1,22.0,2,40.0,2017.0,2,190000.0,CA,1.0,961,BAplus,1,1,12.154784614286667
6,30,1.0,1.0,1,22.0,2,40.0,2017.0,2,110000.0,CA,1.0,900,BAplus,1,1,11.608244735642321
6,32,1.0,1.0,1,21.0,1,40.0,2018.0,2,98000.0,CA,0.0,1024,BAplus,1,0,11.49273296168228
6,53,1.0,1.0,1,21.0,1,50.0,2018.0,2,210000.0,CA,0.0,2809,BAplus,1,0,12.25486757159303
6,30,3.0,1.0,1,24.0,1,40.0,2017.0,2,84000.0,CA,1.0,900,BAplus,1,0,11.338583982516495
6,54,1.0,2.0,1,22.0,1,40.0,2018.0,2,301000.0,CA,0.0,2916,BAplus,1,0,12.614868865984631
6,40,1.0,1.0,1,21.0,2,60.0,2018.0,2,120000.0,CA,0.0,1600,BAplus,1,1,11.695255355062795
6,28,1.0,2.0,5,22.0,1,40.0,2017.0,2,90000.0,CA,1.0,784,BAplus,0,0,11.407576060361786
6,47,1.0,2.0,1,22.0,1,40.0,2017.0,2,125000.0,CA,1.0,2209,BAplus,1,0,11.736077016252437
6,47,5.0,2.0,1,22.0,2,40.0,2017.0,2,140000.0,CA,1.0,2209,BAplus,1,1,11.849404844423074
6,42,1.0,1.0,1,24.0,1,40.0,2018.0,2,100000.0,CA,0.0,1764,BAplus,1,0,11.51293546492023
6,27,1.0,1.0,1,22.0,1,40.0,2017.0,2,110000.0,CA,1.0,729,BAplus,1,0,11.608244735642321
6,38,1.0,1.0,1,22.0,1,50.0,2017.0,2,135000.0,CA,1.0,1444,BAplus,1,0,11.813037464800539
6,33,1.0,1.0,1,22.0,1,55.0,2017.0,2,110000.0,CA,1.0,1089,BAplus,1,0,11.608244735642321
6,29,1.0,1.0,1,21.0,1,40.0,2017.0,2,90000.0,CA,1.0,841,BAplus,1,0,11.407576060361786
6,44,1.0,1.0,5,22.0,1,40.0,2017.0,2,160000.0,CA,1.0,1936,BAplus,0,0,11.982935344196433
6,45,1.0,2.0,1,22.0,1,40.0,2018.0,2,85200.0,CA,0.0,2025,BAplus,1,0,11.352768449837729
6,44,1.0,1.0,1,21.0,1,40.0,2017.0,2,280320.0,CA,1.0,1936,BAplus,1,0,12.543690654075398
6,54,4.0,2.0,1,24.0,1,42.0,2018.0,2,90000.0,CA,0.0,2916,BAplus,1,0,11.407576060361786
6,35,1.0,2.0,1,16.0,1,60.0,2017.0,2,90000.0,CA,1.0,1225,HS,1,0,11.407576060361786
6,46,1.0,1.0,1,24.0,1,45.0,2017.0,2,565500.0,CA,1.0,2116,BAplus,1,0,13.245467342883344
6,30,1.0,2.0,1,24.0,1,40.0,2017.0,2,124230.0,CA,1.0,900,BAplus,1,0,11.72989801476077
6,30,1.0,1.0,1,22.0,1,40.0,2018.0,2,110430.0,CA,0.0,900,BAplus,1,0,11.612146170510453
6,35,1.0,1.0,1,24.0,1,40.0,2017.0,2,161400.0,CA,1.0,1225,BAplus,1,0,11.991647230585656
6,46,1.0,1.0,1,22.0,1,40.0,2017.0,2,100300.0,CA,1.0,2116,BAplus,1,0,11.515930943990057
6,29,1.0,1.0,1,22.0,2,40.0,2017.0,2,135000.0,CA,1.0,841,BAplus,1,1,11.813037464800539
6,30,1.0,2.0,1,22.0,1,48.0,2018.0,2,245000.0,CA,0.0,900,BAplus,1,0,12.409017571151187
6,51,7.0,3.0,1,18.0,2,65.0,2018.0,2,180000.0,CA,0.0,2601,SomeCollege,1,1,12.100717685412471
6,50,1.0,1.0,1,22.0,1,45.0,2017.0,2,250000.0,CA,1.0,2500,BAplus,1,0,12.429220196836383
6,40,1.0,2.0,1,24.0,1,40.0,2018.0,2,305000.0,CA,0.0,1600,BAplus,1,0,12.628070334272698
6,45,2.0,1.0,1,22.0,1,40.0,2017.0,2,125000.0,CA,1.0,2025,BAplus,1,0,11.736077016252437
6,45,1.0,2.0,1,22.0,1,40.0,2017.0,2,108000.0,CA,1.0,2025,BAplus,1,0,11.58989576532275
6,37,1.0,2.0,1,22.0,2,50.0,2018.0,2,84000.0,CA,0.0,1369,BAplus,1,1,11.338583982516495
6,42,1.0,1.0,1,24.0,2,40.0,2018.0,2,115000.0,CA,0.0,1764,BAplus,1,1,11.652696102959753
6,45,1.0,1.0,1,22.0,1,40.0,2017.0,2,165000.0,CA,1.0,2025,BAplus,1,0,12.013706813470414
6,38,1.0,2.0,1,22.0,2,40.0,2017.0,2,115000.0,CA,1.0,1444,BAplus,1,1,11.652696102959753
6,26,1.0,1.0,5,18.0,2,20.0,2017.0,2,250000.0,CA,1.0,676,SomeCollege,0,1,12.429220196836383
6,29,1.0,1.0,5,21.0,1,40.0,2018.0,2,160000.0,CA,0.0,841,BAplus,0,0,11.982935344196433
6,41,1.0,1.0,1,22.0,1,40.0,2018.0,2,84000.0,CA,0.0,1681,BAplus,1,0,11.338583982516495
6,36,1.0,1.0,1,21.0,1,40.0,2017.0,2,175000.0,CA,1.0,1296,BAplus,1,0,12.07254696717504
