dataset,method,o,alpha,nominal_coverage,coverage_mean,coverage_se,coverage_std,coverage_n
fixedN21,D-HCP no within,10,0.05,0.95,0.995,0.002230470802319547,0.07056897321046965,1000.0
fixedN21,D-HCP no within,15,0.25,0.75,0.775,0.013205112646244256,0.41779127509983927,1000.0
fixedN21,D-HCP no within,15,0.225,0.775,0.806,0.012504559168559281,0.3956267439399421,1000.0
fixedN21,D-HCP no within,15,0.2,0.8,0.828,0.011933817494833748,0.3775692765024169,1000.0
fixedN21,D-HCP no within,15,0.175,0.825,0.85,0.011291589790636216,0.3572500911513216,1000.0
fixedN21,D-HCP no within,15,0.15,0.85,0.87,0.010634848376916336,0.33647171235218754,1000.0
fixedN21,D-HCP no within,15,0.125,0.875,0.903,0.009359006357514668,0.296105857217784,1000.0
fixedN21,D-HCP no within,15,0.1,0.9,0.914,0.008865889690267975,0.28050433629924987,1000.0
fixedN21,D-HCP no within,15,0.075,0.925,0.951,0.006826346021115546,0.21597603025716916,1000.0
fixedN21,D-HCP no within,15,0.05,0.95,0.975,0.004937104414532877,0.15620307103062792,1000.0
fixedN21,D-HCP no within,20,0.25,0.75,0.762,0.01346684818359515,0.42607222103481185,1000.0
fixedN21,D-HCP no within,20,0.225,0.775,0.789,0.012902674141432851,0.40822254426433346,1000.0
fixedN21,D-HCP no within,20,0.2,0.8,0.814,0.012304633273690038,0.38930136855083824,1000.0
fixedN21,D-HCP no within,20,0.175,0.825,0.836,0.011709141727727102,0.3704608498090469,1000.0
fixedN21,D-HCP no within,20,0.15,0.85,0.859,0.011005407761641547,0.3481956924492896,1000.0
fixedN21,D-HCP no within,20,0.125,0.875,0.883,0.010164201887015036,0.3215811163834319,1000.0
fixedN21,D-HCP no within,20,0.1,0.9,0.903,0.009359006357514668,0.296105857217784,1000.0
fixedN21,D-HCP no within,20,0.075,0.925,0.931,0.008014923580421711,0.2535809600567505,1000.0
fixedN21,D-HCP no within,20,0.05,0.95,0.959,0.006270486424512857,0.19838941090279585,1000.0
fixedN21,D-HCP no within,25,0.25,0.75,0.779,0.01312093746650749,0.41512809027013736,1000.0
fixedN21,D-HCP no within,25,0.225,0.775,0.815,0.012279047194306243,0.3884918608232687,1000.0
fixedN21,D-HCP no within,25,0.2,0.8,0.815,0.012279047194306243,0.3884918608232687,1000.0
