test_state,test_obs_index,year_of_entry,n_observed_so_far,method,covered,width,infinite,lower,upper,true_y,mu_hat,n_cal_groups,n_cal_total_obs,n_test_total
DE,0,2017.0,0,HCP.sample,0,0.8136944454779886,0,10.904057090175746,11.717751535653735,10.819798284210286,11.31090431291474,19,660,8
DE,0,2017.0,0,HCP,1,0.9822120574089084,0,10.819798284210286,11.802010341619194,10.819798284210286,11.31090431291474,19,660,8
DE,0,2017.0,0,Pooling,0,0.8935117172285238,0,10.864148454300478,11.757660171529002,10.819798284210286,11.31090431291474,19,660,8
DE,0,2017.0,0,Subsampling,1,0.9822120574089084,0,10.819798284210286,11.802010341619194,10.819798284210286,11.31090431291474,19,660,8
DE,0,2017.0,0,Repeated,1,0.9834968363353127,0,10.819155894747084,11.802652731082397,10.819798284210286,11.31090431291474,19,660,8
DE,1,2017.0,1,HCP++,1,1.1390159594543796,0,10.756979032676705,11.895994992131085,11.264476926102367,11.323801290723146,19,660,8
DE,1,2017.0,1,HCP.sample,1,0.9972329361860837,0,10.829128625752258,11.826361561938342,11.264476926102367,11.323801290723146,19,660,8
DE,1,2017.0,1,HCP,1,0.9822120574089084,0,10.832695262018692,11.8149073194276,11.264476926102367,11.323801290723146,19,660,8
DE,1,2017.0,1,Pooling,1,0.8935117172285238,0,10.877045432108885,11.770557149337408,11.264476926102367,11.323801290723146,19,660,8
DE,1,2017.0,1,Subsampling,1,1.2414122900422413,0,10.703095145702026,11.944507435744267,11.264476926102367,11.323801290723146,19,660,8
DE,1,2017.0,1,Repeated,1,0.9822120574089084,0,10.832695262018692,11.8149073194276,11.264476926102367,11.323801290723146,19,660,8
DE,2,2017.0,2,HCP++,1,2.2380508681511238,0,9.651550709072852,11.889601577223976,10.62135173563291,11.274467288223036,19,660,8
DE,2,2017.0,2,HCP.sample,1,2.052854612244751,0,9.749538779862478,11.802393392107229,10.62135173563291,11.274467288223036,19,660,8
DE,2,2017.0,2,HCP,0,0.9822120574089084,0,10.783361259518582,11.76557331692749,10.62135173563291,11.274467288223036,19,660,8
DE,2,2017.0,2,Pooling,0,0.8935117172285238,0,10.827711429608774,11.721223146837298,10.62135173563291,11.274467288223036,19,660,8
DE,2,2017.0,2,Subsampling,0,0.8136944454779886,0,10.867620065484042,11.68131451096203,10.62135173563291,11.274467288223036,19,660,8
DE,2,2017.0,2,Repeated,0,0.9834968363353127,0,10.78271887005538,11.766215706390692,10.62135173563291,11.274467288223036,19,660,8
DE,3,2017.0,3,HCP++,0,2.0305881778608956,0,9.653513279186742,11.684101457047637,12.100717685412471,11.162446337073629,19,660,8
DE,3,2017.0,3,HCP.sample,1,2.618348887673026,0,9.803637381789283,12.421986269462309,12.100717685412471,11.162446337073629,19,660,8
DE,3,2017.0,3,HCP,0,0.9822120574089084,0,10.671340308369174,11.653552365778083,12.100717685412471,11.162446337073629,19,660,8
DE,3,2017.0,3,Pooling,0,0.8935117172285238,0,10.715690478459367,11.60920219568789,12.100717685412471,11.162446337073629,19,660,8
DE,3,2017.0,3,Subsampling,0,1.1436601384952958,0,10.59061626782598,11.734276406321277,12.100717685412471,11.162446337073629,19,660,8
DE,3,2017.0,3,Repeated,0,0.9834968363353127,0,10.670697918905972,11.654194755241285,12.100717685412471,11.162446337073629,19,660,8
DE,4,2017.0,4,HCP++,1,1.780722564688567,0,9.668771669313927,11.449494234002493,10.373522431293592,10.959886521397886,19,660,8
DE,4,2017.0,4,HCP.sample,1,1.967326305527127,0,9.492411603486913,11.45973790901404,10.373522431293592,10.959886521397886,19,660,8
DE,4,2017.0,4,HCP,0,0.9822120574089084,0,10.468780492693432,11.45099255010234,10.373522431293592,10.959886521397886,19,660,8
DE,4,2017.0,4,Pooling,0,0.8935117172285238,0,10.513130662783624,11.406642380012148,10.373522431293592,10.959886521397886,19,660,8
DE,4,2017.0,4,Subsampling,0,0.8136944454779886,0,10.553039298658891,11.36673374413688,10.373522431293592,10.959886521397886,19,660,8
DE,4,2017.0,4,Repeated,0,0.9822120574089084,0,10.468780492693432,11.45099255010234,10.373522431293592,10.959886521397886,19,660,8
DE,5,2017.0,5,HCP++,1,1.626803028235983,0,9.803845935059694,11.430648963295678,10.239995502805316,10.856017685936877,19,660,8
DE,5,2017.0,5,HCP.sample,1,1.9240842508304468,0,9.477139579369855,11.401223830200301,10.239995502805316,10.856017685936877,19,660,8
DE,5,2017.0,5,HCP,0,0.9822120574089084,0,10.364911657232422,11.34712371464133,10.239995502805316,10.856017685936877,19,660,8
DE,5,2017.0,5,Pooling,0,0.8935117172285238,0,10.409261827322615,11.302773544551139,10.239995502805316,10.856017685936877,19,660,8
DE,5,2017.0,5,Subsampling,0,0.8935117172285238,0,10.409261827322615,11.302773544551139,10.239995502805316,10.856017685936877,19,660,8
DE,5,2017.0,5,Repeated,0,0.9834968363353127,0,10.36426926776922,11.347766104104533,10.239995502805316,10.856017685936877,19,660,8
DE,6,2017.0,6,HCP++,1,1.9155652700696422,0,9.897690460888025,11.813255730957668,11.225256725762893,11.206197076703205,19,660,8
DE,6,2017.0,6,HCP.sample,1,1.5454247925616258,0,10.407735066234657,11.953159858796283,11.225256725762893,11.206197076703205,19,660,8
DE,6,2017.0,6,HCP,1,0.9822120574089084,0,10.715091047998751,11.69730310540766,11.225256725762893,11.206197076703205,19,660,8
DE,6,2017.0,6,Pooling,1,0.8935117172285238,0,10.759441218088943,11.652952935317467,11.225256725762893,11.206197076703205,19,660,8
DE,6,2017.0,6,Subsampling,1,0.8136944454779886,0,10.79934985396421,11.6130442994422,11.225256725762893,11.206197076703205,19,660,8
DE,6,2017.0,6,Repeated,1,0.9822120574089084,0,10.715091047998751,11.69730310540766,11.225256725762893,11.206197076703205,19,660,8
DE,7,2017.0,7,HCP++,1,1.7814429681631978,0,9.820863163501725,11.602306131664923,10.596659732783579,11.09910043444663,19,660,8
DE,7,2017.0,7,HCP.sample,1,1.6289899536003851,0,9.897288197363226,11.526278150963611,10.596659732783579,11.09910043444663,19,660,8
DE,7,2017.0,7,HCP,0,0.9822120574089084,0,10.607994405742176,11.590206463151084,10.596659732783579,11.09910043444663,19,660,8
DE,7,2017.0,7,Pooling,0,0.8935117172285238,0,10.652344575832368,11.545856293060892,10.596659732783579,11.09910043444663,19,660,8
DE,7,2017.0,7,Subsampling,0,0.9986607803839149,0,10.599770044254672,11.598430824638587,10.596659732783579,11.09910043444663,19,660,8
DE,7,2017.0,7,Repeated,0,0.9822120574089084,0,10.607994405742176,11.590206463151084,10.596659732783579,11.09910043444663,19,660,8
