summary,spearman_rho,p_value,subsample
age_mean,-0.07319207897520982,0.3501617182928867,22
age_sd,-0.06274993102777562,0.4233057994526448,22
age_sq_mean,-0.07222606591916965,0.35657435270751814,22
age_sq_sd,-0.07637785966728741,0.3295315040129116,22
english_mean,-0.12442501524984155,0.11131465896461161,22
entry_recency_mean,-0.25648417828391,0.0008830514691704616,22
entry_recency_sd,0.1782889506420924,0.02195527629350627,22
hours_mean,-0.1287123112716393,0.09942838378423978,22
hours_sd,-0.13046354170034577,0.09487174085931352,22
prop_educ_<HS,,,22
prop_educ_BAplus,,,22
prop_educ_HS,,,22
prop_educ_SomeCollege,,,22
prop_female,0.006102886769213416,0.9379889317142324,22
prop_married,-0.011015918496815479,0.8883198188602991,22
age_mean,-0.12957189328316887,0.09717062036462171,23
age_sd,-0.09995952049938381,0.20144557621257697,23
age_sq_mean,-0.13559263623431747,0.08247427155480423,23
age_sq_sd,-0.11797644380367958,0.1312503358949351,23
english_mean,-0.1103031262628616,0.15842002234642094,23
entry_recency_mean,-0.19024167125773445,0.014384487918293677,23
entry_recency_sd,0.04845336335508403,0.536558035665886,23
hours_mean,-0.13339787254298863,0.08760985914740638,23
hours_sd,-0.16212401730790868,0.03748217289315643,23
prop_educ_<HS,,,23
prop_educ_BAplus,,,23
prop_educ_HS,,,23
prop_educ_SomeCollege,,,23
prop_female,0.06849868382501643,0.38199857129960746,23
prop_married,-0.03334666505910155,0.6706853790672158,23
age_mean,-0.14333959172182015,0.06624987293648936,24
age_sd,-0.11249320663342892,0.1502677089991215,24
age_sq_mean,-0.15439482340690655,0.047697980159804594,24
age_sq_sd,-0.11385867164025061,0.14534779965191474,24
english_mean,-0.1415901706223115,0.06966504271049935,24
entry_recency_mean,-0.22065019382801462,0.0044002753620928205,24
entry_recency_sd,0.1146406562500005,0.1425858109887615,24
hours_mean,-0.15985112483818184,0.04027453503997198,24
hours_sd,-0.15038155539675202,0.05385770359251613,24
prop_educ_<HS,,,24
prop_educ_BAplus,,,24
prop_educ_HS,,,24
prop_educ_SomeCollege,,,24
prop_female,0.1435493150599365,0.06584979145453117,24
prop_married,0.02833872113848319,0.7178582393254452,24
age_mean,-0.05294950890719457,0.4993885683864708,25
age_sd,-0.09081811973942895,0.24600390572353817,25
age_sq_mean,-0.05976719146471277,0.44572044901264557,25
age_sq_sd,-0.10121008336277432,0.19583552664285042,25
english_mean,-0.15206457492382705,0.05119881245379774,25
entry_recency_mean,-0.22387492708696077,0.0038445081207876563,25
entry_recency_sd,0.1126329013214366,0.14975867131986875,25
hours_mean,-0.044444103826395694,0.5708263284136045,25
hours_sd,-0.0534722866934341,0.49515646442643313,25
prop_educ_<HS,,,25
prop_educ_BAplus,,,25
prop_educ_HS,,,25
prop_educ_SomeCollege,,,25
prop_female,0.13973600211809412,0.07343962049642568,25
prop_married,-0.028735883514543408,0.7140750972108626,25
age_mean,-0.09231488902874269,0.23827418611759613,26
age_sd,-0.11085251091094653,0.1563444889176079,26
age_sq_mean,-0.10246138269175507,0.19033659390215757,26
age_sq_sd,-0.11839597023434689,0.12987517112435792,26
english_mean,-0.12151704420288116,0.1199899588365983,26
entry_recency_mean,-0.24869259519749434,0.0012775004631416559,26
entry_recency_sd,0.10823247482642864,0.16642873834513594,26
hours_mean,-0.0897032487827022,0.2518734226506434,26
hours_sd,-0.07062473606711704,0.3673647036734575,26
prop_educ_<HS,,,26
prop_educ_BAplus,,,26
prop_educ_HS,,,26
prop_educ_SomeCollege,,,26
prop_female,-0.004569924781308663,0.953544889086161,26
prop_married,0.006579388981480191,0.9331580518578586,26
age_mean,-0.06443712518758081,0.41092190214296204,27
age_sd,-0.12543305848378894,0.10842459323019617,27
age_sq_mean,-0.07138629678520741,0.36220812284611215,27
age_sq_sd,-0.13575821853537198,0.08209684320012667,27
english_mean,-0.15951145049791302,0.04070648921413066,27
entry_recency_mean,-0.21564797577713765,0.0054058753577845495,27
entry_recency_sd,0.03601182548077248,0.6460815003648704,27
hours_mean,-0.0876647858814826,0.26285401870644715,27
hours_sd,-0.07489625648608031,0.33902696063293125,27
prop_educ_<HS,,,27
prop_educ_BAplus,,,27
prop_educ_HS,,,27
prop_educ_SomeCollege,,,27
prop_female,0.077846055857855,0.32029206106784985,27
prop_married,-0.01974935812388068,0.8012102912574879,27
age_mean,-0.1480914889960674,0.057658079138506915,28
age_sd,-0.0813589513237033,0.2988731153059352,28
age_sq_mean,-0.15455273541498105,0.04746813730305896,28
age_sq_sd,-0.10250473658352793,0.19014811206195542,28
english_mean,-0.13827043193847557,0.07653896318151053,28
entry_recency_mean,-0.20032389111101911,0.009884330253669955,28
entry_recency_sd,0.14712036653242677,0.059335035684486406,28
hours_mean,-0.12870424760385352,0.09944975832940871,28
hours_sd,-0.10937770719361116,0.16196281262197454,28
prop_educ_<HS,,,28
prop_educ_BAplus,,,28
prop_educ_HS,,,28
prop_educ_SomeCollege,,,28
prop_female,0.12915435985390222,0.09826218154599696,28
prop_married,-0.021951210974379805,0.7795860446495025,28
age_mean,-0.07592030342493725,0.3324455481202163,29
age_sd,-0.10574738195687058,0.17643398604187763,29
age_sq_mean,-0.082235196839407,0.2936816020961424,29
age_sq_sd,-0.09948387906843616,0.20360950912066664,29
english_mean,-0.12240517306641331,0.11728651561281432,29
entry_recency_mean,-0.20328784671573363,0.008823142209336221,29
entry_recency_sd,0.05375497369333953,0.4928759281852629,29
hours_mean,-0.15439784993513908,0.04769356631506187,29
hours_sd,-0.13501678906114098,0.08379772090301638,29
prop_educ_<HS,,,29
prop_educ_BAplus,,,29
prop_educ_HS,,,29
prop_educ_SomeCollege,,,29
prop_female,0.06472078402740447,0.4088609990775746,29
prop_married,0.042647821859051874,0.5865074999258876,29
age_mean,-0.1380363409524266,0.07704365950900922,30
age_sd,-0.08511175863949218,0.27706221962456123,30
age_sq_mean,-0.14192094281378503,0.06900856452500906,30
age_sq_sd,-0.09483034225947345,0.22566946066239796,30
english_mean,-0.1362086287967649,0.08107719634296759,30
entry_recency_mean,-0.26321240113473393,0.0006360538755699218,30
entry_recency_sd,0.10945653556622978,0.16165874414583525,30
hours_mean,-0.15053283137559278,0.05361413333292913,30
hours_sd,-0.11930006158771551,0.126949350504994,30
prop_educ_<HS,,,30
prop_educ_BAplus,,,30
prop_educ_HS,,,30
prop_educ_SomeCollege,,,30
prop_female,0.1442037633754976,0.06461399199013718,30
prop_married,-0.04051216706313195,0.6054045254230442,30
age_mean,-0.07064224866655149,0.36724561794616556,31
age_sd,-0.11118526695453,0.1550973377309402,31
age_sq_mean,-0.08034738156221695,0.3049414163038715,31
age_sq_sd,-0.11693297201275223,0.1347192253360316,31
english_mean,-0.15407473512840156,0.048166716575727755,31
entry_recency_mean,-0.2109489660270661,0.0065328592251579455,31
entry_recency_sd,0.16579933818277634,0.03331278797835066,31
hours_mean,-0.10205970178628122,0.19208939475232867,31
hours_sd,-0.12223266262935559,0.11780789212353206,31
prop_educ_<HS,,,31
prop_educ_BAplus,,,31
prop_educ_HS,,,31
prop_educ_SomeCollege,,,31
prop_female,0.061047848290114795,0.43601554604072146,31
prop_married,0.08033631191419167,0.30500826690668614,31
age_mean,-0.08124324560486255,0.2995631482444,32
age_sd,-0.04890288667288343,0.5327807499173921,32
age_sq_mean,-0.08557537542752265,0.2744442896810881,32
age_sq_sd,-0.04137145199240029,0.5977687706672354,32
english_mean,-0.12879065009270918,0.0992209182727559,32
entry_recency_mean,-0.22646188955930774,0.0034452423692749967,32
entry_recency_sd,0.10590844929684877,0.1757723454233009,32
hours_mean,-0.12140467116493747,0.12033543765498866,32
hours_sd,-0.13098795043914357,0.0935399868588168,32
prop_educ_<HS,,,32
prop_educ_BAplus,,,32
prop_educ_HS,,,32
prop_educ_SomeCollege,,,32
prop_female,0.006491613882819648,0.9340477563334095,32
prop_married,0.025458988873194494,0.7454890464929946,32
age_mean,-0.1376522900689444,0.0778774845554457,33
age_sd,-0.11273043460134816,0.14940404024692683,33
age_sq_mean,-0.14427032964932587,0.06448936396911463,33
age_sq_sd,-0.1396461864119386,0.07362658827251012,33
english_mean,-0.1301514839107901,0.09567133772891914,33
entry_recency_mean,-0.19709468166253583,0.011167279292556587,33
entry_recency_sd,0.011286478524825862,0.8855953390678785,33
hours_mean,-0.15009764408875081,0.05431730125252933,33
hours_sd,-0.16805485425286087,0.030954102865958878,33
prop_educ_<HS,,,33
prop_educ_BAplus,,,33
prop_educ_HS,,,33
prop_educ_SomeCollege,,,33
prop_female,0.13061463879644752,0.09448649018962216,33
prop_married,-0.03311863099651236,0.6728073289403462,33
age_mean,-0.06666831614401954,0.39487672517558847,34
age_sd,-0.09416310035317133,0.22896603798154072,34
age_sq_mean,-0.06983850466982762,0.3727356162385485,34
age_sq_sd,-0.10109651729077838,0.1963402531826732,34
