test_clinic,percentile,n_observed,method,covered,width,infinite,lower,upper,true_y,mu_hat,n_cal_groups,n_test_observed,n_test_total
28,50,10,HCP++,1,45.25760800785082,0,100.30224336519422,145.55985137304503,144.33,122.93104736911963,17,10,20
28,50,10,HCP.sample,1,49.95203650889732,0,110.843771304537,160.79580781343432,144.33,122.93104736911963,17,10,20
28,50,10,HCP,1,56.858718070110285,0,109.81784753966105,166.67656560977133,144.33,138.2472065747162,17,10,20
28,50,10,Pooling,1,45.512878985387715,0,115.49076708202233,161.00364606741005,144.33,138.2472065747162,17,10,20
28,50,10,Subsampling,1,62.35044943726179,0,107.07198185608529,169.42243129334707,144.33,138.2472065747162,17,10,20
28,50,10,Repeated,1,61.74513915852708,0,107.37463699545265,169.11977615397973,144.33,138.2472065747162,17,10,20
28,75,15,HCP++,0,44.95289748945811,0,108.27190587522665,153.22480336468476,155.0,130.7483546199557,17,15,20
28,75,15,HCP.sample,0,42.89025454270978,0,108.6224629980724,151.51271754078218,155.0,130.7483546199557,17,15,20
28,75,15,HCP,1,56.858718070110285,0,111.30591866736535,168.16463673747563,155.0,139.7352777024205,17,15,20
28,75,15,Pooling,1,45.512878985387715,0,116.97883820972663,162.49171719511435,155.0,139.7352777024205,17,15,20
28,75,15,Subsampling,1,45.512878985387715,0,116.97883820972663,162.49171719511435,155.0,139.7352777024205,17,15,20
28,75,15,Repeated,1,59.39507226067724,0,110.03774157208187,169.4328138327591,155.0,139.7352777024205,17,15,20
30,25,5,HCP++,1,52.43132991770831,0,97.78232732622773,150.21365724393604,126.0,123.99799228508189,17,5,20
30,25,5,HCP.sample,1,60.3762913321392,0,90.35049433894898,150.72678567108818,126.0,123.99799228508189,17,5,20
30,25,5,HCP,1,56.858718070110285,0,108.87310483460624,165.73182290471652,126.0,137.30246386966138,17,5,20
30,25,5,Pooling,1,45.512878985387715,0,114.54602437696752,160.05890336235524,126.0,137.30246386966138,17,5,20
30,25,5,Subsampling,1,53.71964179826591,0,110.44264297052842,164.16228476879434,126.0,137.30246386966138,17,5,20
30,25,5,Repeated,1,56.858718070110285,0,108.87310483460624,165.73182290471652,126.0,137.30246386966138,17,5,20
30,50,10,HCP++,1,48.1507419395233,0,98.85463034157854,147.00537228110184,144.33,122.93000131134019,17,10,20
30,50,10,HCP.sample,1,43.955025751385435,0,106.94999110630313,150.90501685768857,144.33,122.93000131134019,17,10,20
30,50,10,HCP,1,56.858718070110285,0,109.81784753966105,166.67656560977133,144.33,138.2472065747162,17,10,20
30,50,10,Pooling,1,45.512878985387715,0,115.49076708202233,161.00364606741005,144.33,138.2472065747162,17,10,20
30,50,10,Subsampling,1,67.6750479229993,0,104.40968261321653,172.08473053621583,144.33,138.2472065747162,17,10,20
30,50,10,Repeated,1,51.6233935752781,0,112.43550978707714,164.05890336235524,144.33,138.2472065747162,17,10,20
30,75,15,HCP++,0,44.95289748945811,0,108.27190587522665,153.22480336468476,155.0,130.7483546199557,17,15,20
30,75,15,HCP.sample,0,42.58632147012146,0,111.8828484638352,154.46916993395666,155.0,130.7483546199557,17,15,20
30,75,15,HCP,1,56.858718070110285,0,111.30591866736535,168.16463673747563,155.0,139.7352777024205,17,15,20
30,75,15,Pooling,1,45.512878985387715,0,116.97883820972663,162.49171719511435,155.0,139.7352777024205,17,15,20
30,75,15,Subsampling,1,83.64191670345669,0,97.91431935069214,181.55623605414883,155.0,139.7352777024205,17,15,20
30,75,15,Repeated,1,54.049233175954726,0,112.71066111444313,166.75989429039785,155.0,139.7352777024205,17,15,20
