tau_B,alpha,o,dataset_id,mean_width,sd_upper,sd_width,relative_instability,n_finite,randomization_varied_only
5.0,0.1,5,45,21.811936686694658,0.9557826428070264,1.894116083942728,0.04381924707263874,100,True
5.0,0.1,5,47,24.363125454222335,1.1737074935464076,1.9838257832812394,0.04817557155184267,100,True
5.0,0.1,5,46,27.294682677955837,2.1480944649859475,6.3103970231798225,0.07870010764846977,100,True
5.0,0.1,5,48,21.5218774237195,0.7453787191309549,1.615379932963535,0.03463353612029519,100,True
5.0,0.1,5,49,33.552720050826586,3.2202373963768527,2.193517797887839,0.09597544972505205,100,True
5.0,0.1,10,2,27.876679829219157,0.8377912126682963,4.357561365933981,0.030053479029814697,100,True
5.0,0.1,10,0,20.563380095252654,1.9764452592703345,5.042001241280702,0.0961148045756653,100,True
5.0,0.1,10,3,18.604879699804187,0.5283140669294561,1.511654810790975,0.0283965322783042,100,True
5.0,0.1,10,1,22.89941413736912,1.354318497917922,2.0213622262595288,0.059142058822711764,100,True
5.0,0.1,10,4,27.679093960071818,2.921626926353536,1.9685924268478545,0.10555356076929749,100,True
5.0,0.1,10,5,28.81388548810032,1.2272609841775426,2.9951707701848433,0.04259269318899674,100,True
5.0,0.1,10,6,17.1028485662198,1.7758535121026517,4.97691798080313,0.10383378565429022,100,True
5.0,0.1,10,7,12.745896105169395,0.21844364253590412,0.7101944287499998,0.017138351100108938,100,True
5.0,0.1,10,8,19.396891663004325,1.0226386609591527,1.5791321986379314,0.05272178031027675,100,True
5.0,0.1,10,10,26.58202296188218,1.4923257866703303,3.163270601140188,0.05614041447523691,100,True
5.0,0.1,10,9,27.536418808681148,1.3888552602777846,2.9620374137744094,0.05043703285918695,100,True
5.0,0.1,10,11,22.16683293231967,1.3573120330998634,3.472195982732128,0.061231662513271175,100,True
5.0,0.1,10,12,20.350833077505396,1.5880011423028448,1.662379848285457,0.07803125976489518,100,True
5.0,0.1,10,13,29.853195477648928,4.995120035266649,3.595648544325045,0.16732279259707702,100,True
5.0,0.1,10,16,24.275046629470285,1.8427179243438823,1.585527659084101,0.07590996435437508,100,True
5.0,0.1,10,15,17.94394029484043,4.16374100247074,3.8874575032686876,0.23204162151988295,100,True
5.0,0.1,10,14,18.78777022875826,2.775780949775764,2.222394001784394,0.14774403327154292,100,True
5.0,0.1,10,17,22.406789242919654,5.518884240685779,5.536041883639679,0.2463041081367647,100,True
5.0,0.1,10,18,33.211507785411825,1.4243788860788618,4.249258763912677,0.042888112616932164,100,True
5.0,0.1,10,21,20.68995762822112,1.5766681864042504,2.4339268625516364,0.07620451499879699,100,True
5.0,0.1,10,19,29.8121323816237,5.444480547097724,3.0917009216646383,0.18262633740529477,100,True
5.0,0.1,10,20,25.6130386615495,1.6079584198095895,3.1133389134669556,0.06277890105337129,100,True
5.0,0.1,10,23,30.502102527539577,1.6772106886472884,6.032711663478174,0.054986723853969646,100,True
5.0,0.1,10,22,20.477186091542055,1.6930877478500055,2.1995129475181288,0.08268166047234989,100,True
5.0,0.1,10,24,27.482664925297016,6.976694597515056,9.261269513393266,0.2538580089113995,100,True
5.0,0.1,10,26,17.28868462730192,1.5996937304249954,3.0288265308589857,0.09252836551248055,100,True
5.0,0.1,10,27,26.373996557187528,3.007089549873311,4.148453652976596,0.1140172117393338,100,True
5.0,0.1,10,25,18.919407247516745,2.312838076946495,2.9115565006561397,0.12224685724496286,100,True
5.0,0.1,10,29,20.74615822701908,1.422313648842494,1.6522956815006429,0.06855792929363287,100,True
5.0,0.1,10,28,30.68299051899138,2.089133733452259,4.555102167301825,0.06808768304899028,100,True
5.0,0.1,10,30,35.05834885032587,2.1566688809808494,1.3919944862877565,0.061516556018889716,100,True
5.0,0.1,10,31,23.714021832676238,6.031125165178235,4.743468769206789,0.2543273851956977,100,True
5.0,0.1,10,33,23.49230771038809,0.5618065774862211,2.0847844614521605,0.023914490837262242,100,True
5.0,0.1,10,32,23.86595887680879,2.5671346690828254,2.1205581782911676,0.1075646984197807,100,True
5.0,0.1,10,34,32.04926741669014,2.8114658981068428,4.554202721762346,0.08772325000610558,100,True
5.0,0.1,10,35,21.80016640114436,1.1025207889217772,2.9517730551879655,0.050573962080578544,100,True
5.0,0.1,10,36,18.669619224771974,1.878619866546281,1.0155704158459,0.1006244339495481,100,True
5.0,0.1,10,37,33.64886503764624,4.273800432484035,6.09682723436845,0.12701172618162665,100,True
5.0,0.1,10,39,18.511134916695422,2.6322717704359526,1.427754690218584,0.14219937255504925,100,True
5.0,0.1,10,38,16.631863969691903,1.5038420695698005,1.0656901125804732,0.09041933437588466,100,True
5.0,0.1,10,40,16.014156219763414,3.204823742524452,2.9396936410451824,0.20012442107747833,100,True
5.0,0.1,10,41,22.70718948861947,2.408459547147857,1.7443621512639484,0.10606594657409908,100,True
