tau_B,alpha,experiment,o,method,coverage_mean,width_mean,width_median,width_std,n_infinite,base_seed
5.0,0.1,8,10,Subsampling,0.99,45.975202680064214,45.975202680064214,0.0,0,12345
5.0,0.1,8,15,Donor-HCP-no-within,0.88,25.501809786616356,26.121073230263242,3.7185159870550373,0,12345
5.0,0.1,8,15,Donor-HCP-within,0.9,17.554155347811626,18.20969873521979,2.1198248374566226,0,12345
5.0,0.1,8,15,HCP,0.99,45.975202680064214,45.975202680064214,0.0,0,12345
5.0,0.1,8,15,Pooling,0.96,40.646672066361354,40.646672066361354,5.712978550373078e-15,0,12345
5.0,0.1,8,15,Repeated,0.98,44.09950463846761,44.09950463846761,5.2477058849546864e-15,0,12345
5.0,0.1,8,15,S-HCP-within,0.86,8.903740757000039,8.866717227491879,0.8324264873604186,0,12345
5.0,0.1,8,15,Std-CP,0.91,8.371501192092007,7.320417564263833,4.251427516853569,0,12345
5.0,0.1,8,15,Subsampling,0.99,45.975202680064214,45.975202680064214,0.0,0,12345
5.0,0.1,8,20,Donor-HCP-no-within,0.9,20.814490326220294,21.671736171527265,2.8766157439494697,0,12345
5.0,0.1,8,20,Donor-HCP-within,0.88,11.613226890506708,11.414535859158683,1.5097021680566747,0,12345
5.0,0.1,8,20,HCP,0.99,45.975202680064214,45.975202680064214,0.0,0,12345
5.0,0.1,8,20,Pooling,0.96,40.646672066361354,40.646672066361354,5.712978550373078e-15,0,12345
5.0,0.1,8,20,Repeated,0.98,44.09950463846761,44.09950463846761,5.2477058849546864e-15,0,12345
5.0,0.1,8,20,S-HCP-within,0.9,7.4815441384666705,7.514345188814713,0.5130204986362046,0,12345
5.0,0.1,8,20,Std-CP,0.9,7.37651167881212,6.327486219927985,3.584218082890975,0,12345
5.0,0.1,8,20,Subsampling,0.99,45.975202680064214,45.975202680064214,0.0,0,12345
5.0,0.1,8,25,Donor-HCP-no-within,0.82,19.220030287121375,17.46239226655193,4.811938368713639,0,12345
5.0,0.1,8,25,Donor-HCP-within,0.86,8.725751250380956,8.530977043782467,1.4791959751194856,0,12345
5.0,0.1,8,25,HCP,0.99,45.975202680064214,45.975202680064214,0.0,0,12345
5.0,0.1,8,25,Pooling,0.96,40.646672066361354,40.646672066361354,5.712978550373078e-15,0,12345
5.0,0.1,8,25,Repeated,0.98,44.09950463846761,44.09950463846761,5.2477058849546864e-15,0,12345
5.0,0.1,8,25,S-HCP-within,0.84,6.62931307864035,6.529356026934288,0.7756000732022091,0,12345
5.0,0.1,8,25,Std-CP,0.93,6.793058317684,6.282872929965966,2.2889467925079328,0,12345
5.0,0.1,8,25,Subsampling,0.99,45.975202680064214,45.975202680064214,0.0,0,12345
5.0,0.1,8,30,Donor-HCP-no-within,0.91,16.947276724625464,14.575750731677743,7.137206192599157,0,12345
5.0,0.1,8,30,Donor-HCP-within,0.89,5.9584269190862695,5.815499613934614,1.5728427404079992,0,12345
5.0,0.1,8,30,HCP,0.99,45.975202680064214,45.975202680064214,0.0,0,12345
5.0,0.1,8,30,Pooling,0.96,40.646672066361354,40.646672066361354,5.712978550373078e-15,0,12345
5.0,0.1,8,30,Repeated,0.98,44.09950463846761,44.09950463846761,5.2477058849546864e-15,0,12345
5.0,0.1,8,30,S-HCP-within,0.88,6.541981839287352,6.233479542271423,1.2359045085568172,0,12345
5.0,0.1,8,30,Std-CP,0.99,6.931303015415592,6.35800171692789,2.428493823624128,0,12345
5.0,0.1,8,30,Subsampling,0.99,45.975202680064214,45.975202680064214,0.0,0,12345
5.0,0.1,8,35,Donor-HCP-no-within,0.93,16.408379234405622,14.648883249492656,8.729089970498631,0,12345
5.0,0.1,8,35,Donor-HCP-within,0.96,6.4558218642322425,6.301494323044842,1.7990114885415764,0,12345
5.0,0.1,8,35,HCP,0.99,45.975202680064214,45.975202680064214,0.0,0,12345
5.0,0.1,8,35,Pooling,0.96,40.646672066361354,40.646672066361354,5.712978550373078e-15,0,12345
5.0,0.1,8,35,Repeated,0.98,44.09950463846761,44.09950463846761,5.2477058849546864e-15,0,12345
5.0,0.1,8,35,S-HCP-within,0.96,7.772181904942236,7.265153908439419,2.3514136795470026,0,12345
5.0,0.1,8,35,Std-CP,0.96,6.979517366538079,6.575692372373425,2.130120228275937,0,12345
5.0,0.1,8,35,Subsampling,0.99,45.975202680064214,45.975202680064214,0.0,0,12345
5.0,0.1,9,0,Donor-HCP-no-within,0.97,39.96057000521677,39.96057000521677,8.569467825559617e-15,0,12345
5.0,0.1,9,0,Donor-HCP-within,0.97,39.96057000521677,39.96057000521677,8.569467825559617e-15,0,12345
5.0,0.1,9,0,HCP,0.97,39.96057000521677,39.96057000521677,8.569467825559617e-15,0,12345
5.0,0.1,9,0,Pooling,0.87,33.37072124679668,33.37072124679668,0.0,0,12345
5.0,0.1,9,0,Repeated,0.94,37.21256780041326,37.21256780041326,8.509749552183924e-15,0,12345
5.0,0.1,9,0,S-HCP-within,0.99,38.84468906220368,37.31166704330346,3.952151599273609,0,12345
5.0,0.1,9,0,Std-CP,1.0,,,,100,12345
5.0,0.1,9,0,Subsampling,0.95,38.32131816281854,38.32131816281854,0.0,0,12345
5.0,0.1,9,5,Donor-HCP-no-within,1.0,39.777564893186565,39.03195769420054,6.546465397781481,0,12345
5.0,0.1,9,5,Donor-HCP-within,0.99,34.420635797294594,34.029992173457316,4.467795291212579,0,12345
5.0,0.1,9,5,HCP,0.97,39.96057000521677,39.96057000521677,8.569467825559617e-15,0,12345
5.0,0.1,9,5,Pooling,0.87,33.37072124679668,33.37072124679668,0.0,0,12345
5.0,0.1,9,5,Repeated,0.94,37.21256780041326,37.21256780041326,8.509749552183924e-15,0,12345
5.0,0.1,9,5,S-HCP-within,0.98,20.47343760366203,20.177828345187265,2.1783395768460854,0,12345
5.0,0.1,9,5,Std-CP,0.79,6.332875420600543,4.983411176641329,4.599142837179324,0,12345
5.0,0.1,9,5,Subsampling,0.95,38.32131816281854,38.32131816281854,0.0,0,12345
5.0,0.1,9,10,Donor-HCP-no-within,0.99,37.74979087752746,37.44177622818467,6.597819485169249,0,12345
5.0,0.1,9,10,Donor-HCP-within,0.99,26.50198853462215,26.631106753027726,4.083508700249531,0,12345
5.0,0.1,9,10,HCP,0.97,39.96057000521677,39.96057000521677,8.569467825559617e-15,0,12345
5.0,0.1,9,10,Pooling,0.87,33.37072124679668,33.37072124679668,0.0,0,12345
5.0,0.1,9,10,Repeated,0.94,37.21256780041326,37.21256780041326,8.509749552183924e-15,0,12345
5.0,0.1,9,10,S-HCP-within,0.97,12.985777533526429,12.837376089836905,1.0486454355458474,0,12345
5.0,0.1,9,10,Std-CP,0.87,22.63053831316457,12.218534420567458,27.213190924712762,0,12345
5.0,0.1,9,10,Subsampling,0.95,38.32131816281854,38.32131816281854,0.0,0,12345
5.0,0.1,9,15,Donor-HCP-no-within,0.97,47.176742155521424,44.07049424389266,14.230168062731867,0,12345
5.0,0.1,9,15,Donor-HCP-within,0.97,27.731480551841074,27.608385678688798,7.565808177787337,0,12345
5.0,0.1,9,15,HCP,0.97,39.96057000521677,39.96057000521677,8.569467825559617e-15,0,12345
5.0,0.1,9,15,Pooling,0.87,33.37072124679668,33.37072124679668,0.0,0,12345
5.0,0.1,9,15,Repeated,0.94,37.21256780041326,37.21256780041326,8.509749552183924e-15,0,12345
5.0,0.1,9,15,S-HCP-within,0.98,14.591770194375886,14.391573712997015,1.3102831566859139,0,12345
5.0,0.1,9,15,Std-CP,0.93,7.707981052248858,6.9711131102111,3.911600970851135,0,12345
5.0,0.1,9,15,Subsampling,0.95,38.32131816281854,38.32131816281854,0.0,0,12345
5.0,0.1,9,20,Donor-HCP-no-within,0.94,24.136322159527886,24.342807262625527,1.4759519407318145,0,12345
5.0,0.1,9,20,Donor-HCP-within,0.94,13.895228880359596,13.877196062070883,0.8802519308487573,0,12345
5.0,0.1,9,20,HCP,0.97,39.96057000521677,39.96057000521677,8.569467825559617e-15,0,12345
5.0,0.1,9,20,Pooling,0.87,33.37072124679668,33.37072124679668,0.0,0,12345
5.0,0.1,9,20,Repeated,0.94,37.21256780041326,37.21256780041326,8.509749552183924e-15,0,12345
5.0,0.1,9,20,S-HCP-within,0.92,6.962892533267312,6.891441381353101,0.5692464394252073,0,12345
5.0,0.1,9,20,Std-CP,0.93,7.127763375360695,6.848529772569732,2.877333515105215,0,12345
5.0,0.1,9,20,Subsampling,0.95,38.32131816281854,38.32131816281854,0.0,0,12345
5.0,0.1,9,25,Donor-HCP-no-within,0.9,23.12574969785562,25.080018229935263,5.610465659960657,0,12345
5.0,0.1,9,25,Donor-HCP-within,0.95,8.83626458952899,9.117213077893894,1.847112141282654,0,12345
5.0,0.1,9,25,HCP,0.97,39.96057000521677,39.96057000521677,8.569467825559617e-15,0,12345
5.0,0.1,9,25,Pooling,0.87,33.37072124679668,33.37072124679668,0.0,0,12345
5.0,0.1,9,25,Repeated,0.94,37.21256780041326,37.21256780041326,8.509749552183924e-15,0,12345
5.0,0.1,9,25,S-HCP-within,0.96,8.340813664721697,8.412471640878918,1.151500007438609,0,12345
5.0,0.1,9,25,Std-CP,0.95,6.720858022364215,6.735111214892881,2.332206785661561,0,12345
5.0,0.1,9,25,Subsampling,0.95,38.32131816281854,38.32131816281854,0.0,0,12345
5.0,0.1,9,30,Donor-HCP-no-within,0.94,14.86375679395506,13.431531275002076,6.915411477835324,0,12345
5.0,0.1,9,30,Donor-HCP-within,0.97,5.869705580495339,5.693896578111025,1.4748938843327546,0,12345
5.0,0.1,9,30,HCP,0.97,39.96057000521677,39.96057000521677,8.569467825559617e-15,0,12345
5.0,0.1,9,30,Pooling,0.87,33.37072124679668,33.37072124679668,0.0,0,12345
5.0,0.1,9,30,Repeated,0.94,37.21256780041326,37.21256780041326,8.509749552183924e-15,0,12345
5.0,0.1,9,30,S-HCP-within,0.96,7.4511719046001135,7.023073497893497,2.0350626087005654,0,12345
5.0,0.1,9,30,Std-CP,0.94,6.3457839731888965,6.082194219978507,1.9387964020332433,0,12345
5.0,0.1,9,30,Subsampling,0.95,38.32131816281854,38.32131816281854,0.0,0,12345
5.0,0.1,9,35,Donor-HCP-no-within,0.94,15.130764030199302,13.645275762111655,6.938226244329856,0,12345
5.0,0.1,9,35,Donor-HCP-within,0.98,6.068514035474948,5.766461651807374,1.408947920875215,0,12345
5.0,0.1,9,35,HCP,0.97,39.96057000521677,39.96057000521677,8.569467825559617e-15,0,12345
5.0,0.1,9,35,Pooling,0.87,33.37072124679668,33.37072124679668,0.0,0,12345
5.0,0.1,9,35,Repeated,0.94,37.21256780041326,37.21256780041326,8.509749552183924e-15,0,12345
5.0,0.1,9,35,S-HCP-within,0.96,7.378229789342835,6.798973866353932,1.9344703441058853,0,12345
5.0,0.1,9,35,Std-CP,0.96,6.33964423972293,5.997386039985686,1.6818893749750143,0,12345
5.0,0.1,9,35,Subsampling,0.95,38.32131816281854,38.32131816281854,0.0,0,12345
5.0,0.1,10,0,Donor-HCP-no-within,0.88,20.7852423071853,20.7852423071853,0.0,0,12345
5.0,0.1,10,0,Donor-HCP-within,0.88,20.7852423071853,20.7852423071853,0.0,0,12345
5.0,0.1,10,0,HCP,0.88,20.7852423071853,20.7852423071853,0.0,0,12345
5.0,0.1,10,0,Pooling,0.76,16.19363407146927,16.19363407146927,1.009921468435524e-15,0,12345
5.0,0.1,10,0,Repeated,0.84,18.128105379420003,18.128105379420003,3.3873795830373593e-15,0,12345
5.0,0.1,10,0,S-HCP-within,0.95,20.212309583802554,19.367963540719238,3.1012375305970736,0,12345
5.0,0.1,10,0,Std-CP,1.0,,,,100,12345
5.0,0.1,10,0,Subsampling,0.88,20.01207764111635,20.01207764111635,0.0,0,12345
5.0,0.1,10,5,Donor-HCP-no-within,0.95,22.024374912255727,21.458867489279342,1.844531806633663,0,12345
5.0,0.1,10,5,Donor-HCP-within,0.98,20.02295083618882,19.49477521281584,1.4588904642577032,0,12345
5.0,0.1,10,5,HCP,0.88,20.7852423071853,20.7852423071853,0.0,0,12345
5.0,0.1,10,5,Pooling,0.76,16.19363407146927,16.19363407146927,1.009921468435524e-15,0,12345
5.0,0.1,10,5,Repeated,0.84,18.128105379420003,18.128105379420003,3.3873795830373593e-15,0,12345
5.0,0.1,10,5,S-HCP-within,0.94,12.235526609979608,12.130736936435742,1.0518650701778862,0,12345
5.0,0.1,10,5,Std-CP,0.76,5.557231280957714,4.815141999168995,3.2599385086326618,0,12345
5.0,0.1,10,5,Subsampling,0.88,20.01207764111635,20.01207764111635,0.0,0,12345
5.0,0.1,10,10,Donor-HCP-no-within,0.96,19.895286575678224,19.44071037965722,1.2944406713073573,0,12345
5.0,0.1,10,10,Donor-HCP-within,0.95,13.66948716439136,13.413495398228212,0.7490095072864164,0,12345
5.0,0.1,10,10,HCP,0.88,20.7852423071853,20.7852423071853,0.0,0,12345
5.0,0.1,10,10,Pooling,0.76,16.19363407146927,16.19363407146927,1.009921468435524e-15,0,12345
5.0,0.1,10,10,Repeated,0.84,18.128105379420003,18.128105379420003,3.3873795830373593e-15,0,12345
5.0,0.1,10,10,S-HCP-within,0.93,8.773552692272448,8.720904519497736,0.817651946410289,0,12345
5.0,0.1,10,10,Std-CP,0.84,36.922415715757886,10.17331232229433,108.80977285542052,0,12345
5.0,0.1,10,10,Subsampling,0.88,20.01207764111635,20.01207764111635,0.0,0,12345
5.0,0.1,10,15,Donor-HCP-no-within,0.91,21.013544345112418,20.174473373944558,1.8846129308642292,0,12345
5.0,0.1,10,15,Donor-HCP-within,0.88,13.131047804243993,13.179846061725215,0.8039251328740253,0,12345
5.0,0.1,10,15,HCP,0.88,20.7852423071853,20.7852423071853,0.0,0,12345
5.0,0.1,10,15,Pooling,0.76,16.19363407146927,16.19363407146927,1.009921468435524e-15,0,12345
5.0,0.1,10,15,Repeated,0.84,18.128105379420003,18.128105379420003,3.3873795830373593e-15,0,12345
5.0,0.1,10,15,S-HCP-within,0.9,8.07595794754541,8.034237768207529,0.8086802391016983,0,12345
5.0,0.1,10,15,Std-CP,0.88,9.090201113334045,7.32986955179101,7.036431529858083,0,12345
5.0,0.1,10,15,Subsampling,0.88,20.01207764111635,20.01207764111635,0.0,0,12345
5.0,0.1,10,20,Donor-HCP-no-within,0.92,18.822755588076124,18.472204758331486,1.9023720801173536,0,12345
5.0,0.1,10,20,Donor-HCP-within,0.92,10.190863871465064,10.32935532658436,0.7137816192672168,0,12345
5.0,0.1,10,20,HCP,0.88,20.7852423071853,20.7852423071853,0.0,0,12345
5.0,0.1,10,20,Pooling,0.76,16.19363407146927,16.19363407146927,1.009921468435524e-15,0,12345
5.0,0.1,10,20,Repeated,0.84,18.128105379420003,18.128105379420003,3.3873795830373593e-15,0,12345
5.0,0.1,10,20,S-HCP-within,0.87,6.380513919526501,6.369073693744067,0.4983155330406009,0,12345
5.0,0.1,10,20,Std-CP,0.93,7.259831319192999,6.822690818126387,3.3672035897383754,0,12345
5.0,0.1,10,20,Subsampling,0.88,20.01207764111635,20.01207764111635,0.0,0,12345
5.0,0.1,10,25,Donor-HCP-no-within,0.91,16.37458606353725,16.818021305526287,3.503075141117238,0,12345
5.0,0.1,10,25,Donor-HCP-within,0.94,7.303463153114105,7.51527266729568,0.9403954618565157,0,12345
5.0,0.1,10,25,HCP,0.88,20.7852423071853,20.7852423071853,0.0,0,12345
5.0,0.1,10,25,Pooling,0.76,16.19363407146927,16.19363407146927,1.009921468435524e-15,0,12345
5.0,0.1,10,25,Repeated,0.84,18.128105379420003,18.128105379420003,3.3873795830373593e-15,0,12345
5.0,0.1,10,25,S-HCP-within,0.93,7.25228153207103,7.054925300826051,0.7804384069372631,0,12345
5.0,0.1,10,25,Std-CP,0.94,6.485930039987254,6.145223867500114,2.357273441585259,0,12345
5.0,0.1,10,25,Subsampling,0.88,20.01207764111635,20.01207764111635,0.0,0,12345
5.0,0.1,10,30,Donor-HCP-no-within,0.87,12.692542615240027,11.738886312640627,5.794815623739956,0,12345
5.0,0.1,10,30,Donor-HCP-within,0.92,5.6374910883875575,5.570387897130121,1.472432837251874,0,12345
5.0,0.1,10,30,HCP,0.88,20.7852423071853,20.7852423071853,0.0,0,12345
5.0,0.1,10,30,Pooling,0.76,16.19363407146927,16.19363407146927,1.009921468435524e-15,0,12345
5.0,0.1,10,30,Repeated,0.84,18.128105379420003,18.128105379420003,3.3873795830373593e-15,0,12345
5.0,0.1,10,30,S-HCP-within,0.91,6.499442995756024,6.28794757151114,1.8766951839540078,0,12345
5.0,0.1,10,30,Std-CP,0.94,6.3824107156587555,5.881272104106678,1.8094692472984508,0,12345
5.0,0.1,10,30,Subsampling,0.88,20.01207764111635,20.01207764111635,0.0,0,12345
5.0,0.1,10,35,Donor-HCP-no-within,0.89,12.96104632645936,11.756761969255795,5.878919054895909,0,12345
5.0,0.1,10,35,Donor-HCP-within,0.93,5.8382785202949945,5.67845747960663,1.5906861932099945,0,12345
5.0,0.1,10,35,HCP,0.88,20.7852423071853,20.7852423071853,0.0,0,12345
5.0,0.1,10,35,Pooling,0.76,16.19363407146927,16.19363407146927,1.009921468435524e-15,0,12345
5.0,0.1,10,35,Repeated,0.84,18.128105379420003,18.128105379420003,3.3873795830373593e-15,0,12345
5.0,0.1,10,35,S-HCP-within,0.91,6.576710385262908,6.1441307365071705,1.844789841588483,0,12345
5.0,0.1,10,35,Std-CP,0.92,6.182901661733332,5.8302079826246045,1.8182223738461503,0,12345
5.0,0.1,10,35,Subsampling,0.88,20.01207764111635,20.01207764111635,0.0,0,12345
5.0,0.1,11,0,Donor-HCP-no-within,0.87,33.41058448496517,33.41058448496517,0.0,0,12345
5.0,0.1,11,0,Donor-HCP-within,0.87,33.41058448496517,33.41058448496517,0.0,0,12345
5.0,0.1,11,0,HCP,0.87,33.41058448496517,33.41058448496517,0.0,0,12345
5.0,0.1,11,0,Pooling,0.78,28.4116402445561,28.411640244556104,1.2368961389746705e-15,0,12345
5.0,0.1,11,0,Repeated,0.79,29.69141909886733,29.69141909886733,1.2368961389746705e-15,0,12345
5.0,0.1,11,0,S-HCP-within,0.91,51.898802235663645,53.42055052067478,2.5750155594659017,0,12345
5.0,0.1,11,0,Std-CP,1.0,,,,100,12345
5.0,0.1,11,0,Subsampling,0.8,30.72221466062839,30.72221466062839,1.382891923927195e-15,0,12345
5.0,0.1,11,5,Donor-HCP-no-within,0.89,46.731781968862606,50.59481172710551,9.636504861577437,0,12345
5.0,0.1,11,5,Donor-HCP-within,0.95,39.212929757740085,43.87468464135088,8.37483241565323,0,12345
5.0,0.1,11,5,HCP,0.87,33.41058448496517,33.41058448496517,0.0,0,12345
5.0,0.1,11,5,Pooling,0.78,28.4116402445561,28.411640244556104,1.2368961389746705e-15,0,12345
5.0,0.1,11,5,Repeated,0.79,29.69141909886733,29.69141909886733,1.2368961389746705e-15,0,12345
5.0,0.1,11,5,S-HCP-within,0.9,29.9819550628672,29.792566588019824,2.1355661393759604,0,12345
5.0,0.1,11,5,Std-CP,0.69,5.8763088153704635,5.009459151787535,3.9347948684462124,0,12345
5.0,0.1,11,5,Subsampling,0.8,30.72221466062839,30.72221466062839,1.382891923927195e-15,0,12345
5.0,0.1,11,10,Donor-HCP-no-within,0.9,44.00434900361672,47.17543868687086,10.103915678624206,0,12345
5.0,0.1,11,10,Donor-HCP-within,0.93,30.44363415975373,31.4778894151182,6.240448345026936,0,12345
5.0,0.1,11,10,HCP,0.87,33.41058448496517,33.41058448496517,0.0,0,12345
5.0,0.1,11,10,Pooling,0.78,28.4116402445561,28.411640244556104,1.2368961389746705e-15,0,12345
5.0,0.1,11,10,Repeated,0.79,29.69141909886733,29.69141909886733,1.2368961389746705e-15,0,12345
5.0,0.1,11,10,S-HCP-within,0.87,18.64440398559966,18.41485314899972,1.475516223431707,0,12345
5.0,0.1,11,10,Std-CP,0.8,34.84245556056326,10.329785531599342,111.10870134369166,0,12345
5.0,0.1,11,10,Subsampling,0.8,30.72221466062839,30.72221466062839,1.382891923927195e-15,0,12345
5.0,0.1,11,15,Donor-HCP-no-within,0.81,34.53800457547382,27.361803249305005,15.516063743947557,0,12345
5.0,0.1,11,15,Donor-HCP-within,0.89,22.690106269292485,19.340848705440628,8.745018526985685,0,12345
5.0,0.1,11,15,HCP,0.87,33.41058448496517,33.41058448496517,0.0,0,12345
5.0,0.1,11,15,Pooling,0.78,28.4116402445561,28.411640244556104,1.2368961389746705e-15,0,12345
5.0,0.1,11,15,Repeated,0.79,29.69141909886733,29.69141909886733,1.2368961389746705e-15,0,12345
5.0,0.1,11,15,S-HCP-within,0.81,9.270724353598883,9.135861556142466,0.8713964623313588,0,12345
5.0,0.1,11,15,Std-CP,0.91,9.42420869867152,7.483214232078336,6.896659156256437,0,12345
5.0,0.1,11,15,Subsampling,0.8,30.72221466062839,30.72221466062839,1.382891923927195e-15,0,12345
5.0,0.1,11,20,Donor-HCP-no-within,0.9,28.950539863651795,29.40524433936919,2.3735876779182834,0,12345
5.0,0.1,11,20,Donor-HCP-within,0.94,15.287801095663529,15.332445611694443,1.1184565558913842,0,12345
5.0,0.1,11,20,HCP,0.87,33.41058448496517,33.41058448496517,0.0,0,12345
5.0,0.1,11,20,Pooling,0.78,28.4116402445561,28.411640244556104,1.2368961389746705e-15,0,12345
5.0,0.1,11,20,Repeated,0.79,29.69141909886733,29.69141909886733,1.2368961389746705e-15,0,12345
5.0,0.1,11,20,S-HCP-within,0.91,8.342502704958672,8.393282589168898,0.4916712396466844,0,12345
5.0,0.1,11,20,Std-CP,0.88,6.60313987277758,6.379203757916954,2.158516287004921,0,12345
5.0,0.1,11,20,Subsampling,0.8,30.72221466062839,30.72221466062839,1.382891923927195e-15,0,12345
5.0,0.1,11,25,Donor-HCP-no-within,0.96,25.557353538674175,30.296202850580556,6.753545805698028,0,12345
5.0,0.1,11,25,Donor-HCP-within,1.0,10.124835406809725,10.044214199369815,0.4632534195448673,43,12345
5.0,0.1,11,25,HCP,0.87,33.41058448496517,33.41058448496517,0.0,0,12345
5.0,0.1,11,25,Pooling,0.78,28.4116402445561,28.411640244556104,1.2368961389746705e-15,0,12345
5.0,0.1,11,25,Repeated,0.79,29.69141909886733,29.69141909886733,1.2368961389746705e-15,0,12345
5.0,0.1,11,25,S-HCP-within,0.93,8.90547557279636,8.905691395340778,1.5508695114320932,0,12345
5.0,0.1,11,25,Std-CP,0.93,6.6342486310772655,6.285135701417225,2.6474516061820643,0,12345
5.0,0.1,11,25,Subsampling,0.8,30.72221466062839,30.72221466062839,1.382891923927195e-15,0,12345
5.0,0.1,11,30,Donor-HCP-no-within,0.9,17.51060693874236,17.50555903924709,7.521570699306173,0,12345
5.0,0.1,11,30,Donor-HCP-within,0.97,5.886771763595477,5.500707282706406,1.6858526217233198,0,12345
5.0,0.1,11,30,HCP,0.87,33.41058448496517,33.41058448496517,0.0,0,12345
5.0,0.1,11,30,Pooling,0.78,28.4116402445561,28.411640244556104,1.2368961389746705e-15,0,12345
5.0,0.1,11,30,Repeated,0.79,29.69141909886733,29.69141909886733,1.2368961389746705e-15,0,12345
5.0,0.1,11,30,S-HCP-within,0.97,7.4713546630847825,7.2235449785379044,2.2981671412460223,0,12345
5.0,0.1,11,30,Std-CP,0.94,6.259897357923491,5.950384648209145,2.028306059169135,0,12345
5.0,0.1,11,30,Subsampling,0.8,30.72221466062839,30.72221466062839,1.382891923927195e-15,0,12345
5.0,0.1,11,35,Donor-HCP-no-within,0.92,17.76372487995107,17.82765067881192,7.498206896207022,0,12345
5.0,0.1,11,35,Donor-HCP-within,0.96,6.0835721916105046,5.851497315137085,1.7132703811637422,0,12345
5.0,0.1,11,35,HCP,0.87,33.41058448496517,33.41058448496517,0.0,0,12345
5.0,0.1,11,35,Pooling,0.78,28.4116402445561,28.411640244556104,1.2368961389746705e-15,0,12345
5.0,0.1,11,35,Repeated,0.79,29.69141909886733,29.69141909886733,1.2368961389746705e-15,0,12345
5.0,0.1,11,35,S-HCP-within,0.97,7.4191883195332125,7.056578892316537,2.178026902575845,0,12345
5.0,0.1,11,35,Std-CP,0.96,6.141251596371421,5.817561979993348,1.7482125103565123,0,12345
5.0,0.1,11,35,Subsampling,0.8,30.72221466062839,30.72221466062839,1.382891923927195e-15,0,12345
5.0,0.1,12,0,Donor-HCP-no-within,1.0,31.245589466015844,31.245589466015844,7.984130245395255e-16,0,12345
5.0,0.1,12,0,Donor-HCP-within,1.0,31.245589466015844,31.245589466015844,7.984130245395255e-16,0,12345
5.0,0.1,12,0,HCP,1.0,31.245589466015844,31.245589466015844,7.984130245395255e-16,0,12345
5.0,0.1,12,0,Pooling,0.91,18.858720088337407,18.858720088337407,3.5706115939831736e-16,0,12345
5.0,0.1,12,0,Repeated,0.99,25.37315627646912,25.37315627646912,2.6720010491855637e-15,0,12345
5.0,0.1,12,0,S-HCP-within,0.92,29.056381145297614,27.72449400846067,3.817161212359428,0,12345
5.0,0.1,12,0,Std-CP,1.0,,,,100,12345
5.0,0.1,12,0,Subsampling,0.84,16.849602225526922,16.849602225526922,0.0,0,12345
5.0,0.1,12,5,Donor-HCP-no-within,0.98,28.776609821653953,28.281133062493787,2.124382157041403,0,12345
5.0,0.1,12,5,Donor-HCP-within,0.99,25.463685913150208,25.453144799393286,1.1596331563684898,0,12345
5.0,0.1,12,5,HCP,1.0,31.245589466015844,31.245589466015844,7.984130245395255e-16,0,12345
5.0,0.1,12,5,Pooling,0.91,18.858720088337407,18.858720088337407,3.5706115939831736e-16,0,12345
5.0,0.1,12,5,Repeated,0.99,25.37315627646912,25.37315627646912,2.6720010491855637e-15,0,12345
5.0,0.1,12,5,S-HCP-within,0.87,16.222092655889593,16.284939482534334,1.5486494630697343,0,12345
5.0,0.1,12,5,Std-CP,0.74,5.950486068665263,5.081944445652039,4.478276103242527,0,12345
5.0,0.1,12,5,Subsampling,0.84,16.849602225526922,16.849602225526922,0.0,0,12345
5.0,0.1,12,10,Donor-HCP-no-within,0.94,25.653217344125082,24.916948173203167,1.701463454981492,0,12345
5.0,0.1,12,10,Donor-HCP-within,0.95,18.99225232402455,19.035419859344557,1.3538666527851158,0,12345
5.0,0.1,12,10,HCP,1.0,31.245589466015844,31.245589466015844,7.984130245395255e-16,0,12345
5.0,0.1,12,10,Pooling,0.91,18.858720088337407,18.858720088337407,3.5706115939831736e-16,0,12345
5.0,0.1,12,10,Repeated,0.99,25.37315627646912,25.37315627646912,2.6720010491855637e-15,0,12345
5.0,0.1,12,10,S-HCP-within,0.82,10.055187322228361,9.707147762921212,1.3603114631441164,0,12345
5.0,0.1,12,10,Std-CP,0.84,30.196977851461153,11.01537361333466,58.91562874042479,0,12345
5.0,0.1,12,10,Subsampling,0.84,16.849602225526922,16.849602225526922,0.0,0,12345
5.0,0.1,12,15,Donor-HCP-no-within,0.97,22.743893432137906,23.428335172242512,2.0394133725048342,0,12345
5.0,0.1,12,15,Donor-HCP-within,0.93,13.781787618049579,13.83575304999409,1.1456409720876841,0,12345
5.0,0.1,12,15,HCP,1.0,31.245589466015844,31.245589466015844,7.984130245395255e-16,0,12345
5.0,0.1,12,15,Pooling,0.91,18.858720088337407,18.858720088337407,3.5706115939831736e-16,0,12345
5.0,0.1,12,15,Repeated,0.99,25.37315627646912,25.37315627646912,2.6720010491855637e-15,0,12345
5.0,0.1,12,15,S-HCP-within,0.88,8.23052435498356,8.217142447288087,0.8853127189232103,0,12345
5.0,0.1,12,15,Std-CP,0.84,8.983294855283079,7.476720972775691,5.693140214011473,0,12345
5.0,0.1,12,15,Subsampling,0.84,16.849602225526922,16.849602225526922,0.0,0,12345
5.0,0.1,12,20,Donor-HCP-no-within,0.91,17.836496272118865,17.732489311118243,2.4220906546974903,0,12345
5.0,0.1,12,20,Donor-HCP-within,0.93,10.221888218838886,10.344069435352697,0.7991794796916524,0,12345
