tau_B,alpha,o,dataset_id,rerun_id,lower,upper,width,finite
5.0,0.1,0,5,9,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,10,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,11,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,12,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,13,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,14,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,15,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,16,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,17,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,18,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,19,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,20,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,21,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,22,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,23,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,24,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,25,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,26,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,27,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,28,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,29,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,30,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,31,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,32,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,33,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,34,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,35,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,36,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,37,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,38,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,39,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,40,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,41,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,42,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,43,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,44,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,45,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,46,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,47,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,48,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,49,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,50,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,51,-10.100293239655304,24.96310949744665,35.06340273710195,1
