tau_B,alpha,experiment,o,method,coverage_mean,width_mean,width_median,width_std,n_infinite,base_seed
5.0,0.05,22,5,Repeated,1.0,,,,100,12345
5.0,0.05,22,5,S-HCP-within,0.96,23.738048158451846,23.536866609351996,3.196811271595938,0,12345
5.0,0.05,22,5,Std-CP,0.86,6.974999115786153,5.273605010301035,6.585112050617599,0,12345
5.0,0.05,22,5,Subsampling,1.0,,,,100,12345
5.0,0.05,22,10,Donor-HCP-no-within,1.0,38.9276653381958,38.64712708664493,3.4105246818435564,0,12345
5.0,0.05,22,10,Donor-HCP-within,1.0,,,,100,12345
5.0,0.05,22,10,HCP,1.0,,,,100,12345
5.0,0.05,22,10,Pooling,0.91,28.96639900883067,28.966399008830674,2.9007785717557725e-15,0,12345
5.0,0.05,22,10,Repeated,1.0,,,,100,12345
5.0,0.05,22,10,S-HCP-within,0.95,15.493397704724089,15.116090600207123,2.168457541666814,0,12345
5.0,0.05,22,10,Std-CP,0.84,33.40101106315498,11.622333436633516,77.15157205204095,0,12345
5.0,0.05,22,10,Subsampling,1.0,,,,100,12345
5.0,0.05,22,15,Donor-HCP-no-within,1.0,30.292406680090377,29.898814156532985,2.2127146656740737,0,12345
5.0,0.05,22,15,Donor-HCP-within,1.0,20.539610025266747,19.867301395218433,1.9425098968767827,0,12345
5.0,0.05,22,15,HCP,1.0,,,,100,12345
5.0,0.05,22,15,Pooling,0.91,28.96639900883067,28.966399008830674,2.9007785717557725e-15,0,12345
5.0,0.05,22,15,Repeated,1.0,,,,100,12345
5.0,0.05,22,15,S-HCP-within,0.95,13.203983429779978,13.177806972921243,1.5798453268266217,0,12345
5.0,0.05,22,15,Std-CP,0.9,8.93274871966252,7.71082292459277,5.056150399771497,0,12345
5.0,0.05,22,15,Subsampling,1.0,,,,100,12345
5.0,0.05,22,20,Donor-HCP-no-within,0.96,28.816233069959804,28.551061297529863,2.2298805073903085,0,12345
5.0,0.05,22,20,Donor-HCP-within,0.96,15.172116184318938,15.197294776471438,0.6805561754417082,0,12345
5.0,0.05,22,20,HCP,1.0,,,,100,12345
5.0,0.05,22,20,Pooling,0.91,28.96639900883067,28.966399008830674,2.9007785717557725e-15,0,12345
5.0,0.05,22,20,Repeated,1.0,,,,100,12345
5.0,0.05,22,20,S-HCP-within,0.96,10.733771543017893,10.56453120229688,0.9778942904060015,0,12345
5.0,0.05,22,20,Std-CP,0.89,7.181499164747637,6.735004708479852,3.1261672857555793,0,12345
5.0,0.05,22,20,Subsampling,1.0,,,,100,12345
5.0,0.05,22,25,Donor-HCP-no-within,0.96,16.672231070132696,15.208802723022309,7.885053324980279,0,12345
5.0,0.05,22,25,Donor-HCP-within,1.0,,,,100,12345
5.0,0.05,22,25,HCP,1.0,,,,100,12345
5.0,0.05,22,25,Pooling,0.91,28.96639900883067,28.966399008830674,2.9007785717557725e-15,0,12345
5.0,0.05,22,25,Repeated,1.0,,,,100,12345
5.0,0.05,22,25,S-HCP-within,1.0,,,,100,12345
5.0,0.05,22,25,Std-CP,0.92,7.125042368633068,6.886629416521162,2.6868115812722086,0,12345
5.0,0.05,22,25,Subsampling,1.0,,,,100,12345
5.0,0.05,22,30,Donor-HCP-no-within,0.97,16.918514799585836,15.290565126323212,7.825649199025136,0,12345
5.0,0.05,22,30,Donor-HCP-within,1.0,,,,100,12345
5.0,0.05,22,30,HCP,1.0,,,,100,12345
5.0,0.05,22,30,Pooling,0.91,28.96639900883067,28.966399008830674,2.9007785717557725e-15,0,12345
5.0,0.05,22,30,Repeated,1.0,,,,100,12345
5.0,0.05,22,30,S-HCP-within,1.0,,,,100,12345
5.0,0.05,22,30,Std-CP,0.94,6.706268092885745,6.237352361134877,1.9936664334935996,0,12345
5.0,0.05,22,30,Subsampling,1.0,,,,100,12345
5.0,0.05,22,35,Donor-HCP-no-within,0.98,17.112090680146743,15.920427725138769,7.808633699561876,0,12345
5.0,0.05,22,35,Donor-HCP-within,1.0,,,,100,12345
5.0,0.05,22,35,HCP,1.0,,,,100,12345
5.0,0.05,22,35,Pooling,0.91,28.96639900883067,28.966399008830674,2.9007785717557725e-15,0,12345
5.0,0.05,22,35,Repeated,1.0,,,,100,12345
5.0,0.05,22,35,S-HCP-within,1.0,,,,100,12345
5.0,0.05,22,35,Std-CP,0.94,6.49502126897298,6.225611169857739,2.0819014922207915,0,12345
5.0,0.05,22,35,Subsampling,1.0,,,,100,12345
5.0,0.05,23,0,Donor-HCP-no-within,1.0,,,,100,12345
5.0,0.05,23,0,Donor-HCP-within,1.0,,,,100,12345
5.0,0.05,23,0,HCP,1.0,,,,100,12345
5.0,0.05,23,0,Pooling,0.94,20.24772889419296,20.24772889419296,6.184480694873352e-16,0,12345
5.0,0.05,23,0,Repeated,1.0,,,,100,12345
5.0,0.05,23,0,S-HCP-within,1.0,,,,100,12345
5.0,0.05,23,0,Std-CP,1.0,,,,100,12345
5.0,0.05,23,0,Subsampling,1.0,,,,100,12345
5.0,0.05,23,5,Donor-HCP-no-within,1.0,,,,100,12345
5.0,0.05,23,5,Donor-HCP-within,1.0,,,,100,12345
5.0,0.05,23,5,HCP,1.0,,,,100,12345
5.0,0.05,23,5,Pooling,0.94,20.24772889419296,20.24772889419296,6.184480694873352e-16,0,12345
5.0,0.05,23,5,Repeated,1.0,,,,100,12345
5.0,0.05,23,5,S-HCP-within,0.86,12.469122704926942,11.75627826844799,2.7233313079483614,0,12345
5.0,0.05,23,5,Std-CP,0.78,6.405365938684778,5.261043344073258,7.702205835807174,0,12345
5.0,0.05,23,5,Subsampling,1.0,,,,100,12345
5.0,0.05,23,10,Donor-HCP-no-within,1.0,29.62581808956086,29.858259346403575,3.2749752197296225,0,12345
5.0,0.05,23,10,Donor-HCP-within,1.0,,,,100,12345
5.0,0.05,23,10,HCP,1.0,,,,100,12345
5.0,0.05,23,10,Pooling,0.94,20.24772889419296,20.24772889419296,6.184480694873352e-16,0,12345
5.0,0.05,23,10,Repeated,1.0,,,,100,12345
5.0,0.05,23,10,S-HCP-within,0.88,8.911625980007333,8.531710891474965,1.677655918730464,0,12345
5.0,0.05,23,10,Std-CP,0.82,32.94758447673834,12.427021360388375,58.850612263712875,0,12345
5.0,0.05,23,10,Subsampling,1.0,,,,100,12345
5.0,0.05,23,15,Donor-HCP-no-within,0.98,22.933922589264142,23.039161610813686,3.622555743134964,0,12345
5.0,0.05,23,15,Donor-HCP-within,1.0,18.09801462263112,18.145752373250907,1.7234763609356332,0,12345
5.0,0.05,23,15,HCP,1.0,,,,100,12345
5.0,0.05,23,15,Pooling,0.94,20.24772889419296,20.24772889419296,6.184480694873352e-16,0,12345
5.0,0.05,23,15,Repeated,1.0,,,,100,12345
5.0,0.05,23,15,S-HCP-within,0.91,8.179084908323324,7.995654664284579,1.3640010049081022,0,12345
5.0,0.05,23,15,Std-CP,0.89,8.342647761693156,7.399938754912933,4.387475381893698,0,12345
5.0,0.05,23,15,Subsampling,1.0,,,,100,12345
5.0,0.05,23,20,Donor-HCP-no-within,0.98,20.811106474794233,20.35619554944727,3.256093623548776,0,12345
5.0,0.05,23,20,Donor-HCP-within,0.97,12.490992643731868,12.12744727914501,1.2875723755269937,0,12345
5.0,0.05,23,20,HCP,1.0,,,,100,12345
5.0,0.05,23,20,Pooling,0.94,20.24772889419296,20.24772889419296,6.184480694873352e-16,0,12345
5.0,0.05,23,20,Repeated,1.0,,,,100,12345
5.0,0.05,23,20,S-HCP-within,0.93,6.888668210535631,6.828449419434136,0.9008692958519623,0,12345
5.0,0.05,23,20,Std-CP,0.92,6.698808276279685,6.264776777954481,2.7985589153677006,0,12345
5.0,0.05,23,20,Subsampling,1.0,,,,100,12345
5.0,0.05,23,25,Donor-HCP-no-within,0.97,15.245457622252708,13.585011807624944,7.525559453704803,0,12345
5.0,0.05,23,25,Donor-HCP-within,1.0,,,,100,12345
5.0,0.05,23,25,HCP,1.0,,,,100,12345
5.0,0.05,23,25,Pooling,0.94,20.24772889419296,20.24772889419296,6.184480694873352e-16,0,12345
5.0,0.05,23,25,Repeated,1.0,,,,100,12345
5.0,0.05,23,25,S-HCP-within,1.0,,,,100,12345
5.0,0.05,23,25,Std-CP,0.97,6.5757402941729595,6.520193807809662,2.242699515270045,0,12345
5.0,0.05,23,25,Subsampling,1.0,,,,100,12345
5.0,0.05,23,30,Donor-HCP-no-within,0.98,15.53418624777106,15.155614481511686,7.4921655321153695,0,12345
5.0,0.05,23,30,Donor-HCP-within,1.0,,,,100,12345
5.0,0.05,23,30,HCP,1.0,,,,100,12345
5.0,0.05,23,30,Pooling,0.94,20.24772889419296,20.24772889419296,6.184480694873352e-16,0,12345
5.0,0.05,23,30,Repeated,1.0,,,,100,12345
5.0,0.05,23,30,S-HCP-within,1.0,,,,100,12345
5.0,0.05,23,30,Std-CP,0.96,6.30083550342648,6.094963902398616,1.9589216214620382,0,12345
5.0,0.05,23,30,Subsampling,1.0,,,,100,12345
5.0,0.05,23,35,Donor-HCP-no-within,0.98,15.619236303873027,15.155614481511686,7.511376445207001,0,12345
5.0,0.05,23,35,Donor-HCP-within,1.0,,,,100,12345
5.0,0.05,23,35,HCP,1.0,,,,100,12345
5.0,0.05,23,35,Pooling,0.94,20.24772889419296,20.24772889419296,6.184480694873352e-16,0,12345
5.0,0.05,23,35,Repeated,1.0,,,,100,12345
5.0,0.05,23,35,S-HCP-within,1.0,,,,100,12345
5.0,0.05,23,35,Std-CP,0.98,6.651834594447758,6.468462478720716,2.0990197644373874,0,12345
5.0,0.05,23,35,Subsampling,1.0,,,,100,12345
5.0,0.05,24,0,Donor-HCP-no-within,1.0,,,,100,12345
5.0,0.05,24,0,Donor-HCP-within,1.0,,,,100,12345
5.0,0.05,24,0,HCP,1.0,,,,100,12345
5.0,0.05,24,0,Pooling,0.66,17.42861650428354,17.42861650428354,0.0,0,12345
5.0,0.05,24,0,Repeated,1.0,,,,100,12345
5.0,0.05,24,0,S-HCP-within,1.0,,,,100,12345
5.0,0.05,24,0,Std-CP,1.0,,,,100,12345
5.0,0.05,24,0,Subsampling,1.0,,,,100,12345
5.0,0.05,24,5,Donor-HCP-no-within,1.0,,,,100,12345
5.0,0.05,24,5,Donor-HCP-within,1.0,,,,100,12345
5.0,0.05,24,5,HCP,1.0,,,,100,12345
5.0,0.05,24,5,Pooling,0.66,17.42861650428354,17.42861650428354,0.0,0,12345
5.0,0.05,24,5,Repeated,1.0,,,,100,12345
5.0,0.05,24,5,S-HCP-within,0.93,14.743112540077629,14.276518382155405,2.142464412675386,0,12345
5.0,0.05,24,5,Std-CP,0.71,5.874512705599393,4.8830218616743615,5.3496500509438984,0,12345
5.0,0.05,24,5,Subsampling,1.0,,,,100,12345
5.0,0.05,24,10,Donor-HCP-no-within,0.98,29.338683891685978,28.876573923343848,8.687251078786222,0,12345
5.0,0.05,24,10,Donor-HCP-within,1.0,,,,100,12345
5.0,0.05,24,10,HCP,1.0,,,,100,12345
5.0,0.05,24,10,Pooling,0.66,17.42861650428354,17.42861650428354,0.0,0,12345
5.0,0.05,24,10,Repeated,1.0,,,,100,12345
5.0,0.05,24,10,S-HCP-within,0.91,10.333168494677993,10.068741707905177,1.5343045225579772,0,12345
5.0,0.05,24,10,Std-CP,0.8,25.23834329705081,10.816799109123806,47.24654460795893,0,12345
5.0,0.05,24,10,Subsampling,1.0,,,,100,12345
5.0,0.05,24,15,Donor-HCP-no-within,0.88,26.410529370603584,25.92662586006481,7.774026464976062,0,12345
5.0,0.05,24,15,Donor-HCP-within,0.93,18.961105099668497,18.574184033628242,4.2341905579538865,0,12345
5.0,0.05,24,15,HCP,1.0,,,,100,12345
5.0,0.05,24,15,Pooling,0.66,17.42861650428354,17.42861650428354,0.0,0,12345
5.0,0.05,24,15,Repeated,1.0,,,,100,12345
5.0,0.05,24,15,S-HCP-within,0.94,9.052955619822198,8.794572807281018,0.9179095318085397,0,12345
5.0,0.05,24,15,Std-CP,0.82,8.565297912764429,7.698721277204032,5.959967353386608,0,12345
5.0,0.05,24,15,Subsampling,1.0,,,,100,12345
5.0,0.05,24,20,Donor-HCP-no-within,0.79,24.637161783912347,24.57827613829945,6.767324241456637,0,12345
5.0,0.05,24,20,Donor-HCP-within,0.85,14.040323733183733,14.321956805382264,3.0515662340509007,0,12345
5.0,0.05,24,20,HCP,1.0,,,,100,12345
5.0,0.05,24,20,Pooling,0.66,17.42861650428354,17.42861650428354,0.0,0,12345
5.0,0.05,24,20,Repeated,1.0,,,,100,12345
5.0,0.05,24,20,S-HCP-within,0.94,7.6335861636316205,7.5602621130083465,0.7131595417612798,0,12345
5.0,0.05,24,20,Std-CP,0.91,6.691948039295154,5.9611409850179005,2.897626999012344,0,12345
5.0,0.05,24,20,Subsampling,1.0,,,,100,12345
5.0,0.05,24,25,Donor-HCP-no-within,0.96,18.892955876588235,17.66603723794675,8.356245306304064,0,12345
5.0,0.05,24,25,Donor-HCP-within,1.0,,,,100,12345
5.0,0.05,24,25,HCP,1.0,,,,100,12345
5.0,0.05,24,25,Pooling,0.66,17.42861650428354,17.42861650428354,0.0,0,12345
5.0,0.05,24,25,Repeated,1.0,,,,100,12345
5.0,0.05,24,25,S-HCP-within,1.0,,,,100,12345
5.0,0.05,24,25,Std-CP,0.93,6.784765823366443,6.497860263613289,2.0990135611270437,0,12345
5.0,0.05,24,25,Subsampling,1.0,,,,100,12345
5.0,0.05,24,30,Donor-HCP-no-within,0.96,19.129623200475677,17.89635049746163,8.263273627011202,0,12345
5.0,0.05,24,30,Donor-HCP-within,1.0,,,,100,12345
5.0,0.05,24,30,HCP,1.0,,,,100,12345
5.0,0.05,24,30,Pooling,0.66,17.42861650428354,17.42861650428354,0.0,0,12345
5.0,0.05,24,30,Repeated,1.0,,,,100,12345
5.0,0.05,24,30,S-HCP-within,1.0,,,,100,12345
5.0,0.05,24,30,Std-CP,0.88,6.355246199407256,5.720130543396409,2.3108548015225603,0,12345
5.0,0.05,24,30,Subsampling,1.0,,,,100,12345
5.0,0.05,24,35,Donor-HCP-no-within,0.96,19.283817303616644,18.22777871571043,8.214589189687082,0,12345
5.0,0.05,24,35,Donor-HCP-within,1.0,,,,100,12345
5.0,0.05,24,35,HCP,1.0,,,,100,12345
5.0,0.05,24,35,Pooling,0.66,17.42861650428354,17.42861650428354,0.0,0,12345
5.0,0.05,24,35,Repeated,1.0,,,,100,12345
5.0,0.05,24,35,S-HCP-within,1.0,,,,100,12345
5.0,0.05,24,35,Std-CP,0.95,6.376782839425288,6.104528599632417,1.824139065391653,0,12345
5.0,0.05,24,35,Subsampling,1.0,,,,100,12345
5.0,0.05,25,0,Donor-HCP-no-within,1.0,,,,100,12345
5.0,0.05,25,0,Donor-HCP-within,1.0,,,,100,12345
5.0,0.05,25,0,HCP,1.0,,,,100,12345
5.0,0.05,25,0,Pooling,0.99,44.5694521821418,44.5694521821418,0.0,0,12345
5.0,0.05,25,0,Repeated,1.0,,,,100,12345
5.0,0.05,25,0,S-HCP-within,1.0,,,,100,12345
5.0,0.05,25,0,Std-CP,1.0,,,,100,12345
5.0,0.05,25,0,Subsampling,1.0,,,,100,12345
5.0,0.05,25,5,Donor-HCP-no-within,1.0,,,,100,12345
5.0,0.05,25,5,Donor-HCP-within,1.0,,,,100,12345
5.0,0.05,25,5,HCP,1.0,,,,100,12345
5.0,0.05,25,5,Pooling,0.99,44.5694521821418,44.5694521821418,0.0,0,12345
5.0,0.05,25,5,Repeated,1.0,,,,100,12345
5.0,0.05,25,5,S-HCP-within,0.99,15.908677798300282,15.792463968457188,1.5707088657664474,0,12345
5.0,0.05,25,5,Std-CP,0.83,6.069582500036526,5.688137174098723,3.5668515379086227,0,12345
5.0,0.05,25,5,Subsampling,1.0,,,,100,12345
5.0,0.05,25,10,Donor-HCP-no-within,0.98,46.1496002078523,34.21586685954938,20.52810438570162,0,12345
5.0,0.05,25,10,Donor-HCP-within,1.0,,,,100,12345
5.0,0.05,25,10,HCP,1.0,,,,100,12345
5.0,0.05,25,10,Pooling,0.99,44.5694521821418,44.5694521821418,0.0,0,12345
5.0,0.05,25,10,Repeated,1.0,,,,100,12345
5.0,0.05,25,10,S-HCP-within,0.99,10.62591443052558,10.502633354954849,0.9664343150856576,0,12345
5.0,0.05,25,10,Std-CP,0.86,51.251225055773766,13.073085065196176,113.84016952732465,0,12345
5.0,0.05,25,10,Subsampling,1.0,,,,100,12345
5.0,0.05,25,15,Donor-HCP-no-within,0.97,40.3343889666658,32.255400208363525,18.80712085059101,0,12345
5.0,0.05,25,15,Donor-HCP-within,0.99,26.525286303804673,20.166969513468608,11.74224923313642,0,12345
5.0,0.05,25,15,HCP,1.0,,,,100,12345
5.0,0.05,25,15,Pooling,0.99,44.5694521821418,44.5694521821418,0.0,0,12345
5.0,0.05,25,15,Repeated,1.0,,,,100,12345
5.0,0.05,25,15,S-HCP-within,0.99,9.19787043238366,9.1525359317457,0.8401229107853022,0,12345
5.0,0.05,25,15,Std-CP,0.92,9.500802823720557,7.442347051706283,7.191752535364747,0,12345
5.0,0.05,25,15,Subsampling,1.0,,,,100,12345
5.0,0.05,25,20,Donor-HCP-no-within,0.98,41.85386557523411,30.139771256918642,21.924826550740985,0,12345
5.0,0.05,25,20,Donor-HCP-within,0.96,20.785402722039816,14.65762435214944,10.391987409819272,0,12345
5.0,0.05,25,20,HCP,1.0,,,,100,12345
5.0,0.05,25,20,Pooling,0.99,44.5694521821418,44.5694521821418,0.0,0,12345
5.0,0.05,25,20,Repeated,1.0,,,,100,12345
5.0,0.05,25,20,S-HCP-within,0.98,7.577930054526322,7.574167433359001,0.6477733913641368,0,12345
5.0,0.05,25,20,Std-CP,0.95,6.805957746832933,6.628609944903081,2.6098552265486674,0,12345
5.0,0.05,25,20,Subsampling,1.0,,,,100,12345
5.0,0.05,25,25,Donor-HCP-no-within,0.96,14.665927467938998,12.968245273674615,7.747562694738591,0,12345
5.0,0.05,25,25,Donor-HCP-within,1.0,,,,100,12345
5.0,0.05,25,25,HCP,1.0,,,,100,12345
5.0,0.05,25,25,Pooling,0.99,44.5694521821418,44.5694521821418,0.0,0,12345
5.0,0.05,25,25,Repeated,1.0,,,,100,12345
5.0,0.05,25,25,S-HCP-within,1.0,,,,100,12345
5.0,0.05,25,25,Std-CP,0.93,6.345371850521032,5.84624142390974,2.3125436878606425,0,12345
5.0,0.05,25,25,Subsampling,1.0,,,,100,12345
5.0,0.05,25,30,Donor-HCP-no-within,0.96,14.830733689377992,13.022780953242794,7.910984052552016,0,12345
5.0,0.05,25,30,Donor-HCP-within,1.0,,,,100,12345
5.0,0.05,25,30,HCP,1.0,,,,100,12345
5.0,0.05,25,30,Pooling,0.99,44.5694521821418,44.5694521821418,0.0,0,12345
5.0,0.05,25,30,Repeated,1.0,,,,100,12345
5.0,0.05,25,30,S-HCP-within,1.0,,,,100,12345
5.0,0.05,25,30,Std-CP,0.92,6.2633279665141774,5.928918728417691,1.967622195434403,0,12345
5.0,0.05,25,30,Subsampling,1.0,,,,100,12345
5.0,0.05,25,35,Donor-HCP-no-within,0.97,15.002190352728457,13.193738799053534,7.83288724477299,0,12345
5.0,0.05,25,35,Donor-HCP-within,1.0,,,,100,12345
5.0,0.05,25,35,HCP,1.0,,,,100,12345
5.0,0.05,25,35,Pooling,0.99,44.5694521821418,44.5694521821418,0.0,0,12345
5.0,0.05,25,35,Repeated,1.0,,,,100,12345
5.0,0.05,25,35,S-HCP-within,1.0,,,,100,12345
5.0,0.05,25,35,Std-CP,0.96,6.31158349807963,5.997872767633325,1.905545314307975,0,12345
5.0,0.05,25,35,Subsampling,1.0,,,,100,12345
5.0,0.05,26,0,Donor-HCP-no-within,1.0,,,,100,12345
5.0,0.05,26,0,Donor-HCP-within,1.0,,,,100,12345
5.0,0.05,26,0,HCP,1.0,,,,100,12345
5.0,0.05,26,0,Pooling,0.99,41.779914344084006,41.77991434408401,3.710688416924011e-15,0,12345
5.0,0.05,26,0,Repeated,1.0,,,,100,12345
5.0,0.05,26,0,S-HCP-within,1.0,,,,100,12345
5.0,0.05,26,0,Std-CP,1.0,,,,100,12345
5.0,0.05,26,0,Subsampling,1.0,,,,100,12345
5.0,0.05,26,5,Donor-HCP-no-within,1.0,,,,100,12345
5.0,0.05,26,5,Donor-HCP-within,1.0,,,,100,12345
5.0,0.05,26,5,HCP,1.0,,,,100,12345
5.0,0.05,26,5,Pooling,0.99,41.779914344084006,41.77991434408401,3.710688416924011e-15,0,12345
5.0,0.05,26,5,Repeated,1.0,,,,100,12345
5.0,0.05,26,5,S-HCP-within,0.98,21.811012278326494,21.79490166375441,2.7462505257064453,0,12345
5.0,0.05,26,5,Std-CP,0.73,5.91033505207558,5.503383693731207,3.1536837638020025,0,12345
5.0,0.05,26,5,Subsampling,1.0,,,,100,12345
5.0,0.05,26,10,Donor-HCP-no-within,1.0,55.649851765517795,52.5952780576668,9.163732027954023,0,12345
5.0,0.05,26,10,Donor-HCP-within,1.0,,,,100,12345
5.0,0.05,26,10,HCP,1.0,,,,100,12345
5.0,0.05,26,10,Pooling,0.99,41.779914344084006,41.77991434408401,3.710688416924011e-15,0,12345
5.0,0.05,26,10,Repeated,1.0,,,,100,12345
5.0,0.05,26,10,S-HCP-within,0.98,14.234252193142767,13.639409230247612,2.03434794310922,0,12345
5.0,0.05,26,10,Std-CP,0.88,382.7654917043736,15.975959747644145,3327.8348188095842,0,12345
5.0,0.05,26,10,Subsampling,1.0,,,,100,12345
5.0,0.05,26,15,Donor-HCP-no-within,0.99,49.848936662812314,48.600400783427396,6.8027740339311915,0,12345
5.0,0.05,26,15,Donor-HCP-within,1.0,33.20000692783992,32.199876760763004,4.204057359184691,0,12345
5.0,0.05,26,15,HCP,1.0,,,,100,12345
5.0,0.05,26,15,Pooling,0.99,41.779914344084006,41.77991434408401,3.710688416924011e-15,0,12345
5.0,0.05,26,15,Repeated,1.0,,,,100,12345
5.0,0.05,26,15,S-HCP-within,0.99,12.27075072677087,11.85896472812033,1.684184546200556,0,12345
5.0,0.05,26,15,Std-CP,0.9,9.177004410124097,7.505172068906983,7.136518501867854,0,12345
5.0,0.05,26,15,Subsampling,1.0,,,,100,12345
5.0,0.05,26,20,Donor-HCP-no-within,0.98,46.60809857155754,45.4775462652366,6.446050360274761,0,12345
5.0,0.05,26,20,Donor-HCP-within,0.99,23.06931978432618,22.422574032105757,3.14498639412202,0,12345
5.0,0.05,26,20,HCP,1.0,,,,100,12345
5.0,0.05,26,20,Pooling,0.99,41.779914344084006,41.77991434408401,3.710688416924011e-15,0,12345
5.0,0.05,26,20,Repeated,1.0,,,,100,12345
5.0,0.05,26,20,S-HCP-within,0.97,9.407591868848403,9.155115299214643,1.0666260312993099,0,12345
5.0,0.05,26,20,Std-CP,0.87,7.0756859115805275,6.818955154935757,2.6686135074627826,0,12345
5.0,0.05,26,20,Subsampling,1.0,,,,100,12345
5.0,0.05,26,25,Donor-HCP-no-within,0.98,16.306760362164535,14.496067361081778,8.504017851776931,0,12345
5.0,0.05,26,25,Donor-HCP-within,1.0,,,,100,12345
5.0,0.05,26,25,HCP,1.0,,,,100,12345
5.0,0.05,26,25,Pooling,0.99,41.779914344084006,41.77991434408401,3.710688416924011e-15,0,12345
5.0,0.05,26,25,Repeated,1.0,,,,100,12345
5.0,0.05,26,25,S-HCP-within,1.0,,,,100,12345
5.0,0.05,26,25,Std-CP,0.97,6.7426535047539975,6.194327012214284,2.2668095876742314,0,12345
5.0,0.05,26,25,Subsampling,1.0,,,,100,12345
5.0,0.05,26,30,Donor-HCP-no-within,0.99,16.487576226277827,14.496067361081778,8.480069611412896,0,12345
5.0,0.05,26,30,Donor-HCP-within,1.0,,,,100,12345
5.0,0.05,26,30,HCP,1.0,,,,100,12345
5.0,0.05,26,30,Pooling,0.99,41.779914344084006,41.77991434408401,3.710688416924011e-15,0,12345
5.0,0.05,26,30,Repeated,1.0,,,,100,12345
5.0,0.05,26,30,S-HCP-within,1.0,,,,100,12345
5.0,0.05,26,30,Std-CP,0.96,6.708159220176552,6.3599997880121215,2.1830265405535374,0,12345
5.0,0.05,26,30,Subsampling,1.0,,,,100,12345
5.0,0.05,26,35,Donor-HCP-no-within,0.99,16.60078179559742,14.754149495398336,8.466278915987266,0,12345
5.0,0.05,26,35,Donor-HCP-within,1.0,,,,100,12345
5.0,0.05,26,35,HCP,1.0,,,,100,12345
5.0,0.05,26,35,Pooling,0.99,41.779914344084006,41.77991434408401,3.710688416924011e-15,0,12345
5.0,0.05,26,35,Repeated,1.0,,,,100,12345
5.0,0.05,26,35,S-HCP-within,1.0,,,,100,12345
5.0,0.05,26,35,Std-CP,0.97,6.512502424835754,6.154918101274056,1.9386517265502192,0,12345
5.0,0.05,26,35,Subsampling,1.0,,,,100,12345
5.0,0.05,27,0,Donor-HCP-no-within,1.0,,,,100,12345
5.0,0.05,27,0,Donor-HCP-within,1.0,,,,100,12345
5.0,0.05,27,0,HCP,1.0,,,,100,12345
5.0,0.05,27,0,Pooling,0.93,28.0768188732937,28.0768188732937,3.193652098158102e-15,0,12345
5.0,0.05,27,0,Repeated,1.0,,,,100,12345
5.0,0.05,27,0,S-HCP-within,1.0,,,,100,12345
5.0,0.05,27,0,Std-CP,1.0,,,,100,12345
5.0,0.05,27,0,Subsampling,1.0,,,,100,12345
5.0,0.05,27,5,Donor-HCP-no-within,1.0,,,,100,12345
5.0,0.05,27,5,Donor-HCP-within,1.0,,,,100,12345
5.0,0.05,27,5,HCP,1.0,,,,100,12345
5.0,0.05,27,5,Pooling,0.93,28.0768188732937,28.0768188732937,3.193652098158102e-15,0,12345
5.0,0.05,27,5,Repeated,1.0,,,,100,12345
5.0,0.05,27,5,S-HCP-within,0.98,28.031503880917697,27.764702471503274,2.057915380427444,0,12345
5.0,0.05,27,5,Std-CP,0.69,5.994942061589044,5.427531560509523,3.0218619914378446,0,12345
5.0,0.05,27,5,Subsampling,1.0,,,,100,12345
5.0,0.05,27,10,Donor-HCP-no-within,0.97,32.10057701876821,32.52502801327786,3.000670803162926,0,12345
5.0,0.05,27,10,Donor-HCP-within,1.0,,,,100,12345
5.0,0.05,27,10,HCP,1.0,,,,100,12345
5.0,0.05,27,10,Pooling,0.93,28.0768188732937,28.0768188732937,3.193652098158102e-15,0,12345
5.0,0.05,27,10,Repeated,1.0,,,,100,12345
5.0,0.05,27,10,S-HCP-within,0.98,18.37074744445816,18.212704122620828,1.2670270278897608,0,12345
5.0,0.05,27,10,Std-CP,0.85,25.0366683873723,11.647284524785618,52.80038452727487,0,12345
5.0,0.05,27,10,Subsampling,1.0,,,,100,12345
5.0,0.05,27,15,Donor-HCP-no-within,0.93,29.104206447960934,29.650080255770632,2.647624107668888,0,12345
5.0,0.05,27,15,Donor-HCP-within,0.97,19.75897582647599,20.047374572610607,2.0741054138524886,0,12345
5.0,0.05,27,15,HCP,1.0,,,,100,12345
5.0,0.05,27,15,Pooling,0.93,28.0768188732937,28.0768188732937,3.193652098158102e-15,0,12345
5.0,0.05,27,15,Repeated,1.0,,,,100,12345
5.0,0.05,27,15,S-HCP-within,0.97,15.5978421820485,15.703075886263983,1.0175353348191316,0,12345
5.0,0.05,27,15,Std-CP,0.9,8.862030847481394,7.369159458937739,5.575388260627108,0,12345
5.0,0.05,27,15,Subsampling,1.0,,,,100,12345
5.0,0.05,27,20,Donor-HCP-no-within,0.94,28.475970472563755,28.708350953622556,2.7198552272530105,0,12345
5.0,0.05,27,20,Donor-HCP-within,0.95,15.582610739932338,16.24941791401416,1.9796188364161544,0,12345
5.0,0.05,27,20,HCP,1.0,,,,100,12345
5.0,0.05,27,20,Pooling,0.93,28.0768188732937,28.0768188732937,3.193652098158102e-15,0,12345
5.0,0.05,27,20,Repeated,1.0,,,,100,12345
