tau_B,alpha,o,dataset_id,mean_width,sd_upper,sd_width,relative_instability,n_finite,randomization_varied_only
5.0,0.1,15,30,24.82084152271186,1.6471906129185632,1.9154249935432026,0.06636320575236465,100,True
5.0,0.1,15,32,21.154933313114643,2.968798053232394,2.6071314221011908,0.14033596841413526,100,True
5.0,0.1,15,31,16.481365147914595,2.024707540280982,2.782517969945651,0.1228482909097594,100,True
5.0,0.1,15,33,29.308184361901002,1.9469342699542451,4.10519589559302,0.06642971280353861,100,True
5.0,0.1,15,34,25.39009273674926,3.9924871947042444,4.6116684352266235,0.15724586893397105,100,True
5.0,0.1,15,35,28.04478317289796,2.099246703868051,6.038490105728213,0.07485337614935565,100,True
5.0,0.1,15,36,15.720175235244149,1.091501537445742,1.6428284533213284,0.06943316605012323,100,True
5.0,0.1,15,37,28.174430148239907,5.538023981492125,6.216807636274941,0.19656205830441942,100,True
5.0,0.1,15,38,22.89045099066579,3.0009531926679758,5.443933475681907,0.13110065825665457,100,True
5.0,0.1,15,39,20.007263495986646,2.9543638436420165,4.7226313274332306,0.1476645641336531,100,True
5.0,0.1,15,40,11.727783554000357,0.6999624408691633,0.8991635622440728,0.05968411999131801,100,True
5.0,0.1,15,41,23.19618893833098,1.3610619046510721,3.027215799925443,0.05867610012444586,100,True
5.0,0.1,15,42,38.99890236778298,15.443802119520873,20.352391545124693,0.3960060715011048,100,True
5.0,0.1,15,43,18.75576840480851,1.003452437770423,2.600945561326899,0.0535010038572007,100,True
5.0,0.1,15,44,20.632888514191926,1.3436276295890797,1.0813157692439992,0.06512067511366099,100,True
5.0,0.1,15,45,19.927569344938455,1.3417689846513614,2.7382126808096743,0.06733229534550168,100,True
5.0,0.1,15,46,20.348522211445726,1.422363345047786,1.7238062383786787,0.06990008071680649,100,True
5.0,0.1,15,47,22.494287224213334,2.5640672023173936,2.2115916155960704,0.11398748387801222,100,True
5.0,0.1,15,48,14.146644100429867,1.1221067401449423,1.21887146408117,0.07931964161810258,100,True
5.0,0.1,15,49,29.046276940175876,8.482117757642872,8.363086530778391,0.2920208250824284,100,True
5.0,0.1,20,1,27.43589333239143,18.472989508916896,14.288974125496178,0.6733146715914393,100,True
5.0,0.1,20,3,15.559118712184627,3.1830627645157663,2.980429877869833,0.20457860264431638,100,True
5.0,0.1,20,0,24.5410374874576,1.9734861017566572,9.715124659176148,0.08041575678148341,100,True
5.0,0.1,20,4,21.032951152639566,2.8972979132931655,1.7278596851824057,0.13775042276602084,100,True
5.0,0.1,20,2,16.939514518802163,1.0821833127036462,2.7678701642068355,0.0638851433140228,100,True
5.0,0.1,20,5,15.132850667680481,2.912285323454747,2.3231687015077838,0.1924478994347424,100,True
5.0,0.1,20,6,16.88153666667267,2.210715479609625,1.50308770318932,0.1309546354256952,100,True
5.0,0.1,20,8,11.19033116773152,1.0253330448013744,1.369553975818893,0.09162669356542624,100,True
5.0,0.1,20,7,11.730369509202319,1.0234696651400355,1.975451530603273,0.0872495674017035,100,True
5.0,0.1,20,11,17.713195910266066,1.0748058612360893,1.6509090841976228,0.060678257423504384,100,True
5.0,0.1,20,9,15.355935184635474,1.5713886920841669,1.4017099483909594,0.10233103182516912,100,True
5.0,0.1,20,10,13.11793105488894,0.8600279970127505,1.2085346250689997,0.06556125302184947,100,True
5.0,0.1,20,13,16.073393810474442,0.8603845671529504,1.9880002966004695,0.05352849418722443,100,True
5.0,0.1,20,12,12.948302324955721,0.8868954005169326,1.3907927686032586,0.06849511065304582,100,True
5.0,0.1,20,14,13.222479718051812,1.3654574187892343,1.183826637494793,0.10326787772834033,100,True
5.0,0.1,20,15,10.93152418010604,1.8318893873500401,0.7726998571613984,0.1675785880512291,100,True
5.0,0.1,20,17,12.574949209112699,1.136395717418173,0.8931109423895518,0.09036980575592783,100,True
5.0,0.1,20,16,31.3602135668024,2.843989061097982,4.1226930241303235,0.09068780909415106,100,True
5.0,0.1,20,18,13.02432491954524,1.2010995205657997,0.7289712984283158,0.09221971411073623,100,True
5.0,0.1,20,19,12.757601195258683,0.5556891504153598,0.5725356599033741,0.04355749501104328,100,True
5.0,0.1,20,20,18.359611615713764,2.239740894892981,0.6702885540126841,0.12199282543515325,100,True
5.0,0.1,20,21,20.054150695366474,4.190285845559911,4.360518165606854,0.2089485567956802,100,True
5.0,0.1,20,22,11.926773356993433,1.0562791869068067,1.3251652061010626,0.08856370078395448,100,True
5.0,0.1,20,23,23.097789021810385,5.200103856925248,8.274636835394299,0.22513426943223797,100,True
5.0,0.1,20,26,10.9982538272087,1.358267158862502,0.9243226559396294,0.12349843713392666,100,True
5.0,0.1,20,24,15.28972500989737,3.218514073865323,1.2548087026112666,0.2105017632286983,100,True
5.0,0.1,20,25,15.309876290692703,0.5913376280089832,3.155713667106211,0.038624585645311425,100,True
5.0,0.1,20,29,12.153211967411767,1.0032274927607774,0.8306045870619361,0.08254834157841416,100,True
5.0,0.1,20,27,15.396885838601975,3.667376526546363,2.116310856009275,0.23818949916169269,100,True
5.0,0.1,20,28,14.969714007884086,1.6955368230039887,2.4122402228358526,0.11326447667009548,100,True
5.0,0.1,20,32,16.148081132261748,2.860642909714464,1.7748515435382397,0.17715064014629422,100,True
5.0,0.1,20,31,12.490406138636263,1.5027188217185778,1.9970544263786136,0.12030984461508061,100,True
5.0,0.1,20,30,18.78645080972032,1.5098188593415973,1.657661318710986,0.0803674347344204,100,True
5.0,0.1,20,33,22.325482299570744,1.3742419958333265,3.4984372525116947,0.061554862618119086,100,True
5.0,0.1,20,35,22.358429995476452,2.012078459087824,4.632440088976637,0.08999193858848349,100,True
5.0,0.1,20,34,19.08293133620469,3.9998000148965507,3.46973363656831,0.2096009226479799,100,True
5.0,0.1,20,37,22.491552609870386,4.354861987742181,4.562873140925612,0.1936221150793768,100,True
5.0,0.1,20,39,15.927798709784305,2.5479014623175043,4.085747132001784,0.15996569951328873,100,True
