summary,spearman_rho,p_value,subsample
resid_q25,0.3425966693084782,0.024519013045266953,33
resid_q75,0.26771752987287933,0.08262574549357009,33
resid_sd,0.21358347052358384,0.16906359965198736,33
resid_mean,0.3266214434026022,0.03254091301767821,34
resid_median,0.37818129573388914,0.012403089528335715,34
resid_q25,0.4084660841810474,0.006541927734077124,34
resid_q75,0.33646399964792867,0.027377618171082776,34
resid_sd,0.08850729423682012,0.572489743081369,34
resid_mean,0.3139018322547957,0.04037707290516826,35
resid_median,0.3444894685864256,0.023688727061317118,35
resid_q25,0.446549205653349,0.00268505159745384,35
resid_q75,0.3111004893234336,0.04229493027833866,35
resid_sd,0.2037409142782574,0.19004548684876685,35
resid_mean,0.270821720688713,0.07899319361968321,36
resid_median,0.2843741635188164,0.06457629260196658,36
resid_q25,0.31200903297684834,0.04166495935757567,36
resid_q75,0.2911125289483091,0.05823169488733415,36
resid_sd,0.14423130497959138,0.35613454170994996,36
resid_mean,0.22539453801797563,0.14615896736534173,37
resid_median,0.2646890510281635,0.08629405277425123,37
resid_q25,0.34827506714232037,0.022098485033659118,37
resid_q75,0.2872512184212964,0.06180330037285142,37
resid_sd,0.3241229483557116,0.0339721780327357,37
resid_mean,0.23576707806112732,0.12800455902808783,38
resid_median,0.30254503658711135,0.04861582398651301,38
resid_q25,0.4278483487872288,0.004210524870582759,38
resid_q75,0.24931952089123063,0.10689716725755026,38
resid_sd,0.19374693409069516,0.21317503121124504,38
resid_mean,0.30951053792995775,0.04341603340086728,39
resid_median,0.3088291301898967,0.04390384739062805,39
resid_q25,0.42627449081483715,0.004368069807379317,39
resid_q75,0.22653021758474404,0.14408354960023353,39
resid_sd,0.07586339506013152,0.6287348236833821,39
resid_mean,0.287554066305768,0.06151701339243599,40
resid_median,0.2992894218290419,0.05121308354326646,40
resid_q25,0.45283329925613436,0.0022951840307409805,40
resid_q75,0.24568534627757166,0.11227690027352312,40
resid_sd,0.1403699944525787,0.3692918988401356,40
resid_mean,0.271578840399892,0.07812646734512295,41
resid_median,0.4024848384627337,0.007457157199544042,41
resid_q25,0.4266369572493424,0.004331337769414336,41
resid_q75,0.29383815990855333,0.05581144465299838,41
resid_sd,0.3855253569323251,0.010676654731823394,41
