puma,N_j,age_mean,age_sd,hours_mean,hours_sd,entry_recency_mean,entry_recency_sd,age_sq_mean,age_sq_sd,prop_female,prop_married,prop_educ_BAplus,prop_educ_SomeCollege,english_mean,resid_mean,resid_sd,resid_q25,resid_median,resid_q75,prop_educ_<HS,prop_educ_HS
3730,24,36.291666666666664,7.8711314399473435,41.875,4.121127958723669,2.625,1.8132963018384143,1376.4583333333333,609.3813669306921,0.4583333333333333,0.6666666666666666,0.7083333333333334,0.20833333333333334,1.5,-0.26705766860748853,0.4680720909238587,-0.5485450242262742,-0.24012348057101995,0.07114091379723986,0.041666666666666664,0.041666666666666664
3733,25,34.6,8.972179222463181,40.24,0.8793937305515279,3.12,1.8101565309847287,1274.44,673.6099316369971,0.28,0.32,0.52,0.04,1.96,-0.43355805826093047,0.6487741879985807,-0.7997816435901797,-0.16357967643259919,0.05260510510914784,0.24,0.2
3734,27,33.77777777777778,8.186918896974674,44.074074074074076,11.578912948598632,2.8518518518518516,1.6101529717988265,1205.4814814814815,639.9798296322958,0.2222222222222222,0.4444444444444444,0.2962962962962963,0.18518518518518517,2.888888888888889,-0.22912686322956544,0.7318896532952742,-0.6783852774606594,-0.09251393884286863,0.13371448131268604,0.25925925925925924,0.25925925925925924
3736,32,36.1875,7.760268951109129,40.96875,2.6818911839559494,3.5625,1.605183136974036,1367.875,598.2845234232137,0.46875,0.625,0.53125,0.09375,2.34375,-0.20946166658920906,0.5533872508649543,-0.40638241784975726,-0.25051055584474113,0.14386122820464342,0.21875,0.15625
3737,21,38.23809523809524,6.587144767687756,42.285714285714285,6.141195788629907,2.8095238095238093,1.3645163106041502,1503.4761904761904,510.9702162599714,0.6190476190476191,0.6666666666666666,0.23809523809523808,0.23809523809523808,2.7142857142857144,-0.10815159120326585,0.5852126406948637,-0.675910220198535,-0.024024818719778906,0.35652430304491034,0.14285714285714285,0.38095238095238093
3742,22,42.63636363636363,8.709849129661881,41.13636363636363,4.3457198926393525,2.272727272727273,1.804275825757042,1890.2727272727273,726.708180235216,0.22727272727272727,0.6818181818181818,0.22727272727272727,,2.5,-0.2341029835687724,0.560183659053149,-0.5485760738283574,-0.18176497193996077,0.24705045409247672,0.5909090909090909,0.18181818181818182
3744,21,32.57142857142857,4.738896797477537,43.42857142857143,8.298020417975776,3.8095238095238093,1.9395630337539334,1082.2857142857142,330.3460523234904,0.23809523809523808,0.5238095238095238,0.3333333333333333,0.23809523809523808,1.7142857142857142,-0.23654130776617582,0.5827789551099698,-0.7427523506246203,-0.13990155153933692,0.2749194213990638,0.2857142857142857,0.14285714285714285
3745,22,36.36363636363637,8.375391701119783,44.27272727272727,8.664002254439634,3.727272727272727,1.5486343655842065,1389.2727272727273,651.4618127768454,0.2727272727272727,0.5909090909090909,0.045454545454545456,0.09090909090909091,2.772727272727273,-0.24230996443879524,0.5885494053499826,-0.6604515887601106,-0.27764860576276273,0.14467357809429693,0.5,0.36363636363636365
3758,31,37.193548387096776,8.627163901842096,42.58064516129032,6.152366447410769,3.4193548387096775,1.857851690320249,1455.3870967741937,664.8344494393249,0.1935483870967742,0.7419354838709677,0.0967741935483871,0.3548387096774194,2.129032258064516,-0.25048108446958406,0.6353604062485133,-0.6490778518199889,-0.2535800220528124,0.013376450073241841,0.12903225806451613,0.41935483870967744
3761,26,38.61538461538461,6.400480751174387,41.46153846153846,4.536348921595597,3.076923076923077,1.3834182859302364,1530.5384615384614,506.00389174544745,0.3076923076923077,0.8076923076923077,0.7307692307692307,0.11538461538461539,1.8076923076923077,-0.15571234936956085,0.782757943000817,-0.41313538925358584,-0.0263209574065586,0.26083793640374164,0.038461538461538464,0.11538461538461539
5903,22,38.40909090909091,8.48336799081193,42.04545454545455,3.9937722081030667,2.8181818181818183,1.6223546566748692,1543.9545454545455,661.7140424881236,0.18181818181818182,0.9090909090909091,0.9090909090909091,0.045454545454545456,1.5454545454545454,-0.2662507381028506,0.6646786752050011,-0.8079818346059016,-0.1544456266154608,0.10804934852315373,,0.045454545454545456
5904,54,36.96296296296296,7.155847227671382,43.611111111111114,7.54962617259371,3.111111111111111,1.7119630866531244,1416.5185185185185,544.5286256744414,0.3333333333333333,0.7777777777777778,0.9259259259259259,0.05555555555555555,1.4814814814814814,-0.11819750740982161,0.6992341802973506,-0.3774228759891747,-0.03357046122643581,0.3386260323456063,0.018518518518518517,
