summary,spearman_rho,p_value,subsample
resid_median,0.2760922944251368,0.08058119684808777,63
resid_q25,0.37150140376445623,0.016779949770294067,63
resid_q75,0.30177936232418434,0.055168696207463834,63
resid_sd,0.14669587415816604,0.36007186522995005,63
resid_mean,0.24463874189569082,0.12318572855553578,64
resid_median,0.22235914218733327,0.16231547158614584,64
resid_q25,0.14678324513741448,0.35978268776925587,64
resid_q75,0.2130978183869964,0.18098804527740284,64
resid_sd,0.19964268758273337,0.21077118170557163,64
resid_mean,0.3160208319416835,0.04412986710488597,65
resid_median,0.28290723080651675,0.0730875695572678,65
resid_q25,0.27871342380259057,0.0776311221240692,65
resid_q75,0.33707723794056255,0.031153026079290484,65
resid_sd,0.23948385412003162,0.13153804249548134,65
resid_mean,0.30457523366013506,0.05284302770505365,66
resid_median,0.24891991987886541,0.11655689172477998,66
resid_q25,0.2902463930633875,0.06564190682164175,66
resid_q75,0.2781018269478514,0.0783117948074311,66
resid_sd,0.15019071332810446,0.348614307489197,66
resid_mean,0.21877693203814635,0.16936468571115382,67
resid_median,0.2974981843410097,0.058888011789543636,67
resid_q25,0.1387451150465561,0.38697116860453856,67
resid_q75,0.2893726832709029,0.06649542922881371,67
resid_sd,0.17247031303646201,0.2808989010028997,67
resid_mean,0.19929320366573958,0.21158759930895354,68
resid_median,0.10842738524734011,0.4998047152341546,68
resid_q25,0.12223732400980288,0.44644366526056256,68
resid_q75,0.29898349098823357,0.05757562788820828,68
resid_sd,0.1936140900145896,0.22516305486765673,68
resid_mean,0.2590549534716869,0.1019403256518886,69
resid_median,0.2504925975053377,0.11419066011284781,69
resid_q25,0.1903813637823965,0.2331519791655182,69
resid_q75,0.26158871186989224,0.09851533132160767,69
resid_sd,0.24455137091644238,0.12332389481005859,69
resid_mean,0.3354171893348418,0.03204600329515743,70
resid_median,0.19710892918452805,0.21673998224999977,70
resid_q25,0.23939648314078316,0.13168315222888488,70
resid_q75,0.3773552593741031,0.015007226375300496,70
resid_sd,0.25127893631857384,0.11302125635731945,70
resid_mean,0.3838207118384892,0.013236067005189874,71
resid_median,0.19815738093550958,0.21425611702127254,71
resid_q25,0.4062750535053437,0.008395349093281509,71
resid_q75,0.3952663101200376,0.01053448657880167,71
resid_sd,0.12153303213460925,0.4490872061661958,71
resid_mean,0.15473400424902448,0.3340565930850177,72
resid_median,0.07042100927425958,0.6617388640004115,72
resid_q25,0.17063552247224434,0.2861260996057663,72
resid_q75,0.18409065327650734,0.24924634641498308,72
resid_sd,0.16189842454739825,0.3118785082143877,72
resid_mean,0.37753000133260006,0.01495684562119773,73
resid_median,0.314797638232205,0.04500140792083041,73
resid_q25,0.31086594416602426,0.0478976522510325,73
resid_q75,0.32073886482110037,0.04089554201366582,73
resid_sd,0.17797468472911507,0.2655932624036437,73
resid_mean,0.29994457175996664,0.0567389616121665,74
resid_median,0.36346327367359776,0.019499286949028437,74
resid_q25,0.2853536182254736,0.07053534277197915,74
resid_q75,0.3253695267212688,0.03791143394719004,74
resid_sd,0.2388722572652924,0.13255631506416815,74
resid_mean,0.28683892487269746,0.06902038279817081,75
resid_median,0.25328846884128847,0.1100739865382101,75
resid_q25,0.09855446459226402,0.5398523934640278,75
resid_q75,0.20785555963208874,0.1922124892519787,75
resid_sd,0.21702951245317714,0.17288225884723002,75
resid_mean,0.2899842801256421,0.06589704734163555,76
resid_median,0.25704542094897226,0.10472086654988137,76
resid_q25,0.17745045885362432,0.26702667758473203,76
resid_q75,0.3071963630375889,0.05073484213381058,76
resid_sd,0.20016691345822415,0.20955066508138823,76
resid_mean,0.3049247175771289,0.052557939075286934,77
resid_median,0.34948391699384396,0.025108177432575794,77
resid_q25,0.2605402601189107,0.09992170056360224,77
resid_q75,0.3323592050611457,0.03374612186761721,77
resid_sd,0.1910803316163842,0.2314084951669955,77
resid_mean,0.3306117854761765,0.03475043266416274,78
resid_median,0.21161251173977258,0.18411968180502258,78
resid_q25,0.14373152108372103,0.36996611364622234,78
resid_q75,0.3251947847627719,0.03802071657075018,78
resid_sd,0.199380574644988,0.21138328929692726,78
resid_mean,0.30073091057320284,0.05606167115595901,79
resid_median,0.24079441880875854,0.129375664301829,79
resid_q25,0.20313752675267185,0.20272728193958353,79
resid_q75,0.2283877397554771,0.15093649885755334,79
resid_sd,0.09890394850925785,0.5384088952355123,79
resid_mean,0.3244084459495357,0.03851567804616368,80
resid_median,0.2893726832709029,0.06649542922881371,80
resid_q25,0.28753789270668517,0.06831640518862707,80
resid_q75,0.34948391699384396,0.025108177432575794,80
resid_sd,0.18714863755020347,0.2413319082957577,80
resid_mean,0.24411451602020007,0.12401647050061562,81
resid_median,0.27521858463265214,0.08158375796646422,81
resid_q25,0.3667833708850393,0.018334329220345624,81
resid_q75,0.2334552565518878,0.14183274314317834,81
resid_sd,0.18976976692765732,0.23468485257519983,81
resid_mean,0.2602781471811654,0.1002756848192123,82
resid_median,0.3521050463712978,0.023964851394848222,82
resid_q25,0.2367753537633293,0.13609208095292577,82
resid_q75,0.3156713480246896,0.04437747014830059,82
resid_sd,0.20348701066966568,0.20193487962287784,82
resid_mean,0.2549485174470092,0.1076836010632365,83
resid_median,0.24297869328997004,0.12583081136753085,83
resid_q25,0.14643376122042065,0.3609402386504192,83
resid_q75,0.3221368004890758,0.03997519130946247,83
resid_sd,0.21501997993046254,0.17699199545412103,83
resid_mean,0.30247833015817205,0.05457973436106764,84
resid_median,0.2987213780504882,0.05780551165773123,84
resid_q25,0.3376014638160533,0.030875333157762627,84
resid_q75,0.2902463930633875,0.06564190682164175,84
resid_sd,0.22969830444420403,0.1485420968498544,84
resid_mean,0.18278008858778044,0.25269101127326565,85
resid_median,0.1584035853774598,0.32257782934539936,85
resid_q25,0.08361402714077718,0.6032409590432287,85
resid_q75,0.17081026443074127,0.2856255685890461,85
resid_sd,0.1387451150465561,0.38697116860453856,85
resid_mean,0.33629089912732646,0.031573423718729794,86
resid_median,0.26499618006058223,0.09404936055574284,86
resid_q25,0.30616124612605383,0.05155915429787409,86
resid_q75,0.4050518597958652,0.00861291764804777,86
resid_sd,0.22384444883455706,0.15945590312935395,86
resid_mean,0.27600492344588834,0.0806810182152635,87
resid_median,0.24061967685026164,0.12966243870682082,87
resid_q25,0.29610024867303436,0.06014488917702675,87
resid_q75,0.1568309077509875,0.3274666676711516,87
resid_sd,0.16373321511161593,0.3063524418331334,87
resid_mean,0.3770931464363577,0.015083066726964862,88
resid_median,0.3503576267863286,0.02472213261211072,88
resid_q25,0.24009545097477086,0.1305256071950321,88
resid_q75,0.41448792555469904,0.007053180982389574,88
resid_sd,0.22174754533259405,0.16350368337918825,88
resid_mean,0.28439253745374055,0.07152949328245915,89
