dataset,alpha,nominal_coverage,o,dataset_id,mean_width,sd_upper,sd_width,relative_instability,coverage_mean,n_finite,n_reruns,base_seed
fixedN21,0.15,0.85,30,3,4.235256415581034,0.0,0.0,0.0,1.0,50,50,456
fixedN21,0.15,0.85,30,5,4.371623374429595,0.0,0.0,0.0,1.0,50,50,456
fixedN21,0.15,0.85,30,8,3.9787285220203534,0.0,8.97195690676443e-16,0.0,1.0,50,50,456
fixedN21,0.15,0.85,30,6,4.805166047269058,1.794391381352886e-15,8.97195690676443e-16,3.734296304646331e-16,1.0,50,50,456
fixedN21,0.15,0.85,30,9,4.899654826985504,3.588782762705772e-15,0.0,7.324562422112004e-16,1.0,50,50,456
fixedN21,0.15,0.85,30,7,2.867385267227452,1.794391381352886e-15,4.485978453382215e-16,6.257936112951884e-16,0.0,50,50,456
fixedN21,0.15,0.85,30,10,4.22773954661584,0.0,0.0,0.0,1.0,50,50,456
fixedN21,0.15,0.85,30,13,5.162653445828742,1.794391381352886e-15,0.0,3.4757153471199903e-16,1.0,50,50,456
fixedN21,0.15,0.85,30,11,5.1385896741661625,0.0,0.0,0.0,1.0,50,50,456
fixedN21,0.15,0.85,30,19,4.783127967141434,3.588782762705772e-15,0.0,7.503003865586634e-16,1.0,50,50,456
fixedN21,0.15,0.85,30,12,3.524731087825213,0.0,0.0,0.0,0.0,50,50,456
fixedN21,0.15,0.85,30,15,3.928957057988417,0.0,4.485978453382215e-16,0.0,1.0,50,50,456
fixedN21,0.15,0.85,30,17,5.389956810239235,1.794391381352886e-15,8.97195690676443e-16,3.329138700970855e-16,1.0,50,50,456
fixedN21,0.15,0.85,30,18,4.925855250886046,1.794391381352886e-15,8.97195690676443e-16,3.642801686123678e-16,1.0,50,50,456
fixedN21,0.15,0.85,30,16,3.4747070550529857,0.0,0.0,0.0,0.0,50,50,456
fixedN21,0.15,0.85,30,20,4.14597894211063,8.97195690676443e-16,8.97195690676443e-16,2.1640141042773837e-16,1.0,50,50,456
fixedN21,0.15,0.85,30,14,4.68158922973242,8.97195690676443e-16,0.0,1.9164340283816887e-16,1.0,50,50,456
fixedN21,0.15,0.85,30,21,3.918432948038587,0.0,4.485978453382215e-16,0.0,1.0,50,50,456
fixedN21,0.15,0.85,30,24,3.913880107079955,0.0,4.485978453382215e-16,0.0,0.0,50,50,456
fixedN21,0.15,0.85,30,23,4.581159538508672,0.0,0.0,0.0,1.0,50,50,456
fixedN21,0.15,0.85,35,0,3.1019963444576035,0.0,0.0,0.0,0.0,50,50,456
fixedN21,0.15,0.85,35,7,3.5246733348880035,0.0,0.0,0.0,0.0,50,50,456
fixedN21,0.15,0.85,30,22,3.004137915571572,0.0,4.485978453382215e-16,0.0,0.0,50,50,456
fixedN21,0.15,0.85,35,13,6.007563755236012,0.0,0.0,0.0,1.0,50,50,456
fixedN21,0.15,0.85,35,15,5.616015036228446,0.0,8.97195690676443e-16,0.0,1.0,50,50,456
fixedN21,0.15,0.85,35,2,4.455980150788168,0.0,0.0,0.0,1.0,50,50,456
fixedN21,0.15,0.85,35,3,6.196307150388136,3.588782762705772e-15,8.97195690676443e-16,5.791809017215958e-16,1.0,50,50,456
fixedN21,0.15,0.85,35,6,5.017425006562826,0.0,0.0,0.0,1.0,50,50,456
fixedN21,0.15,0.85,35,1,4.099199898210141,8.97195690676443e-16,0.0,2.1887092919479017e-16,1.0,50,50,456
fixedN21,0.15,0.85,35,5,5.666169189304174,1.794391381352886e-15,0.0,3.1668510441588905e-16,1.0,50,50,456
fixedN21,0.15,0.85,35,4,3.715764810147373,0.0,4.485978453382215e-16,0.0,0.0,50,50,456
fixedN21,0.15,0.85,35,11,4.583060391982567,0.0,0.0,0.0,1.0,50,50,456
fixedN21,0.15,0.85,35,9,6.876078273098826,3.588782762705772e-15,8.97195690676443e-16,5.21922907240034e-16,1.0,50,50,456
fixedN21,0.15,0.85,35,10,4.39491874340316,1.794391381352886e-15,0.0,4.0828772637635105e-16,1.0,50,50,456
fixedN21,0.15,0.85,35,8,6.557714523302934,0.0,0.0,0.0,1.0,50,50,456
fixedN21,0.15,0.85,35,12,4.858801725989521,0.0,0.0,0.0,1.0,50,50,456
fixedN21,0.15,0.85,35,14,4.353728109931523,0.0,8.97195690676443e-16,0.0,1.0,50,50,456
fixedN21,0.15,0.85,35,16,3.47255283682926,3.588782762705772e-15,4.485978453382215e-16,1.033471031640987e-15,1.0,50,50,456
fixedN21,0.15,0.85,35,17,5.34404336262719,3.588782762705772e-15,0.0,6.715482115664359e-16,1.0,50,50,456
fixedN21,0.15,0.85,35,21,6.8382192575926135,0.0,8.97195690676443e-16,0.0,1.0,50,50,456
fixedN21,0.15,0.85,35,20,4.281643564505189,3.588782762705772e-15,8.97195690676443e-16,8.3817877612624485e-16,1.0,50,50,456
fixedN21,0.15,0.85,35,23,3.460701403586082,0.0,0.0,0.0,0.0,50,50,456
fixedN21,0.15,0.85,35,24,5.482669124868773,1.794391381352886e-15,0.0,3.2728427349622974e-16,1.0,50,50,456
fixedN21,0.15,0.85,35,22,5.789245698899997,0.0,0.0,0.0,1.0,50,50,456
fixedN21,0.15,0.85,35,18,4.861493234059922,4.485978453382215e-16,0.0,9.227573170220978e-17,1.0,50,50,456
fixedN21,0.15,0.85,35,19,3.6274188511660865,0.0,0.0,0.0,1.0,50,50,456
fixedN21,0.175,0.825,0,0,7.429975663066962,1.4337255042442736,1.0200636356118211,0.1929650337040885,1.0,50,50,456
fixedN21,0.175,0.825,0,1,8.470342267388412,0.37178385563053623,1.1891415522651752,0.043892424165896796,1.0,50,50,456
fixedN21,0.175,0.825,0,2,11.380703372430249,1.5861816720789288,3.3264989857088683,0.13937466078954783,1.0,50,50,456
fixedN21,0.175,0.825,0,9,6.457991874068662,0.27505449730321757,0.5981414727379724,0.04259133530465839,0.0,50,50,456
fixedN21,0.175,0.825,0,3,9.906038346182207,1.3880933097662056,1.3124157077625216,0.1401259778386763,0.18,50,50,456
fixedN21,0.175,0.825,0,8,7.895867903371541,0.2879688760520191,0.7475952095595726,0.03647083253875818,1.0,50,50,456
fixedN21,0.175,0.825,0,5,5.756956557026542,0.6295340028488393,0.30341487132003137,0.10935187657104582,0.0,50,50,456
fixedN21,0.175,0.825,0,7,9.05199714821664,1.090952545744884,1.7008031254303846,0.12052064620455782,1.0,50,50,456
fixedN21,0.175,0.825,0,4,8.485984200494867,0.511584607055441,0.9309176931907042,0.060285830726105695,1.0,50,50,456
fixedN21,0.175,0.825,0,10,8.292966072861367,0.8380857703476136,0.38520070083603697,0.10105983347625638,1.0,50,50,456
fixedN21,0.175,0.825,0,6,8.05647778115292,0.49881617755897456,0.40588467686635715,0.061914920031913956,1.0,50,50,456
fixedN21,0.175,0.825,0,11,7.980524984992435,1.1475700420919999,2.177861333473788,0.1437963096726133,1.0,50,50,456
fixedN21,0.175,0.825,0,13,8.956982254162135,1.876418448871811,1.3602554186456315,0.20949225929300863,1.0,50,50,456
fixedN21,0.175,0.825,0,12,8.192705184420111,0.6521020022100285,0.5642507506329377,0.07959544345012153,1.0,50,50,456
fixedN21,0.175,0.825,0,14,6.347593743816577,0.22798452434277205,0.5712350693431174,0.03591668489573078,1.0,50,50,456
fixedN21,0.175,0.825,0,15,6.723923132194399,0.39047345754869506,0.4785534295103156,0.05807226672165441,1.0,50,50,456
fixedN21,0.175,0.825,0,16,6.172680916781945,0.21743431063750346,0.31551636075075074,0.03522526331247012,1.0,50,50,456
fixedN21,0.175,0.825,0,17,7.727938952179093,1.6697487270073479,2.4160061531199224,0.2160665006982902,1.0,50,50,456
fixedN21,0.175,0.825,0,18,10.135064575444854,2.4378392551734382,3.129772772297798,0.24053514775621793,0.88,50,50,456
fixedN21,0.175,0.825,0,20,9.656553926949584,0.7529690731611081,0.7531877109412836,0.07797492551247669,1.0,50,50,456
fixedN21,0.175,0.825,0,23,8.678822786666917,0.26804877178607,0.38515905957672925,0.03088538369487938,1.0,50,50,456
fixedN21,0.175,0.825,0,19,6.479772713578533,0.40533255996177653,0.8690205475589329,0.06255351505036459,1.0,50,50,456
fixedN21,0.175,0.825,0,22,8.55280916364821,1.4715422008485988,1.4947728438555477,0.17205366946605774,1.0,50,50,456
fixedN21,0.175,0.825,0,21,8.79502870220964,0.42380679915903174,1.3315966708771778,0.04818708539888626,1.0,50,50,456
fixedN21,0.175,0.825,5,0,6.967576828787385,0.43398055261074364,0.9628874200583358,0.06228572189081584,1.0,50,50,456
fixedN21,0.175,0.825,5,1,5.962465963174855,0.4546406780562014,0.48362006869556057,0.07625044417261835,1.0,50,50,456
fixedN21,0.175,0.825,5,2,7.0554689079064925,0.7047352440337934,0.5132374908884575,0.09988496203902957,0.96,50,50,456
fixedN21,0.175,0.825,0,24,7.382186082834369,1.121571532236731,0.6514066546869756,0.15192945824607376,1.0,50,50,456
fixedN21,0.175,0.825,5,5,5.437280410093524,0.3586599784769172,0.415219311290302,0.06596311968960013,1.0,50,50,456
fixedN21,0.175,0.825,5,3,6.097270030288756,1.1377465047772213,0.7474864638693955,0.18659933037660456,1.0,50,50,456
fixedN21,0.175,0.825,5,4,6.837441058489206,0.2996507683536452,0.9714593514243532,0.0438249874171282,1.0,50,50,456
fixedN21,0.175,0.825,5,6,6.151776673670473,0.8496491080406467,0.834288852080222,0.13811442663013668,1.0,50,50,456
fixedN21,0.175,0.825,5,7,5.7940713684420295,0.58375367216351,0.16622029159264903,0.10075016944785681,1.0,50,50,456
fixedN21,0.175,0.825,5,8,5.554946821030225,0.5812878668793282,0.36276317287516885,0.10464328203443037,0.34,50,50,456
fixedN21,0.175,0.825,5,9,6.093632021353899,0.277780630657393,0.5920268793486011,0.04558539630945339,1.0,50,50,456
fixedN21,0.175,0.825,5,10,6.904046248344283,0.22368667531002298,0.7353790218373554,0.0323993593414394,1.0,50,50,456
fixedN21,0.175,0.825,5,16,6.045852622806825,0.39145735122449643,0.3513761590737529,0.06474808032001943,1.0,50,50,456
fixedN21,0.175,0.825,5,15,6.0004551128502035,0.3237043381923707,0.47419147233320524,0.05394663106455801,1.0,50,50,456
fixedN21,0.175,0.825,5,11,6.264119755293559,0.4386487880320673,0.657758809943617,0.0700256069755663,1.0,50,50,456
fixedN21,0.175,0.825,5,17,8.287384907025421,2.31269932962283,1.9728395060251518,0.27906261813208383,0.36,50,50,456
fixedN21,0.175,0.825,5,18,5.82639381637831,0.35180842534422757,0.6049523556067947,0.06038184792028217,1.0,50,50,456
fixedN21,0.175,0.825,5,12,5.987059096205201,0.3076311076545439,0.2817733257452706,0.05138267431659908,1.0,50,50,456
fixedN21,0.175,0.825,5,14,6.492976495963068,0.45301336076996496,0.41601581832264595,0.06976975213934945,1.0,50,50,456
fixedN21,0.175,0.825,5,20,7.589680593089951,0.43292035526179645,0.8744298361232711,0.05704065539410844,1.0,50,50,456
fixedN21,0.175,0.825,5,19,5.854944197191558,0.39645006870161387,0.23675395170086452,0.06771201489704703,0.82,50,50,456
fixedN21,0.175,0.825,5,13,6.090325520441731,0.38760814055446613,0.2785479811517184,0.06364325506961621,1.0,50,50,456
fixedN21,0.175,0.825,5,21,6.499820549814474,0.5597299931056696,0.5548932575742856,0.08611468406180016,1.0,50,50,456
fixedN21,0.175,0.825,5,22,6.328412321898569,0.368547304777383,0.45573808304958385,0.05823692990137156,1.0,50,50,456
fixedN21,0.175,0.825,5,23,7.184961707659059,0.5032555808614634,0.5839146589514581,0.07004290368381513,1.0,50,50,456
fixedN21,0.175,0.825,5,24,6.067091576917497,0.1859620132114647,0.55121427198626,0.030650932304856732,1.0,50,50,456
fixedN21,0.175,0.825,10,7,4.966865128036544,0.288745103880114,0.2084593141591284,0.05813427512863794,1.0,50,50,456
fixedN21,0.175,0.825,10,0,5.1215230039090684,0.1451867045529459,0.32832541255436765,0.02834834568586928,1.0,50,50,456
fixedN21,0.175,0.825,10,1,4.537018802276762,0.28001187129314803,0.1105751967936174,0.06171715029098684,1.0,50,50,456
fixedN21,0.175,0.825,10,2,5.398684279643736,0.43552615645523995,0.40160295069731894,0.08067264798155241,1.0,50,50,456
fixedN21,0.175,0.825,10,8,4.905930195628101,0.43842150441263666,0.5724700423736827,0.08936562220215326,1.0,50,50,456
fixedN21,0.175,0.825,10,5,6.718766697554888,0.26626639164064675,0.7206609893044497,0.03963024817300877,1.0,50,50,456
fixedN21,0.175,0.825,10,10,4.334819726962939,0.18086153655983125,0.19688615226743386,0.0417229661097225,1.0,50,50,456
fixedN21,0.175,0.825,10,6,8.137747158210765,0.6646570656069085,2.34079021189758,0.08167580691374611,1.0,50,50,456
fixedN21,0.175,0.825,10,3,5.351259890287642,0.26234723656681597,0.4346509549210336,0.049025321502879624,1.0,50,50,456
fixedN21,0.175,0.825,10,12,5.902456440874645,0.772329497792826,0.41650310298235516,0.13084882633684963,1.0,50,50,456
fixedN21,0.175,0.825,10,11,5.091869328671555,0.2697802673712623,0.3098743791200218,0.05298255904804351,1.0,50,50,456
fixedN21,0.175,0.825,10,4,4.534991734216123,0.4377167855121574,0.24855944869850424,0.09651986401863136,1.0,50,50,456
fixedN21,0.175,0.825,10,9,4.474158086495722,0.24211164864616924,0.22244974653994243,0.054113342435737996,1.0,50,50,456
fixedN21,0.175,0.825,10,13,5.448144503517349,0.22930222109880916,0.11034510310621334,0.042088131280433275,1.0,50,50,456
fixedN21,0.175,0.825,10,14,4.6800947672659206,0.21630235258333255,0.15815503491879052,0.046217515529006034,1.0,50,50,456
fixedN21,0.175,0.825,10,18,4.925026472066165,0.14723726436603277,0.09868203004266951,0.029895730551121946,1.0,50,50,456
fixedN21,0.175,0.825,10,17,4.632418253610521,0.14046650272347033,0.29049645548604724,0.03032250004929721,1.0,50,50,456
fixedN21,0.175,0.825,10,15,4.768569066569253,0.09326875846076484,0.2892737715169114,0.019559066285657692,1.0,50,50,456
fixedN21,0.175,0.825,15,0,4.446594020785869,0.3267924984675237,0.13369380762666366,0.073492767034704,1.0,50,50,456
fixedN21,0.175,0.825,10,16,4.332313282966613,0.25821028918959427,0.2969660730318701,0.059601019668822544,1.0,50,50,456
fixedN21,0.175,0.825,15,2,5.6337725138688945,0.5498759814741017,0.8526500295647148,0.09760351170027701,1.0,50,50,456
fixedN21,0.175,0.825,10,19,5.698033778127949,0.1987261775657635,0.2625892480215792,0.03487627229037832,1.0,50,50,456
fixedN21,0.175,0.825,15,1,4.718015678282606,0.15805754183795867,0.2458985702887994,0.033500851335765976,1.0,50,50,456
fixedN21,0.175,0.825,10,23,4.469607373266313,0.539720349901398,0.20694977301606882,0.12075341407605107,1.0,50,50,456
fixedN21,0.175,0.825,15,3,4.553029457282931,0.1998965468680203,0.11676124920791126,0.0439040750215815,1.0,50,50,456
fixedN21,0.175,0.825,10,24,6.176324141543659,0.8727042011780396,0.6480687584066093,0.14129831614697658,1.0,50,50,456
fixedN21,0.175,0.825,10,20,4.96425500294426,0.18865489988262477,0.15052824580922006,0.038002660977474984,1.0,50,50,456
fixedN21,0.175,0.825,10,21,5.021383475412312,0.11966986659196571,0.33258902579214855,0.023832050903489194,0.3,50,50,456
fixedN21,0.175,0.825,15,5,4.978836376287354,0.4820388247117595,0.12964492008734854,0.09681756705393256,1.0,50,50,456
fixedN21,0.175,0.825,10,22,5.281845347264445,0.40421030997625507,0.20642317442025346,0.0765282365159749,1.0,50,50,456
fixedN21,0.175,0.825,15,4,4.397455338081609,0.10498124584649167,0.08685982179249908,0.023873180686421653,1.0,50,50,456
fixedN21,0.175,0.825,15,6,4.372102827173719,0.08211910364486906,0.17108934345705512,0.018782518822402387,1.0,50,50,456
fixedN21,0.175,0.825,15,7,4.7676353437550265,0.20280941045606746,0.1435421095789242,0.04253878407913916,1.0,50,50,456
fixedN21,0.175,0.825,15,11,4.683430263219822,0.07455825046363314,0.11946490148971649,0.015919581647058607,1.0,50,50,456
fixedN21,0.175,0.825,15,9,4.8570927229627054,0.154879970196347,0.24850387527028608,0.03188738182084242,1.0,50,50,456
fixedN21,0.175,0.825,15,8,5.150714501814388,0.7960292162132204,0.2854703059243679,0.1545473382251747,1.0,50,50,456
fixedN21,0.175,0.825,15,12,4.126797989320956,0.23068190650585768,0.16335523046105088,0.05589852159054077,1.0,50,50,456
fixedN21,0.175,0.825,15,10,4.3738809033513375,0.1950560360692395,0.19571442387708152,0.044595644092591646,1.0,50,50,456
fixedN21,0.175,0.825,15,15,4.3986192124431085,0.12002045487495261,0.14162055085836786,0.02728593885450023,1.0,50,50,456
fixedN21,0.175,0.825,15,14,4.6335305949318055,0.19758838710865625,0.20472777230673989,0.04264316012605594,1.0,50,50,456
fixedN21,0.175,0.825,15,13,4.40689188027418,0.12313359496949174,0.16567162962181092,0.027941142717989906,1.0,50,50,456
fixedN21,0.175,0.825,15,19,4.228526689792948,0.18933414999003678,0.139563843713275,0.04477544163243951,1.0,50,50,456
fixedN21,0.175,0.825,15,16,4.6540217142676905,0.25701173308409825,0.21305826057160934,0.05522357841524145,1.0,50,50,456
fixedN21,0.175,0.825,15,18,4.2388337445634825,0.13462876496745532,0.09861975589181186,0.0317608033436375,1.0,50,50,456
fixedN21,0.175,0.825,15,17,4.75457803950923,0.13337713410595164,0.20761991844823072,0.028052359851415732,0.0,50,50,456
fixedN21,0.175,0.825,15,20,4.887625722973907,0.1734244381728861,0.3581332427914831,0.035482348281644795,0.0,50,50,456
fixedN21,0.175,0.825,15,21,5.0528210706873855,0.09143468891754117,0.16632874059075373,0.0180957701922151,1.0,50,50,456
fixedN21,0.175,0.825,20,1,4.020703079845514,0.33015360402129834,0.13812946730156533,0.08211340093135742,1.0,50,50,456
fixedN21,0.175,0.825,15,23,4.82826125178348,0.09086561967856821,0.179072317800502,0.018819532527367684,1.0,50,50,456
fixedN21,0.175,0.825,20,5,3.8448213463494585,0.07533581661616255,0.10138569303979215,0.01959410069539164,1.0,50,50,456
fixedN21,0.175,0.825,20,8,4.309697699096572,0.13717387966970898,0.1415866884106373,0.03182911871022051,0.94,50,50,456
fixedN21,0.175,0.825,20,2,3.90981936074851,0.19160063735771884,0.0841846541248518,0.04900498454768461,1.0,50,50,456
fixedN21,0.175,0.825,20,4,3.3027197399158053,0.14980931713543857,0.1409140265799346,0.04535937921855204,1.0,50,50,456
fixedN21,0.175,0.825,20,11,3.6237263290837727,0.15469972441268995,0.09791017700621782,0.042690785772391486,0.0,50,50,456
fixedN21,0.175,0.825,20,6,3.648830640018555,0.14011541364959118,0.17726655238709854,0.03840008689712129,1.0,50,50,456
fixedN21,0.175,0.825,20,0,3.9713658492386332,0.21808571528650467,0.2018298442513081,0.05491453660163663,1.0,50,50,456
fixedN21,0.175,0.825,20,7,4.11989031944704,0.19078611605675425,0.1555028945009409,0.04630854252507407,1.0,50,50,456
fixedN21,0.175,0.825,20,3,3.912182972976417,0.3273044382797617,0.20051004816749923,0.08366286560230748,1.0,50,50,456
fixedN21,0.175,0.825,15,22,4.881154681698202,0.11935916357810966,0.37366493090621017,0.024453059032454882,1.0,50,50,456
fixedN21,0.175,0.825,20,12,4.3411693950332,0.17358312232953393,0.17101613007315666,0.03998533725224662,0.0,50,50,456
fixedN21,0.175,0.825,20,10,4.112285362846079,0.18688237574012154,0.23887111562261518,0.045444894809241,1.0,50,50,456
fixedN21,0.175,0.825,15,24,4.516501236724881,0.0980061991809631,0.09999241720536835,0.021699584267584924,1.0,50,50,456
fixedN21,0.175,0.825,20,9,4.2496156746489175,0.07731412520142741,0.07989915611586164,0.018193204073169447,1.0,50,50,456
fixedN21,0.175,0.825,25,0,4.891948006285722,4.485978453382215e-16,8.97195690676443e-16,9.170127007928391e-17,1.0,50,50,456
fixedN21,0.175,0.825,25,1,4.2105726390386815,8.97195690676443e-16,8.97195690676443e-16,2.1308163226018641e-16,1.0,50,50,456
fixedN21,0.175,0.825,25,3,4.656037487848039,0.0,0.0,0.0,1.0,50,50,456
fixedN21,0.175,0.825,25,2,5.938103554755109,1.794391381352886e-15,0.0,3.021825680213971e-16,1.0,50,50,456
fixedN21,0.175,0.825,25,4,3.2514352938904585,0.0,8.97195690676443e-16,0.0,1.0,50,50,456
fixedN21,0.175,0.825,25,5,4.54922635654497,1.794391381352886e-15,0.0,3.9443879919742743e-16,1.0,50,50,456
fixedN21,0.175,0.825,25,6,4.401885386252706,4.485978453382215e-16,0.0,1.0191038747606048e-16,1.0,50,50,456
fixedN21,0.175,0.825,25,7,5.448091447260651,0.0,0.0,0.0,0.0,50,50,456
fixedN21,0.175,0.825,25,8,3.7545678498511417,1.794391381352886e-15,4.485978453382215e-16,4.779222145163866e-16,1.0,50,50,456
fixedN21,0.175,0.825,25,9,6.508149960358387,0.0,8.97195690676443e-16,0.0,1.0,50,50,456
fixedN21,0.175,0.825,25,10,4.037045231907964,0.0,0.0,0.0,1.0,50,50,456
fixedN21,0.175,0.825,25,11,4.384546216507001,1.794391381352886e-15,0.0,4.092536132011418e-16,1.0,50,50,456
fixedN21,0.175,0.825,20,13,4.011663573186242,0.162716268717313,0.19782124699407017,0.04056079622551113,1.0,50,50,456
fixedN21,0.175,0.825,20,15,4.415311438733789,0.09534914172743811,0.12994611080936336,0.02159511125103829,1.0,50,50,456
fixedN21,0.175,0.825,20,16,3.6879024292046223,0.18933111148582046,0.1585031477858025,0.05133842749919333,1.0,50,50,456
fixedN21,0.175,0.825,20,14,3.8113990425812845,0.20287192814264896,0.08877312884054314,0.0532276798824122,0.0,50,50,456
fixedN21,0.175,0.825,20,18,4.00654603030905,0.12563909725921918,0.25749750466975424,0.03135845596400844,1.0,50,50,456
fixedN21,0.175,0.825,20,17,3.527467460316346,0.18114591217351889,0.13169964064175796,0.05135296475768867,0.8,50,50,456
fixedN21,0.175,0.825,20,23,4.173019379567365,0.1592759998741199,0.14054189375165804,0.03816804701506867,1.0,50,50,456
fixedN21,0.175,0.825,25,12,3.6830340767459826,0.0,4.485978453382215e-16,0.0,1.0,50,50,456
fixedN21,0.175,0.825,20,20,4.3657418454792865,0.1135245849001709,0.10944729658473963,0.026003503853010753,0.0,50,50,456
fixedN21,0.175,0.825,20,21,3.877509842882466,0.07068373308352467,0.16538076255601775,0.01822915632652005,1.0,50,50,456
fixedN21,0.175,0.825,20,24,3.7493361913774352,0.07154213672106037,0.15448445184292894,0.01908128081061121,1.0,50,50,456
fixedN21,0.175,0.825,20,22,4.01234158416557,0.21565227632604506,0.3016517112883904,0.05374723756748476,0.12,50,50,456
fixedN21,0.175,0.825,20,19,5.045820239213774,0.15542430135830765,0.21254987087056906,0.030802583918947822,1.0,50,50,456
fixedN21,0.175,0.825,25,13,3.9825374178603385,0.0,4.485978453382215e-16,0.0,1.0,50,50,456
fixedN21,0.175,0.825,25,15,2.3804430854787366,4.485978453382215e-16,0.0,1.884514055701537e-16,1.0,50,50,456
fixedN21,0.175,0.825,25,14,5.48087363505307,0.0,0.0,0.0,1.0,50,50,456
fixedN21,0.175,0.825,25,17,2.872858824219144,8.97195690676443e-16,4.485978453382215e-16,3.123006543561377e-16,0.0,50,50,456
fixedN21,0.175,0.825,25,16,3.1071276326512134,0.0,0.0,0.0,1.0,50,50,456
fixedN21,0.175,0.825,25,18,4.858167794272617,0.0,0.0,0.0,1.0,50,50,456
fixedN21,0.175,0.825,25,19,4.381686184343592,1.794391381352886e-15,0.0,4.095207428967665e-16,1.0,50,50,456
fixedN21,0.175,0.825,25,21,5.370137375626578,0.0,8.97195690676443e-16,0.0,1.0,50,50,456
fixedN21,0.175,0.825,25,20,6.539879994008218,0.0,8.97195690676443e-16,0.0,1.0,50,50,456
fixedN21,0.175,0.825,25,24,6.30358001175617,0.0,8.97195690676443e-16,0.0,1.0,50,50,456
fixedN21,0.175,0.825,30,0,2.8687336476230056,8.97195690676443e-16,4.485978453382215e-16,3.127497359051954e-16,0.0,50,50,456
fixedN21,0.175,0.825,30,3,4.07746138822332,1.794391381352886e-15,0.0,4.4007562806983677e-16,1.0,50,50,456
fixedN21,0.175,0.825,25,22,7.010517474396479,3.588782762705772e-15,8.97195690676443e-16,5.119141027481317e-16,1.0,50,50,456
fixedN21,0.175,0.825,25,23,3.0234421577472905,1.794391381352886e-15,4.485978453382215e-16,5.934928759112934e-16,0.0,50,50,456
fixedN21,0.175,0.825,30,1,3.983319350614544,3.588782762705772e-15,4.485978453382215e-16,9.009528101612282e-16,0.0,50,50,456
fixedN21,0.175,0.825,30,2,5.156225922655331,1.794391381352886e-15,0.0,3.4800480201395406e-16,1.0,50,50,456
fixedN21,0.175,0.825,30,6,4.347444558064263,3.588782762705772e-15,0.0,8.254924737450151e-16,1.0,50,50,456
fixedN21,0.175,0.825,30,4,4.664522153356977,0.0,0.0,0.0,1.0,50,50,456
fixedN21,0.175,0.825,30,5,5.5219815505224314,3.588782762705772e-15,0.0,6.49908502929757e-16,1.0,50,50,456
fixedN21,0.175,0.825,30,7,3.431269879002887,8.97195690676443e-16,0.0,2.614762820513449e-16,1.0,50,50,456
fixedN21,0.175,0.825,30,8,8.13377635842869,0.0,0.0,0.0,1.0,50,50,456
fixedN21,0.175,0.825,30,9,3.9350070005674525,0.0,0.0,0.0,1.0,50,50,456
fixedN21,0.175,0.825,30,10,1.9664356572447301,0.0,2.2429892266911074e-16,0.0,0.0,50,50,456
fixedN21,0.175,0.825,30,11,5.063865880043054,0.0,8.97195690676443e-16,0.0,0.0,50,50,456
fixedN21,0.175,0.825,30,12,4.1836819968364285,8.97195690676443e-16,0.0,2.144512157842959e-16,0.0,50,50,456
fixedN21,0.175,0.825,30,18,4.0200915776429795,0.0,0.0,0.0,1.0,50,50,456
fixedN21,0.175,0.825,30,13,4.143244198716969,0.0,0.0,0.0,1.0,50,50,456
fixedN21,0.175,0.825,30,16,4.797470862882985,8.97195690676443e-16,0.0,1.8701430739639416e-16,1.0,50,50,456
fixedN21,0.175,0.825,30,14,3.781837219689528,3.588782762705772e-15,4.485978453382215e-16,9.489522034479303e-16,1.0,50,50,456
fixedN21,0.175,0.825,30,17,4.703971563742073,0.0,0.0,0.0,0.0,50,50,456
fixedN21,0.175,0.825,30,15,4.030565554069451,4.485978453382215e-16,0.0,1.1129898256717243e-16,1.0,50,50,456
fixedN21,0.175,0.825,30,19,8.09444963458818,0.0,0.0,0.0,1.0,50,50,456
fixedN21,0.175,0.825,30,20,6.279517811721735,1.794391381352886e-15,0.0,2.857530522492291e-16,1.0,50,50,456
fixedN21,0.175,0.825,30,22,4.834329078442765,0.0,0.0,0.0,1.0,50,50,456
fixedN21,0.175,0.825,30,21,4.206094300664469,0.0,8.97195690676443e-16,0.0,0.0,50,50,456
fixedN21,0.175,0.825,30,23,5.571738220189515,3.588782762705772e-15,8.97195690676443e-16,6.441046978304921e-16,1.0,50,50,456
fixedN21,0.175,0.825,30,24,3.262936395243951,1.794391381352886e-15,8.97195690676443e-16,5.499314617252076e-16,1.0,50,50,456
fixedN21,0.175,0.825,35,2,4.428176058921544,3.588782762705772e-15,0.0,8.104426551594245e-16,1.0,50,50,456
fixedN21,0.175,0.825,35,1,4.3426815742951925,0.0,0.0,0.0,1.0,50,50,456
fixedN21,0.175,0.825,35,0,5.70083304535327,3.588782762705772e-15,8.97195690676443e-16,6.295190078634169e-16,1.0,50,50,456
fixedN21,0.175,0.825,35,3,3.5999202853557506,3.588782762705772e-15,0.0,9.969061752019105e-16,1.0,50,50,456
fixedN21,0.175,0.825,35,6,3.8091627573457716,0.0,0.0,0.0,1.0,50,50,456
fixedN21,0.175,0.825,35,8,3.630925778221843,4.485978453382215e-16,0.0,1.2354916424590516e-16,1.0,50,50,456
fixedN21,0.175,0.825,35,9,2.4493203929525795,0.0,4.485978453382215e-16,0.0,1.0,50,50,456
fixedN21,0.175,0.825,35,7,3.550906045455554,8.97195690676443e-16,4.485978453382215e-16,2.526666938497776e-16,1.0,50,50,456
