test_state,percentile,n_observed,method,covered,width,infinite,lower,upper,true_y,mu_hat,n_cal_groups,n_cal_total_obs,n_test_total
SC,25,2,Subsampling,1,2.0985632228377433,0,10.65943348174479,12.757996704582533,12.100717685412471,11.708715093163661,25,788,8
SC,25,2,Repeated,1,2.2537646510347678,0,10.581832767646278,12.835597418681045,12.100717685412471,11.708715093163661,25,788,8
SC,50,4,HCP++,1,4.373166054780654,0,8.61960090571658,12.992766960497233,10.596659732783579,10.806183933106906,25,788,8
SC,50,4,HCP.sample,0,1.566254416041204,0,10.747801823883874,12.314056239925078,10.596659732783579,10.806183933106906,25,788,8
SC,50,4,HCP,0,2.2537646510347678,0,10.712102170487801,12.96586682152257,10.596659732783579,11.838984496005185,25,788,8
SC,50,4,Pooling,0,1.9912474819854324,0,10.843360755012469,12.834608236997902,10.596659732783579,11.838984496005185,25,788,8
SC,50,4,Subsampling,0,1.9912474819854324,0,10.843360755012469,12.834608236997902,10.596659732783579,11.838984496005185,25,788,8
SC,50,4,Repeated,0,2.243684923298453,0,10.717142034355959,12.960826957654412,10.596659732783579,11.838984496005185,25,788,8
SC,75,6,HCP++,1,1.715558097869959,0,10.179218241298273,11.894776339168232,11.002116507732017,11.036997290233252,25,788,8
SC,75,6,HCP.sample,0,1.2229300642959586,0,9.722595661967684,10.945525726263643,11.002116507732017,11.036997290233252,25,788,8
SC,75,6,HCP,1,2.2537646510347678,0,10.198375918786024,12.452140569820791,11.002116507732017,11.325258244303408,25,788,8
SC,75,6,Pooling,1,1.9912474819854324,0,10.329634503310691,12.320881985296124,11.002116507732017,11.325258244303408,25,788,8
SC,75,6,Subsampling,1,1.9138534555028421,0,10.368331516551986,12.282184972054829,11.002116507732017,11.325258244303408,25,788,8
SC,75,6,Repeated,1,2.290091006530517,0,10.180212741038149,12.470303747568666,11.002116507732017,11.325258244303408,25,788,8
TN,25,5,HCP++,1,2.6902095678103812,0,10.306760334434632,12.996969902245013,11.156264806643742,11.651865118339822,25,788,20
TN,25,5,HCP.sample,1,1.6347547791350046,0,10.823761153297456,12.45851593243246,11.156264806643742,11.651865118339822,25,788,20
TN,25,5,HCP,1,2.2537646510347678,0,10.886867862614867,13.140632513649635,11.156264806643742,12.013750188132251,25,788,20
TN,25,5,Pooling,1,1.9912474819854324,0,11.018126447139535,13.009373929124967,11.156264806643742,12.013750188132251,25,788,20
TN,25,5,Subsampling,1,2.2537646510347678,0,10.886867862614867,13.140632513649635,11.156264806643742,12.013750188132251,25,788,20
TN,25,5,Repeated,1,2.2537646510347678,0,10.886867862614867,13.140632513649635,11.156264806643742,12.013750188132251,25,788,20
TN,50,10,HCP++,1,2.2150370625721045,0,9.367423835511012,11.582460898083117,10.596659732783579,10.474942366797064,25,788,20
TN,50,10,HCP.sample,1,1.5529148801608628,0,9.814229296855942,11.367144177016804,10.596659732783579,10.474942366797064,25,788,20
TN,50,10,HCP,1,2.2537646510347678,0,10.299744218119988,12.553508869154756,10.596659732783579,11.426626543637372,25,788,20
TN,50,10,Pooling,1,1.9912474819854324,0,10.431002802644656,12.422250284630088,10.596659732783579,11.426626543637372,25,788,20
TN,50,10,Subsampling,1,2.7909171180250922,0,10.031167984624826,12.822085102649918,10.596659732783579,11.426626543637372,25,788,20
TN,50,10,Repeated,1,2.290091006530517,0,10.281581040372114,12.57167204690263,10.596659732783579,11.426626543637372,25,788,20
TN,75,15,HCP++,1,1.5700119270106647,0,10.135073441352043,11.705085368362708,10.799595985047786,10.920079404857375,25,788,20
TN,75,15,HCP.sample,1,1.284797188474581,0,10.504129089787897,11.788926278262478,10.799595985047786,10.920079404857375,25,788,20
TN,75,15,HCP,1,2.2537646510347678,0,10.194699856135184,12.448464507169952,10.799595985047786,11.321582181652568,25,788,20
TN,75,15,Pooling,1,1.9912474819854324,0,10.325958440659852,12.317205922645284,10.799595985047786,11.321582181652568,25,788,20
TN,75,15,Subsampling,1,1.9912474819854324,0,10.325958440659852,12.317205922645284,10.799595985047786,11.321582181652568,25,788,20
TN,75,15,Repeated,1,2.2537646510347678,0,10.194699856135184,12.448464507169952,10.799595985047786,11.321582181652568,25,788,20
WA,25,10,HCP++,1,1.9316974796989577,0,9.241565397599235,11.173262877298193,10.596659732783579,10.207414137448714,25,788,38
WA,25,10,HCP.sample,1,1.6913245326539652,0,9.47190206466338,11.163226597317346,10.596659732783579,10.207414137448714,25,788,38
WA,25,10,HCP,1,2.2537646510347678,0,10.299744218119988,12.553508869154756,10.596659732783579,11.426626543637372,25,788,38
WA,25,10,Pooling,1,1.9912474819854324,0,10.431002802644656,12.422250284630088,10.596659732783579,11.426626543637372,25,788,38
WA,25,10,Subsampling,1,2.076329157980826,0,10.38846196464696,12.464791122627785,10.596659732783579,11.426626543637372,25,788,38
WA,25,10,Repeated,1,2.290091006530517,0,10.281581040372114,12.57167204690263,10.596659732783579,11.426626543637372,25,788,38
WA,50,19,HCP++,1,1.6524912559311886,0,9.806391614570412,11.4588828705016,10.596659732783579,10.632637242536006,25,788,38
WA,50,19,HCP.sample,1,1.3486207349235286,0,10.035098491907357,11.383719226830886,10.596659732783579,10.632637242536006,25,788,38
WA,50,19,HCP,1,2.2537646510347678,0,10.055981972917165,12.309746623951932,10.596659732783579,11.182864298434549,25,788,38
WA,50,19,Pooling,1,1.9912474819854324,0,10.187240557441832,12.178488039427265,10.596659732783579,11.182864298434549,25,788,38
WA,50,19,Subsampling,1,2.2537646510347678,0,10.055981972917165,12.309746623951932,10.596659732783579,11.182864298434549,25,788,38
WA,50,19,Repeated,1,2.2537646510347678,0,10.055981972917165,12.309746623951932,10.596659732783579,11.182864298434549,25,788,38
WA,75,28,HCP++,1,,1,-inf,inf,10.915106645867503,10.941875787660079,25,788,38
WA,75,28,HCP.sample,1,1.4117997137708933,0,10.37818080741187,11.789980521182763,10.915106645867503,10.941875787660079,25,788,38
WA,75,28,HCP,1,2.2537646510347678,0,10.468999011659957,12.722763662694724,10.915106645867503,11.59588133717734,25,788,38
WA,75,28,Pooling,1,1.9912474819854324,0,10.600257596184624,12.591505078170057,10.915106645867503,11.59588133717734,25,788,38
WA,75,28,Subsampling,1,1.9138534555028421,0,10.63895460942592,12.552808064928762,10.915106645867503,11.59588133717734,25,788,38
WA,75,28,Repeated,1,2.290091006530517,0,10.450835833912082,12.740926840442599,10.915106645867503,11.59588133717734,25,788,38
