summary,spearman_rho,p_value,subsample,test
resid_mean,0.20882408478219938,0.0022407568918572547,132,residual_summaries
resid_median,0.32167636514468523,1.7205873626316284e-06,132,residual_summaries
resid_q25,0.1643509592265531,0.016613666918889908,132,residual_summaries
resid_q75,0.1408398575282001,0.04048574841924049,132,residual_summaries
resid_sd,0.060170708445413855,0.383367072152827,132,residual_summaries
resid_mean,0.1521510361468682,0.026748553574601697,133,residual_summaries
resid_median,0.2261775919724725,0.0009105085572518039,133,residual_summaries
resid_q25,0.21611040365182588,0.0015481518692691033,133,residual_summaries
resid_q75,0.12030653494925653,0.08051835094329032,133,residual_summaries
resid_sd,-0.0095160533784852,0.890446090974231,133,residual_summaries
resid_mean,0.18397262290450986,0.007235461038638254,134,residual_summaries
resid_median,0.20390424608925262,0.0028568244189875604,134,residual_summaries
resid_q25,0.15260769081323047,0.02629039996411564,134,residual_summaries
resid_q75,0.10417115048758696,0.13055836544005978,134,residual_summaries
resid_sd,0.012282435853882803,0.858892339956361,134,residual_summaries
resid_mean,0.21952932989874258,0.001296156298341403,135,residual_summaries
resid_median,0.29491829130136993,1.2643090328371331e-05,135,residual_summaries
resid_q25,0.1386325270017122,0.043765199865970765,135,residual_summaries
resid_q75,0.15459475704243508,0.024374371326316258,135,residual_summaries
resid_sd,-0.01945915760358232,0.7781880007903634,135,residual_summaries
resid_mean,0.11524389107721368,0.09420205222873104,136,residual_summaries
resid_median,0.22904664301423844,0.0007793325848652925,136,residual_summaries
resid_q25,0.0846952952363622,0.2194097853775503,136,residual_summaries
resid_q75,0.07655865132260528,0.26710683580619193,136,residual_summaries
resid_sd,-0.01786433054809354,0.7959505338305282,136,residual_summaries
resid_mean,0.17930403754302376,0.008883371326323759,137,residual_summaries
resid_median,0.21022882393619743,0.0020885353518280666,137,residual_summaries
resid_q25,0.22707050207516558,0.0008676542022562849,137,residual_summaries
resid_q75,0.14996071563686617,0.029042398790502574,137,residual_summaries
resid_sd,-0.03150413303095672,0.6483120737778354,137,residual_summaries
resid_mean,0.21532999657372534,0.0016116207053683195,138,residual_summaries
resid_median,0.2966113778436898,1.1208265864327381e-05,138,residual_summaries
resid_q25,0.2575689785409756,0.00014927497469739893,138,residual_summaries
resid_q75,0.1306520905264606,0.05753490637316798,138,residual_summaries
resid_sd,-0.027265747858609163,0.6930484091355151,138,residual_summaries
resid_mean,0.16267172979135044,0.017771601428343768,139,residual_summaries
resid_median,0.2563943545079656,0.00016040941061804692,139,residual_summaries
resid_q25,0.19292594951897654,0.004817828595087205,139,residual_summaries
resid_q75,0.14579062398007286,0.03387623994043568,139,residual_summaries
resid_sd,-0.010457076925444219,0.8796907258056424,139,residual_summaries
resid_mean,0.23858285218489408,0.00045829359817070077,140,residual_summaries
resid_median,0.24394870198177757,0.000336735688020225,140,residual_summaries
resid_q25,0.16545700832190785,0.015887410423148812,140,residual_summaries
resid_q75,0.16894396036739995,0.013776127400333535,140,residual_summaries
resid_sd,0.05533772740403731,0.42279582493011625,140,residual_summaries
resid_mean,0.19782847028470033,0.003827576145315212,141,residual_summaries
resid_median,0.24713024561467434,0.00027958209127048087,141,residual_summaries
resid_q25,0.21360082710291436,0.0017608052229863514,141,residual_summaries
resid_q75,0.07716584475292433,0.26332037802832864,141,residual_summaries
resid_sd,0.009226313866034628,0.8937617773321832,141,residual_summaries
resid_mean,0.17272632074189054,0.011767988518726964,142,residual_summaries
resid_median,0.207990138881146,0.002335832626222688,142,residual_summaries
resid_q25,0.12962225519599205,0.05954785074797742,142,residual_summaries
resid_q75,0.15496969770820795,0.024026640283140843,142,residual_summaries
resid_sd,0.07618448532485572,0.2694585592289046,142,residual_summaries
resid_mean,0.2051217177078854,0.002691523767655192,143,residual_summaries
resid_median,0.2438861068565225,0.0003379619833593635,143,residual_summaries
resid_q25,0.14432554983668153,0.03572930124301197,143,residual_summaries
resid_q75,0.11286211439682782,0.10125035599041105,143,residual_summaries
resid_sd,-0.013326127967210177,0.847042964129915,143,residual_summaries
resid_mean,0.2143014213045258,0.0016989046466187466,144,residual_summaries
resid_median,0.25914616927831524,0.00013545801316711207,144,residual_summaries
resid_q25,0.20981891141016332,0.0021319515540050944,144,residual_summaries
resid_q75,0.16918331039942433,0.013640676248740798,144,residual_summaries
resid_sd,-0.00844716652494473,0.902687079537038,144,residual_summaries
resid_mean,0.18368666260309124,0.007327957114868563,145,residual_summaries
resid_median,0.22804137287973603,0.0008231707118031131,145,residual_summaries
resid_q25,0.18081131287627203,0.0083182034246924,145,residual_summaries
resid_q75,0.13318258804337638,0.052826367377966796,145,residual_summaries
resid_sd,0.01202607937221458,0.8618077790923758,145,residual_summaries
resid_mean,0.15882008388127386,0.020695890193277732,146,residual_summaries
resid_median,0.26257139421028525,0.00010946544585989483,146,residual_summaries
resid_q25,0.1885896184286948,0.005879418148550935,146,residual_summaries
resid_q75,0.10077203229881311,0.14365544996595647,146,residual_summaries
resid_sd,-0.02832266721054841,0.6817851133058651,146,residual_summaries
resid_mean,0.14537113155552486,0.034398296475145335,147,residual_summaries
resid_median,0.18190854381255225,0.007927107506592682,147,residual_summaries
resid_q25,0.1713941488531232,0.012443746799990815,147,residual_summaries
resid_q75,0.0995724790822348,0.14850884077537144,147,residual_summaries
resid_sd,0.03439333986489315,0.6185113698523681,147,residual_summaries
resid_mean,0.19854148143273087,0.003699978705059061,148,residual_summaries
resid_median,0.2738788798525994,5.306264717476799e-05,148,residual_summaries
resid_q25,0.18967425233638094,0.005595893225929837,148,residual_summaries
resid_q75,0.18933284663578417,0.005683787360083507,148,residual_summaries
resid_sd,-3.5902504803657415e-05,0.9995853731491844,148,residual_summaries
resid_mean,0.12865694089815902,0.06148700885081459,149,residual_summaries
resid_median,0.209610856544326,0.0021543007548832944,149,residual_summaries
resid_q25,0.1560666628500539,0.02303370339537542,149,residual_summaries
resid_q75,0.10207400263878269,0.13852538723556496,149,residual_summaries
resid_sd,0.010707764590564495,0.8768291382320715,149,residual_summaries
resid_mean,0.19605287096818258,0.004162753396221995,150,residual_summaries
resid_median,0.27389517019905985,5.300608649449632e-05,150,residual_summaries
resid_q25,0.23128495357129095,0.000689343266424104,150,residual_summaries
resid_q75,0.1786666106156325,0.009132452848020785,150,residual_summaries
resid_sd,-0.028695549365702188,0.6778279963532027,150,residual_summaries
resid_mean,0.23891542275570693,0.0004497117169830691,151,residual_summaries
resid_median,0.28986944790176855,1.8026176231815426e-05,151,residual_summaries
resid_q25,0.1958028748229001,0.004212010323279212,151,residual_summaries
resid_q75,0.1537307463582291,0.025192204758183234,151,residual_summaries
resid_sd,0.028487062890438845,0.6800394269243905,151,residual_summaries
resid_mean,0.22504382866288328,0.0009677278357205413,152,residual_summaries
resid_median,0.24178132445494627,0.00038169378769279636,152,residual_summaries
resid_q25,0.18085047861033407,0.00830395354273624,152,residual_summaries
resid_q75,0.13624536751370428,0.04755961349294475,152,residual_summaries
resid_sd,0.07052322719897372,0.3067639203724702,152,residual_summaries
resid_mean,0.13987237950401732,0.041896754001916434,153,residual_summaries
resid_median,0.20900366311400695,0.002220750112427409,153,residual_summaries
resid_q25,0.16167590768442797,0.018490940275539776,153,residual_summaries
resid_q75,0.10557484613544159,0.12542614621506537,153,residual_summaries
resid_sd,0.048129512229071414,0.4857795292180304,153,residual_summaries
resid_mean,0.149481653421291,0.02956591812217119,154,residual_summaries
resid_median,0.22635441263008046,0.0009018706366218295,154,residual_summaries
resid_q25,0.16698254984181068,0.014931257102153182,154,residual_summaries
resid_q75,0.09372351830013642,0.1739687590335891,154,residual_summaries
resid_sd,-0.02977073490429593,0.6664674903198977,154,residual_summaries
resid_mean,0.18786017131939012,0.006077258654555888,155,residual_summaries
resid_median,0.23207820013037883,0.0006598246737873876,155,residual_summaries
resid_q25,0.1658161377891207,0.015657635676600373,155,residual_summaries
resid_q75,0.17525383366308836,0.010574196831303577,155,residual_summaries
resid_sd,0.009956331463708995,0.8854113475395307,155,residual_summaries
resid_mean,0.18782615842010245,0.006086627219500482,156,residual_summaries
resid_median,0.24285249231383207,0.00035882075518671057,156,residual_summaries
resid_q25,0.1467870759555007,0.0326630614487242,156,residual_summaries
resid_q75,0.18464978968736104,0.007020562091588714,156,residual_summaries
resid_sd,0.0181792648007572,0.7924342784580541,156,residual_summaries
resid_mean,0.1445233285473543,0.035474240193354795,157,residual_summaries
resid_median,0.25206896675245744,0.00020845464958659725,157,residual_summaries
resid_q25,0.21404884403388955,0.001720988140606379,157,residual_summaries
resid_q75,0.13116830922934422,0.056547223389195746,157,residual_summaries
resid_sd,-0.04516598091150636,0.5130651443138818,157,residual_summaries
resid_mean,0.16087534481415694,0.019087446622107925,158,residual_summaries
resid_median,0.19795759332829244,0.0038041785606985376,158,residual_summaries
resid_q25,0.1631674876806576,0.017422653698767932,158,residual_summaries
resid_q75,0.17073599002372183,0.012790024726840184,158,residual_summaries
resid_sd,0.0048758120997388086,0.9437371346412351,158,residual_summaries
resid_mean,0.15604047416726438,0.02305698976025854,159,residual_summaries
resid_median,0.20111827348802494,0.0032702271968998286,159,residual_summaries
resid_q25,0.12716293284258873,0.06459032114752841,159,residual_summaries
resid_q75,0.10904286997597164,0.11341570936716078,159,residual_summaries
resid_sd,0.007780135777803095,0.9103378190868385,159,residual_summaries
resid_mean,0.23218842711881113,0.0006558164876820631,160,residual_summaries
resid_median,0.2525785303732672,0.0002021670370627979,160,residual_summaries
resid_q25,0.17305831593408116,0.011604695662516618,160,residual_summaries
resid_q75,0.15869788939124038,0.020795109021697483,160,residual_summaries
resid_sd,0.034089743245325384,0.6216147943423292,160,residual_summaries
resid_mean,0.164677860980818,0.0163960612017074,161,residual_summaries
resid_median,0.27850778495572676,3.908387828838696e-05,161,residual_summaries
resid_q25,0.1732819193238771,0.01149584367090722,161,residual_summaries
resid_q75,0.1455210860791857,0.03421090028289553,161,residual_summaries
resid_sd,-0.026732879103102247,0.6987528783243939,161,residual_summaries
resid_mean,0.20036998970369607,0.003390119609696347,162,residual_summaries
resid_median,0.2418373827519204,0.00038046396912558723,162,residual_summaries
resid_q25,0.20845618918259662,0.0022822569841616674,162,residual_summaries
resid_q75,0.14286681936200257,0.03765891028269985,162,residual_summaries
resid_sd,0.013678854330193476,0.8430459585319494,162,residual_summaries
resid_mean,0.17437279701481612,0.010977595703436423,163,residual_summaries
resid_median,0.23507896770772965,0.0005584012361680201,163,residual_summaries
resid_q25,0.1887911169702639,0.00582579346785602,163,residual_summaries
resid_q75,0.11437943256765035,0.09671364528301081,163,residual_summaries
resid_sd,0.057114586457565675,0.4080331024038613,163,residual_summaries
resid_mean,0.20362200079670104,0.002896436476074447,164,residual_summaries
resid_median,0.28051234210509446,3.4178527035618994e-05,164,residual_summaries
resid_q25,0.1921124135988549,0.0050027880311160535,164,residual_summaries
resid_q75,0.19416023837794302,0.0045489257886731785,164,residual_summaries
resid_sd,-0.03570031701344735,0.6052287265262315,164,residual_summaries
resid_mean,0.15831681894551736,0.021107176738294885,165,residual_summaries
resid_median,0.22390453753585327,0.0010285401232725797,165,residual_summaries
resid_q25,0.17159424016137764,0.012340119499175952,165,residual_summaries
resid_q75,0.10286133851834578,0.13549180504289923,165,residual_summaries
resid_sd,-0.005665667205419272,0.9346417093533287,165,residual_summaries
resid_mean,0.22299801575758016,0.001079414995554285,166,residual_summaries
resid_median,0.305981301728939,5.675421361716854e-06,166,residual_summaries
resid_q25,0.19505528208764786,0.004362456403433102,166,residual_summaries
resid_q75,0.20832183024230527,0.00229758663853587,166,residual_summaries
resid_sd,0.029761286876716017,0.6665669936877167,166,residual_summaries
resid_mean,0.127575456674512,0.0637208793945631,167,residual_summaries
resid_median,0.20007628203973224,0.0034382541638174964,167,residual_summaries
resid_q25,0.19239818012467125,0.004937104316810299,167,residual_summaries
resid_q75,0.09602517948300701,0.1635887047106264,167,residual_summaries
resid_sd,-0.062054645144847875,0.36862380679626783,167,residual_summaries
resid_mean,0.19101140345154272,0.005263252157134285,168,residual_summaries
resid_median,0.22734095910181204,0.0008550450539572706,168,residual_summaries
resid_q25,0.18626829597066194,0.006529814967570795,168,residual_summaries
resid_q75,0.17260019514353556,0.011830552122795929,168,residual_summaries
resid_sd,0.028296212733324663,0.682066186692592,168,residual_summaries
resid_mean,0.11712278882860508,0.08892218265006106,169,residual_summaries
resid_median,0.24551581482303197,0.0003073491953977762,169,residual_summaries
resid_q25,0.20515573060717307,0.002687032923110518,169,residual_summaries
resid_q75,0.13005461911148034,0.058695785208627935,169,residual_summaries
resid_sd,-0.018326024162498466,0.7907971292746786,169,residual_summaries
resid_mean,0.24694624619863031,0.00028262459155208725,170,residual_summaries
resid_median,0.2469007362124668,0.0002833818530409466,170,residual_summaries
resid_q25,0.18926767208817455,0.005700706246972835,170,residual_summaries
resid_q75,0.12875118731801966,0.06129542519426654,170,residual_summaries
resid_sd,-0.0011369126521158183,0.9868707374508524,170,residual_summaries
resid_mean,0.17358735098867295,0.011348611155901026,171,residual_summaries
resid_median,0.2161266013998294,0.0015468590924812235,171,residual_summaries
resid_q25,0.16914903582487445,0.013660000720317561,171,residual_summaries
resid_q75,0.11555007993600114,0.09332500620859879,171,residual_summaries
resid_sd,0.001863780907263549,0.9784783652602931,171,residual_summaries
resid_mean,0.13760989183288158,0.04535841839786298,172,residual_summaries
resid_median,0.2702098946538353,6.735387292381195e-05,172,residual_summaries
resid_q25,0.2461240303605927,0.00029660033534708105,172,residual_summaries
resid_q75,0.14021444225093038,0.041393226408983956,172,residual_summaries
resid_sd,-0.04637973752127211,0.5017949654178552,172,residual_summaries
resid_mean,0.1266967901095804,0.06558444342972523,173,residual_summaries
resid_median,0.21660404202752553,0.0015091940341341514,173,residual_summaries
resid_q25,0.17893934367843922,0.00902513164143354,173,residual_summaries
resid_q75,0.07097736239131475,0.30365174629209524,173,residual_summaries
resid_sd,-0.04199144364465665,0.5431489195998589,173,residual_summaries
resid_mean,0.22202171957432282,0.0011367824996873816,174,residual_summaries
resid_median,0.27219060249561805,5.9242300780747375e-05,174,residual_summaries
resid_q25,0.26924107181319623,7.16911478538313e-05,174,residual_summaries
resid_q75,0.11591110430580595,0.09229925974188714,174,residual_summaries
resid_sd,-0.04861262137265747,0.48140657831991335,174,residual_summaries
resid_mean,0.17473056232584208,0.010812177402050828,175,residual_summaries
resid_median,0.23734097568305007,0.0004916987163257784,175,residual_summaries
resid_q25,0.1744947864549671,0.010920942858330682,175,residual_summaries
resid_q75,0.10631175927694313,0.1227950554197439,175,residual_summaries
resid_sd,-0.0312062052279369,0.6514181792723738,175,residual_summaries
resid_mean,0.14825466957291336,0.03094364770282122,176,residual_summaries
resid_median,0.20052978917863104,0.003364187367968134,176,residual_summaries
resid_q25,0.17355717194737239,0.011363084510226515,176,residual_summaries
resid_q75,0.08522246850779747,0.2165436870031333,176,residual_summaries
resid_sd,-0.04229315065870844,0.5402526975817397,176,residual_summaries
resid_mean,0.30158796890428097,7.831504123963369e-06,177,residual_summaries
resid_median,0.32817797118819664,1.0285578033918388e-06,177,residual_summaries
resid_q25,0.318824621712119,2.148107465015819e-06,177,residual_summaries
resid_q75,0.21603299784674634,0.0015543434422263989,177,residual_summaries
resid_sd,0.012863174615794592,0.8522949526367947,177,residual_summaries
resid_mean,0.22607492340610413,0.0009155589162837446,178,residual_summaries
resid_median,0.267265888332973,8.135870545398776e-05,178,residual_summaries
resid_q25,0.21278091873266566,0.0018358581799820426,178,residual_summaries
resid_q75,0.1651689474923426,0.016073837003797758,178,residual_summaries
resid_sd,0.037745500050245163,0.5847028392056104,178,residual_summaries
resid_mean,0.13860067499176149,0.04381410635590254,179,residual_summaries
resid_median,0.240831004538596,0.0004031115211325803,179,residual_summaries
resid_q25,0.16705178343651256,0.014889084303053687,179,residual_summaries
resid_q75,0.14059519788228708,0.040838735508680515,179,residual_summaries
resid_sd,-0.06863803076252906,0.3199066531961493,179,residual_summaries
resid_mean,0.1191471862047271,0.08350119029214015,180,residual_summaries
resid_median,0.19645856814340026,0.0040839219834727224,180,residual_summaries
resid_q25,0.17629784169683124,0.010113169267686928,180,residual_summaries
resid_q75,0.1141624787449528,0.09735225679927854,180,residual_summaries
resid_sd,-0.041211666435061425,0.5506697299245015,180,residual_summaries
resid_mean,0.1586430908312769,0.020839737594569988,181,residual_summaries
resid_median,0.25219431058501757,0.00020689131443360752,181,residual_summaries
resid_q25,0.15221884286776063,0.02668009451776535,181,residual_summaries
resid_q75,0.16914299881508338,0.013663406954270424,181,residual_summaries
resid_sd,0.003788659059543849,0.9562677165492776,181,residual_summaries
resid_mean,0.21942351198984758,0.0013033553204086475,182,residual_summaries
resid_median,0.2731997953691785,5.5471611679320806e-05,182,residual_summaries
resid_q25,0.2961559829143381,1.1578230962487166e-05,182,residual_summaries
resid_q75,0.16434718001552112,0.016616197244415272,182,residual_summaries
resid_sd,-0.04134519855819082,0.5493782342882269,182,residual_summaries
resid_mean,0.244322843873942,0.0003294916784187056,183,residual_summaries
resid_median,0.23576300511989406,0.0005373964926084846,183,residual_summaries
resid_q25,0.20724878365037577,0.0024234162556523,183,residual_summaries
resid_q75,0.10622609713324667,0.12309868851939763,183,residual_summaries
resid_sd,0.010453297714412255,0.8797338773517421,183,residual_summaries
resid_mean,0.18579105327938983,0.0066712336909249235,184,residual_summaries
resid_median,0.19021751409327947,0.005458539966014804,184,residual_summaries
resid_q25,0.1685906041359113,0.013978251477976756,184,residual_summaries
resid_q75,0.130175594852149,0.05845918456840371,184,residual_summaries
resid_sd,-0.01968087131745754,0.7757274994542687,184,residual_summaries
resid_mean,0.2644742269648791,9.712439860600712e-05,185,residual_summaries
resid_median,0.2904390728746261,1.732483363737552e-05,185,residual_summaries
resid_q25,0.22401500899375706,0.0010224933092984124,185,residual_summaries
resid_q75,0.174834285793131,0.010764632434737322,185,residual_summaries
resid_sd,0.02228222824445938,0.7470314842440964,185,residual_summaries
resid_mean,0.16743038634909838,0.014660300942275927,186,residual_summaries
resid_median,0.2389053448596217,0.00044996957123908423,186,residual_summaries
resid_q25,0.1941407124419819,0.004553072440729924,186,residual_summaries
resid_q75,0.12121126529668474,0.07825080191220993,186,residual_summaries
resid_sd,-0.006613619305936893,0.9237370241541522,186,residual_summaries
resid_mean,0.2606496654005315,0.0001234085303696505,187,residual_summaries
resid_median,0.3069337595514731,5.289086174485914e-06,187,residual_summaries
resid_q25,0.24119995582452913,0.0003946672872148847,187,residual_summaries
resid_q75,0.1952438663484103,0.004324056262931594,187,residual_summaries
resid_sd,0.016813080012702236,0.8077172290514949,187,residual_summaries
resid_mean,0.10810937051737109,0.11655642815234507,188,residual_summaries
resid_median,0.16870025437352346,0.013915253865991085,188,residual_summaries
resid_q25,0.18231480899848837,0.007786500233356665,188,residual_summaries
resid_q75,0.09075967111510906,0.1880444292410837,188,residual_summaries
resid_sd,-0.04791724654277611,0.48770761696267256,188,residual_summaries
resid_mean,0.16606924050908603,0.015497446635949073,189,residual_summaries
resid_median,0.18572497556449238,0.006691028083984738,189,residual_summaries
resid_q25,0.19485744189872076,0.0044030708915128915,189,residual_summaries
resid_q75,0.14852146564902477,0.03063950619980572,189,residual_summaries
resid_sd,0.04492348153695534,0.5153324273913139,189,residual_summaries
resid_mean,0.15894542771383402,0.020594540179223107,190,residual_summaries
resid_median,0.23737791373420294,0.0004906734251627362,190,residual_summaries
resid_q25,0.214384631449293,0.0016916862305311738,190,residual_summaries
resid_q75,0.1225358787633881,0.07502426701956083,190,residual_summaries
resid_sd,-0.03736065039349017,0.5885406446876764,190,residual_summaries
resid_mean,0.1205946240299693,0.07979062613257688,191,residual_summaries
resid_median,0.23621769594739003,0.000523841285232067,191,residual_summaries
resid_q25,0.14831009800138215,0.0308802496610864,191,residual_summaries
resid_q75,0.10020707180116264,0.14592601655380585,191,residual_summaries
resid_sd,0.017863700679588212,0.7959575704906534,191,residual_summaries
resid_mean,0.1732100597539819,0.011530726992654554,192,residual_summaries
resid_median,0.2550822576819433,0.0001737621934111082,192,residual_summaries
resid_q25,0.2222774461874857,0.0011214914174735267,192,residual_summaries
resid_q75,0.20160957092218026,0.0031936094075550063,192,residual_summaries
resid_sd,-0.005232317673754073,0.9396308900911631,192,residual_summaries
resid_mean,0.16516789867796267,0.016074519246695302,193,residual_summaries
resid_median,0.21527117164968104,0.0016164998751720591,193,residual_summaries
resid_q25,0.20125243547965962,0.003249141321938427,193,residual_summaries
resid_q75,0.1611461882714477,0.018883795721660497,193,residual_summaries
resid_sd,0.03302337586580622,0.6325681716895402,193,residual_summaries
resid_mean,0.25378535842947436,0.00018797435581287297,194,residual_summaries
resid_median,0.2957875098387216,1.188602035193439e-05,194,residual_summaries
resid_q25,0.18013168475902386,0.008568958512131608,194,residual_summaries
resid_q75,0.1645910427747816,0.016453608872819867,194,residual_summaries
resid_sd,0.019240593232233743,0.7806157149181727,194,residual_summaries
resid_mean,0.1845451733758524,0.00705338591190901,195,residual_summaries
resid_median,0.2465380914071782,0.00028948385530998613,195,residual_summaries
resid_q25,0.1751570936053926,0.010617841909212125,195,residual_summaries
resid_q75,0.14269297559979505,0.03789463540216528,195,residual_summaries
resid_sd,0.032357604855675244,0.6394477580563929,195,residual_summaries
resid_mean,0.16152473924314936,0.018602320521134186,196,residual_summaries
resid_median,0.26039284302719723,0.00012539306937229706,196,residual_summaries
resid_q25,0.17460810787941317,0.010868546791535509,196,residual_summaries
resid_q75,0.1396079226468916,0.04228956216986093,196,residual_summaries
resid_sd,0.031074562710323484,0.6527925643497969,196,residual_summaries
resid_mean,0.21862231925107123,0.0013590623761189826,197,residual_summaries
resid_median,0.20663794132604463,0.002497811941524893,197,residual_summaries
resid_q25,0.17989743031831812,0.008656930934566771,197,residual_summaries
resid_q75,0.18854111853851369,0.005892391167963597,197,residual_summaries
resid_sd,0.027321806155583293,0.6924492900500779,197,residual_summaries
resid_mean,0.19165575893249256,0.005109380115347297,198,residual_summaries
resid_median,0.24882711190230872,0.00025292542426485153,198,residual_summaries
resid_q25,0.1495475217672714,0.0294934627608891,198,residual_summaries
resid_q75,0.12516183997109115,0.06894682309409177,198,residual_summaries
resid_sd,0.03302589533982754,0.6325421966764779,198,residual_summaries
resid_mean,0.1823570101883453,0.007772022480053427,199,residual_summaries
resid_median,0.25044201640319697,0.00022977170491965241,199,residual_summaries
resid_q25,0.1863926363903619,0.00649341221408924,199,residual_summaries
resid_q75,0.1128718773648084,0.10122063642168566,199,residual_summaries
resid_sd,0.00416028147768697,0.9519830147287746,199,residual_summaries
