dataset,method,o,alpha,nominal_coverage,width_mean,width_se,width_std,width_median,width_q25,width_q75,width_min,width_max,width_n_total,width_n_finite,width_n_infinite,width_finite_rate,width_infinite_rate
fixedN21,D-HCP no within,5,0.075,0.925,37.387359462448075,0.4228856924906207,13.372819781679247,34.69256274311108,28.69279693998758,42.728889060151715,15.015660127286004,160.4223743931769,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,5,0.05,0.95,,,,,,,,,1000.0,0.0,1000.0,0.0,1.0
fixedN21,D-HCP no within,10,0.25,0.75,21.834521525557246,0.27796141596076945,8.789911760815116,20.05483436804934,16.31257538188788,24.843337603137176,7.21532049958558,110.12534505838175,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,10,0.225,0.775,23.296330547826255,0.29431925686478483,9.30719210940868,21.4077707834755,17.471673320610297,26.805790516479938,7.886269588122536,111.440851418072,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,10,0.2,0.8,24.407978000467388,0.303775692149058,9.60623084985153,22.51271503379175,18.392881755862717,28.140757120950337,8.34707223263177,113.57353161235248,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,10,0.175,0.825,25.848506105856526,0.31403343390797406,9.930609125931495,23.80324551451752,19.603745336291848,29.78415775149331,8.68644434829704,115.40259294835307,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,10,0.15,0.85,27.438532343620015,0.3226719777332673,10.203783867482597,25.394572309590437,20.949423316958608,31.64433295168012,9.287887039811466,117.21811377456643,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,10,0.125,0.875,30.533818851610597,0.39254858118850267,12.413476088231953,27.858905109816842,22.71007950607054,35.28294772506762,10.12059121617753,151.3679613415136,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,10,0.1,0.9,32.17859276145927,0.38579579549266196,12.199934254733336,29.33050392138818,23.795139404347015,37.89726989309939,10.782034141105273,116.8349696979438,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,10,0.075,0.925,34.36869064937656,0.4134400274230554,13.074121625393301,31.641497987229638,25.818822145001842,39.31993916321214,12.38866360852659,156.82718618588228,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,10,0.05,0.95,39.05332262893899,0.4083337498977361,12.91264695194393,36.599097189143414,29.761188622423422,45.63980038717621,16.160700372694258,125.68780029501696,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,15,0.25,0.75,21.10866923743013,0.27210309514041275,8.604655390251983,19.418837379548172,15.678100863457004,24.0405300335059,6.954134702294613,109.0230725316244,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,15,0.225,0.775,22.213495293338536,0.28011339644862027,8.857963359033604,20.46612462010983,16.692648926105647,25.40636800113045,7.516770022358312,110.64186524164757,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,15,0.2,0.8,23.47434736610136,0.2943074504310657,9.306818757192717,21.550050422646663,17.687946281873888,26.98428066526971,7.943340098187351,111.440851418072,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,15,0.175,0.825,24.88058084577149,0.3075839624357328,9.726658930365879,22.92078323720257,18.659362117151186,28.62221761589318,8.450491909168544,113.59366276834363,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,15,0.15,0.85,26.22288983083234,0.3152529244843246,9.969172803995288,24.2120787669732,19.94085594912619,30.15381999611276,9.114729481949862,115.5132527853539,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,15,0.125,0.875,27.921613437365266,0.32512180945668917,10.281254348784087,25.803890311779057,21.31470582592428,32.15320456507622,9.90677643480586,117.3435977450428,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,15,0.1,0.9,30.7161405542195,0.3756603297791928,11.879422686722275,27.856871277081538,22.704345181075258,36.06697753678954,10.08938405340595,111.73913971954858,1000.0,1000.0,0.0,1.0,0.0
