dataset,method,o,alpha,nominal_coverage,coverage_mean,coverage_se,coverage_std,coverage_n
poissonNmean21,D-HCP no within,15,0.225,0.775,0.776,0.013184233007649704,0.41713067256915787,1000.0
poissonNmean21,D-HCP no within,15,0.2,0.8,0.8,0.012649110640673518,0.40020015012510957,1000.0
poissonNmean21,D-HCP no within,15,0.175,0.825,0.82,0.012149074038789953,0.38437969216355294,1000.0
poissonNmean21,D-HCP no within,15,0.15,0.85,0.849,0.01132249972400088,0.35822803816469656,1000.0
poissonNmean21,D-HCP no within,15,0.125,0.875,0.877,0.010386096475577337,0.32860155048170264,1000.0
poissonNmean21,D-HCP no within,15,0.1,0.9,0.905,0.009272270487857868,0.2933616557443407,1000.0
poissonNmean21,D-HCP no within,15,0.075,0.925,0.934,0.007851369307324675,0.2484063318550993,1000.0
poissonNmean21,D-HCP no within,15,0.05,0.95,0.963,0.005969170796685251,0.18885620632287056,1000.0
poissonNmean21,D-HCP no within,20,0.25,0.75,0.765,0.013408019988051927,0.4242109792956271,1000.0
poissonNmean21,D-HCP no within,20,0.225,0.775,0.789,0.012902674141432851,0.40822254426433346,1000.0
poissonNmean21,D-HCP no within,20,0.2,0.8,0.805,0.012528966437819202,0.3963989557656934,1000.0
poissonNmean21,D-HCP no within,20,0.175,0.825,0.833,0.01179453263168999,0.3731624984510773,1000.0
poissonNmean21,D-HCP no within,20,0.15,0.85,0.859,0.011005407761641547,0.34819569244928955,1000.0
poissonNmean21,D-HCP no within,20,0.125,0.875,0.877,0.010386096475577337,0.3286015504817026,1000.0
poissonNmean21,D-HCP no within,20,0.1,0.9,0.898,0.009570579919733181,0.30279974849343533,1000.0
poissonNmean21,D-HCP no within,20,0.075,0.925,0.927,0.008226238508577293,0.2602666685127751,1000.0
poissonNmean21,D-HCP no within,20,0.05,0.95,0.953,0.00669260786241059,0.21174474216810163,1000.0
poissonNmean21,D-HCP no within,25,0.25,0.75,0.78,0.01309961831505025,0.4144535821678609,1000.0
poissonNmean21,D-HCP no within,25,0.225,0.775,0.809,0.012430567163247216,0.39328574049115184,1000.0
poissonNmean21,D-HCP no within,25,0.2,0.8,0.835,0.011737759581794136,0.3713662786426804,1000.0
poissonNmean21,D-HCP no within,25,0.175,0.825,0.858,0.011037934589405756,0.34922479573758497,1000.0
poissonNmean21,D-HCP no within,25,0.15,0.85,0.882,0.01020176455325254,0.3227695465501357,1000.0
poissonNmean21,D-HCP no within,25,0.125,0.875,0.911,0.009004387819280108,0.2848862231842041,1000.0
poissonNmean21,D-HCP no within,25,0.1,0.9,0.931,0.008014923580421711,0.2535809600567505,1000.0
poissonNmean21,D-HCP no within,25,0.075,0.925,0.954,0.006624499981130654,0.20958990416508122,1000.0
poissonNmean21,D-HCP no within,25,0.05,0.95,0.974,0.005032295698784007,0.15921478998305827,1000.0
