experiment,o_observed,coverage_donor_hcp_randomized,coverage_donor_hcp_derandomized,coverage_sample_hcp_randomized,coverage_sample_hcp_derandomized,coverage_stdcp,coverage_hcp,coverage_pool,coverage_sub,coverage_rep,width_donor_hcp_randomized,width_donor_hcp_derandomized,width_sample_hcp_randomized,width_sample_hcp_derandomized,width_stdcp,width_hcp,width_pool,width_sub,width_rep,infinite_donor_hcp_randomized,infinite_donor_hcp_derandomized,infinite_sample_hcp_randomized,infinite_sample_hcp_derandomized,infinite_stdcp,infinite_hcp,infinite_pool,infinite_sub,infinite_rep,test_sample_size_o
11,5,0.89,0.98,0.88,0.96,0.69,0.93,0.89,0.88,0.93,7.458304880231882,12.8099061482833,9.083848873121397,10.25461292673847,4.664334732514806,7.980610335990086,6.973421511927295,6.679535807878938,8.90165080156188,0,0,0,0,0,0,0,0,0,5
11,10,0.89,0.97,0.88,0.94,0.86,0.93,0.89,0.88,0.93,7.308997443651059,11.03759821140951,8.64100183836289,10.104880025375639,12.111558408171014,7.980610335990086,6.973421511927295,6.679535807878938,8.90165080156188,0,0,0,0,0,0,0,0,0,10
11,15,0.87,0.95,0.89,0.93,0.94,0.93,0.89,0.88,0.93,6.005908299344627,8.347314046298482,6.877661136368914,8.100101380474939,7.7717029397817186,7.980610335990086,6.973421511927295,6.679535807878938,8.90165080156188,0,0,0,0,0,0,0,0,0,15
11,20,0.74,0.96,0.71,0.92,0.85,0.93,0.89,0.88,0.93,7.717115488476473,12.274308634013625,9.109765703042436,11.716802597393507,4.9526927711153,7.980610335990086,6.973421511927295,6.679535807878938,8.90165080156188,0,0,0,0,0,0,0,0,0,20
11,25,0.9,0.97,0.86,0.97,0.88,0.93,0.89,0.88,0.93,5.696595059938444,6.964913963326531,5.656359092361443,6.675527469139816,4.979700520147819,7.980610335990086,6.973421511927295,6.679535807878938,8.90165080156188,0,0,0,0,0,0,0,0,0,25
11,30,0.97,0.98,0.92,0.97,0.77,0.93,0.89,0.88,0.93,7.172810676643799,8.012345410473701,6.213048245376557,7.222705350779703,4.287479263086162,7.980610335990086,6.973421511927295,6.679535807878938,8.90165080156188,0,0,0,0,0,0,0,0,0,30
11,35,0.86,1.0,0.86,1.0,0.87,0.93,0.89,0.88,0.93,5.354263508032082,inf,5.354263508032082,inf,4.336312647665945,7.980610335990086,6.973421511927295,6.679535807878938,8.90165080156188,0,100,0,100,0,0,0,0,0,35
11,40,0.83,1.0,0.83,1.0,0.87,0.93,0.89,0.88,0.93,4.851521630499272,inf,4.851521630499272,inf,3.9018214203251356,7.980610335990086,6.973421511927295,6.679535807878938,8.90165080156188,0,100,0,100,0,0,0,0,0,40
12,0,0.87,0.96,0.86,0.98,1.0,0.87,0.75,0.88,0.87,14.48665975478876,23.55141872763369,11.524724152885565,19.14439874148092,inf,14.48665975478876,10.808600377509315,15.015904126747714,14.378653367039526,0,0,0,0,100,0,0,0,0,0
12,5,0.87,0.96,0.83,0.95,0.75,0.87,0.75,0.88,0.87,14.284094800587301,21.364543709151903,9.444553584402538,14.247320635808954,4.598776046534774,14.48665975478876,10.808600377509315,15.015904126747714,14.378653367039526,0,0,0,0,0,0,0,0,0,5
12,10,0.87,0.94,0.73,0.94,0.82,0.87,0.75,0.88,0.87,14.044773053023896,20.518443697705596,8.430567716118468,13.252416625879118,13.705246275804939,14.48665975478876,10.808600377509315,15.015904126747714,14.378653367039526,0,0,0,0,0,0,0,0,0,10
12,15,0.83,0.9,0.84,0.93,0.91,0.87,0.75,0.88,0.87,8.304602708366234,8.86651384505291,6.58606443493753,8.883209020643157,7.520042854809619,14.48665975478876,10.808600377509315,15.015904126747714,14.378653367039526,0,0,0,0,0,0,0,0,0,15
12,20,0.88,0.98,0.88,0.97,0.85,0.87,0.75,0.88,0.87,6.009698881732486,8.267304537553834,6.3621496818580425,7.784041984667859,4.860489043302909,14.48665975478876,10.808600377509315,15.015904126747714,14.378653367039526,0,0,0,0,0,0,0,0,0,20
12,25,0.97,1.0,0.92,0.96,0.86,0.87,0.75,0.88,0.87,6.861801563997005,inf,5.443227975730561,6.209262366888851,4.927085785408288,14.48665975478876,10.808600377509315,15.015904126747714,14.378653367039526,0,100,0,0,0,0,0,0,0,25
12,30,0.84,1.0,0.84,1.0,0.77,0.87,0.75,0.88,0.87,4.697500890114321,inf,4.697500890114321,inf,4.315463013802759,14.48665975478876,10.808600377509315,15.015904126747714,14.378653367039526,0,100,0,100,0,0,0,0,0,30
12,35,0.87,1.0,0.87,1.0,0.81,0.87,0.75,0.88,0.87,5.067286249180985,inf,5.067286249180985,inf,4.3924510277858815,14.48665975478876,10.808600377509315,15.015904126747714,14.378653367039526,0,100,0,100,0,0,0,0,0,35
12,40,0.85,1.0,0.85,1.0,0.83,0.87,0.75,0.88,0.87,4.737601121168809,inf,4.737601121168809,inf,3.8385305211344747,14.48665975478876,10.808600377509315,15.015904126747714,14.378653367039526,0,100,0,100,0,0,0,0,0,40
13,0,0.95,1.0,0.81,1.0,1.0,0.95,0.79,1.0,0.97,9.825838941408644,inf,7.796060858170129,13.839195389841343,inf,9.825838941408644,7.106411889356067,15.176999125985283,11.416452257823927,0,100,0,0,100,0,0,0,0,0
13,5,0.94,0.98,0.86,0.95,0.77,0.95,0.79,1.0,0.97,9.324784934971394,12.413115651356264,7.058673557454988,9.476101356835787,4.402068023257568,9.825838941408644,7.106411889356067,15.176999125985283,11.416452257823927,0,0,0,0,0,0,0,0,0,5
13,10,0.8,0.96,0.8,0.9,0.85,0.95,0.79,1.0,0.97,6.755606454468879,9.705725453232581,6.4354237270779,8.22289434982896,10.78949680781298,9.825838941408644,7.106411889356067,15.176999125985283,11.416452257823927,0,0,0,0,0,0,0,0,0,10
13,15,0.82,0.94,0.77,0.93,0.85,0.95,0.79,1.0,0.97,6.6490282156418345,8.821438123261341,6.439506968315453,8.437711853706459,7.405400444117655,9.825838941408644,7.106411889356067,15.176999125985283,11.416452257823927,0,0,0,0,0,0,0,0,0,15
13,20,0.86,0.96,0.91,0.96,0.8,0.95,0.79,1.0,0.97,5.927230657996041,11.469489559338825,9.913819472634142,11.130779084312337,5.228396702499198,9.825838941408644,7.106411889356067,15.176999125985283,11.416452257823927,0,0,0,0,0,0,0,0,0,20
13,25,0.91,0.95,0.9,0.93,0.83,0.95,0.79,1.0,0.97,6.437564954096668,9.428723900606432,7.372054009321051,8.464267056017384,4.695742068879047,9.825838941408644,7.106411889356067,15.176999125985283,11.416452257823927,0,0,0,0,0,0,0,0,0,25
13,30,0.79,0.88,0.89,0.92,0.75,0.95,0.79,1.0,0.97,5.042005413545176,6.221913840813594,6.151362269221061,6.809082664054745,3.9720985607277832,9.825838941408644,7.106411889356067,15.176999125985283,11.416452257823927,0,0,0,0,0,0,0,0,0,30
13,35,0.84,1.0,0.84,1.0,0.81,0.95,0.79,1.0,0.97,5.430228578710814,inf,5.430228578710814,inf,4.401755130727246,9.825838941408644,7.106411889356067,15.176999125985283,11.416452257823927,0,100,0,100,0,0,0,0,0,35
13,40,0.82,1.0,0.82,1.0,0.75,0.95,0.79,1.0,0.97,5.042986413373953,inf,5.042986413373953,inf,3.9490488593762354,9.825838941408644,7.106411889356067,15.176999125985283,11.416452257823927,0,100,0,100,0,0,0,0,0,40
14,0,0.88,1.0,0.86,1.0,1.0,0.88,0.82,0.94,0.85,6.122695639000977,12.77169738912852,5.7800261973634015,13.46956408113239,inf,6.122695639000977,5.1987997293320625,7.498911369600698,5.778079504350509,0,0,0,0,100,0,0,0,0,0
14,5,0.87,0.95,0.83,0.91,0.72,0.88,0.82,0.94,0.85,5.998167573797724,8.136207729063726,5.444136302854246,6.55021674658704,4.329261546552788,6.122695639000977,5.1987997293320625,7.498911369600698,5.778079504350509,0,0,0,0,0,0,0,0,0,5
14,10,0.84,0.93,0.82,0.9,0.82,0.88,0.82,0.94,0.85,5.572506456336312,7.35189876734978,5.35609878432736,6.43874415645173,11.691607040863012,6.122695639000977,5.1987997293320625,7.498911369600698,5.778079504350509,0,0,0,0,0,0,0,0,0,10
14,15,0.83,0.91,0.84,0.89,0.83,0.88,0.82,0.94,0.85,5.3674375753842725,6.4992125528146785,5.432768138954586,6.452534010272522,6.84109809270837,6.122695639000977,5.1987997293320625,7.498911369600698,5.778079504350509,0,0,0,0,0,0,0,0,0,15
14,20,0.87,0.95,0.84,0.94,0.78,0.88,0.82,0.94,0.85,6.128129779594978,7.176647347069782,5.590742455108014,7.175419497841077,4.9287235430297915,6.122695639000977,5.1987997293320625,7.498911369600698,5.778079504350509,0,0,0,0,0,0,0,0,0,20
14,25,0.8,0.92,0.81,0.89,0.86,0.88,0.82,0.94,0.85,4.116944968023681,5.584976540856998,4.234403997774045,5.476112916700247,4.796234708285475,6.122695639000977,5.1987997293320625,7.498911369600698,5.778079504350509,0,0,0,0,0,0,0,0,0,25
14,30,0.87,1.0,0.87,1.0,0.83,0.88,0.82,0.94,0.85,4.90512434953345,inf,4.90512434953345,inf,4.120479005630967,6.122695639000977,5.1987997293320625,7.498911369600698,5.778079504350509,0,100,0,100,0,0,0,0,0,30
14,35,0.88,1.0,0.88,1.0,0.81,0.88,0.82,0.94,0.85,5.241382397373937,inf,5.241382397373937,inf,4.455944785153167,6.122695639000977,5.1987997293320625,7.498911369600698,5.778079504350509,0,100,0,100,0,0,0,0,0,35
14,40,0.86,1.0,0.86,1.0,0.84,0.88,0.82,0.94,0.85,4.757513906974777,inf,4.757513906974777,inf,3.6320678945358225,6.122695639000977,5.1987997293320625,7.498911369600698,5.778079504350509,0,100,0,100,0,0,0,0,0,40
15,0,0.92,0.97,0.86,0.97,1.0,0.92,0.87,0.86,0.88,7.243955296662037,13.279956958252729,5.976894119884333,11.937830558158499,inf,7.243955296662037,6.044106314267125,5.413081593813084,6.586592108492482,0,0,0,0,100,0,0,0,0,0
15,5,0.89,0.96,0.86,0.93,0.72,0.92,0.87,0.86,0.88,6.564002160831713,10.520500016146112,5.613680496958679,7.3375089409159635,4.4505259494035725,7.243955296662037,6.044106314267125,5.413081593813084,6.586592108492482,0,0,0,0,0,0,0,0,0,5
15,10,0.88,0.94,0.85,0.93,0.86,0.92,0.87,0.86,0.88,6.261728262789445,8.644290027829147,5.613680496958679,7.186639354916641,10.301599366646235,7.243955296662037,6.044106314267125,5.413081593813084,6.586592108492482,0,0,0,0,0,0,0,0,0,10
15,15,0.88,0.96,0.88,0.94,0.89,0.92,0.87,0.86,0.88,6.436615443734658,9.305367876482249,6.805283086043701,8.783421447031358,7.89740560473886,7.243955296662037,6.044106314267125,5.413081593813084,6.586592108492482,0,0,0,0,0,0,0,0,0,15
15,20,0.82,0.93,0.81,0.91,0.83,0.92,0.87,0.86,0.88,7.3148014215294594,9.377439893050283,7.165919666438486,8.6892343408575,4.672380751141127,7.243955296662037,6.044106314267125,5.413081593813084,6.586592108492482,0,0,0,0,0,0,0,0,0,20
15,25,0.86,0.93,0.8,0.86,0.82,0.92,0.87,0.86,0.88,5.850663577055563,6.282709128998327,4.993729823039539,5.760208550170416,4.972684573916078,7.243955296662037,6.044106314267125,5.413081593813084,6.586592108492482,0,0,0,0,0,0,0,0,0,25
15,30,0.78,1.0,0.78,1.0,0.84,0.92,0.87,0.86,0.88,5.193726921419792,inf,5.193726921419792,inf,4.307220163971364,7.243955296662037,6.044106314267125,5.413081593813084,6.586592108492482,0,100,0,100,0,0,0,0,0,30
15,35,0.83,1.0,0.83,1.0,0.86,0.92,0.87,0.86,0.88,5.354614104513123,inf,5.354614104513123,inf,4.245414078147483,7.243955296662037,6.044106314267125,5.413081593813084,6.586592108492482,0,100,0,100,0,0,0,0,0,35
15,40,0.79,1.0,0.79,1.0,0.8,0.92,0.87,0.86,0.88,5.00103878418034,inf,5.00103878418034,inf,4.044203878413561,7.243955296662037,6.044106314267125,5.413081593813084,6.586592108492482,0,100,0,100,0,0,0,0,0,40
16,0,0.83,1.0,0.78,1.0,1.0,0.83,0.66,0.66,0.88,5.755363055851195,inf,4.919025215850129,10.18463609798587,inf,5.755363055851195,4.063060856886075,3.8689324981968056,6.266662608996793,0,100,0,0,100,0,0,0,0,0
16,5,0.79,0.94,0.77,0.86,0.7,0.83,0.66,0.66,0.88,5.04314967214251,7.434793341693894,4.443355074948476,5.800090282870913,4.695626410817528,5.755363055851195,4.063060856886075,3.8689324981968056,6.266662608996793,0,0,0,0,0,0,0,0,0,5
16,10,0.72,0.92,0.7,0.85,0.83,0.83,0.66,0.66,0.88,4.481696332316172,6.776067772192118,4.158769204438553,5.791515163057788,15.6019336609606,5.755363055851195,4.063060856886075,3.8689324981968056,6.266662608996793,0,0,0,0,0,0,0,0,0,10
16,15,0.75,0.9,0.77,0.87,0.91,0.83,0.66,0.66,0.88,4.510916363110053,5.605642869470471,4.487191220770143,5.345232853527477,8.274427341156425,5.755363055851195,4.063060856886075,3.8689324981968056,6.266662608996793,0,0,0,0,0,0,0,0,0,15
16,20,0.87,0.9,0.86,0.9,0.85,0.83,0.66,0.66,0.88,4.850452511097819,5.997337560238055,4.893725810694228,5.877839543852916,4.95965340278739,5.755363055851195,4.063060856886075,3.8689324981968056,6.266662608996793,0,0,0,0,0,0,0,0,0,20
16,25,0.75,0.89,0.77,0.87,0.88,0.83,0.66,0.66,0.88,3.6930774409444638,5.435682532375665,4.478216936818269,5.018527217837717,5.023684330479451,5.755363055851195,4.063060856886075,3.8689324981968056,6.266662608996793,0,0,0,0,0,0,0,0,0,25
16,30,0.83,1.0,0.83,1.0,0.84,0.83,0.66,0.66,0.88,4.719376928992103,inf,4.719376928992103,inf,4.160043320522872,5.755363055851195,4.063060856886075,3.8689324981968056,6.266662608996793,0,100,0,100,0,0,0,0,0,30
16,35,0.82,1.0,0.82,1.0,0.87,0.83,0.66,0.66,0.88,4.913427293455868,inf,4.913427293455868,inf,4.077888915308861,5.755363055851195,4.063060856886075,3.8689324981968056,6.266662608996793,0,100,0,100,0,0,0,0,0,35
16,40,0.8,1.0,0.8,1.0,0.79,0.83,0.66,0.66,0.88,4.736436026216905,inf,4.736436026216905,inf,3.6841341409032315,5.755363055851195,4.063060856886075,3.8689324981968056,6.266662608996793,0,100,0,100,0,0,0,0,0,40
17,0,0.87,0.98,0.82,0.98,1.0,0.87,0.83,0.88,0.86,6.878825383472034,9.646025563328351,6.293972746225925,10.515511144553614,inf,6.878825383472034,5.937515985366526,7.3819061318562635,6.509822174730326,0,0,0,0,100,0,0,0,0,0
17,5,0.87,0.94,0.81,0.9,0.71,0.87,0.83,0.88,0.86,6.853599655865805,8.374937696229818,5.790861391097933,6.677521584946489,4.202291673968449,6.878825383472034,5.937515985366526,7.3819061318562635,6.509822174730326,0,0,0,0,0,0,0,0,0,5
17,10,0.85,0.9,0.82,0.9,0.83,0.87,0.83,0.88,0.86,6.175643791998365,7.685588487291142,5.758124425875932,6.603128864609381,13.108336974330662,6.878825383472034,5.937515985366526,7.3819061318562635,6.509822174730326,0,0,0,0,0,0,0,0,0,10
17,15,0.97,0.99,0.95,0.99,0.9,0.87,0.83,0.88,0.86,10.283196409896211,14.741766767548675,12.87731172966416,15.282208465761823,7.2498430496833395,6.878825383472034,5.937515985366526,7.3819061318562635,6.509822174730326,0,0,0,0,0,0,0,0,0,15
17,20,0.92,0.96,0.88,0.96,0.83,0.87,0.83,0.88,0.86,7.9848946050155885,9.141234148314961,7.330092180286719,8.949291563557775,4.966064594336052,6.878825383472034,5.937515985366526,7.3819061318562635,6.509822174730326,0,0,0,0,0,0,0,0,0,20
17,25,0.83,0.92,0.78,0.91,0.88,0.87,0.83,0.88,0.86,5.337182668777636,5.98973167266932,4.445973308431903,5.794319491273326,4.889136060846253,6.878825383472034,5.937515985366526,7.3819061318562635,6.509822174730326,0,0,0,0,0,0,0,0,0,25
17,30,0.9,0.96,0.92,0.96,0.83,0.87,0.83,0.88,0.86,5.34031810561326,7.337418228089,6.256260909274445,7.337418228089,4.106244592402163,6.878825383472034,5.937515985366526,7.3819061318562635,6.509822174730326,0,0,0,0,0,0,0,0,0,30
17,35,0.88,1.0,0.88,1.0,0.87,0.87,0.83,0.88,0.86,5.367220016131631,inf,5.367220016131631,inf,4.139470320548561,6.878825383472034,5.937515985366526,7.3819061318562635,6.509822174730326,0,100,0,100,0,0,0,0,0,35
17,40,0.85,1.0,0.85,1.0,0.9,0.87,0.83,0.88,0.86,4.93726373681926,inf,4.93726373681926,inf,3.868583222567352,6.878825383472034,5.937515985366526,7.3819061318562635,6.509822174730326,0,100,0,100,0,0,0,0,0,40
18,0,0.85,0.99,0.69,0.99,1.0,0.85,0.76,0.9,0.85,7.145077918664047,13.717404270256473,5.13873822301918,11.065658152035212,inf,7.145077918664047,6.09039883010216,8.563607474798577,6.835444779036471,0,0,0,0,100,0,0,0,0,0
18,5,0.84,0.93,0.71,0.87,0.74,0.85,0.76,0.9,0.85,6.666341103706117,10.120166902858976,5.160522008194723,6.601637447239895,4.624749121652191,7.145077918664047,6.09039883010216,8.563607474798577,6.835444779036471,0,0,0,0,0,0,0,0,0,5
18,10,0.83,0.9,0.66,0.86,0.84,0.85,0.76,0.9,0.85,6.572009194888409,8.518220289095623,4.960915062746903,6.601637447239895,11.31362367695823,7.145077918664047,6.09039883010216,8.563607474798577,6.835444779036471,0,0,0,0,0,0,0,0,0,10
18,15,0.72,0.88,0.7,0.84,0.92,0.85,0.76,0.9,0.85,5.919081665769141,8.695473925996737,6.180526231014749,7.770539371264434,7.832708932521726,7.145077918664047,6.09039883010216,8.563607474798577,6.835444779036471,0,0,0,0,0,0,0,0,0,15
18,20,0.68,0.83,0.65,0.83,0.79,0.85,0.76,0.9,0.85,6.208275366420487,8.07179859713878,6.10673783618604,7.974470881665365,4.677416207287778,7.145077918664047,6.09039883010216,8.563607474798577,6.835444779036471,0,0,0,0,0,0,0,0,0,20
18,25,0.72,0.89,0.63,0.85,0.77,0.85,0.76,0.9,0.85,4.765800536069662,5.978633070064875,4.525333796989263,5.545184593024928,4.970639605802523,7.145077918664047,6.09039883010216,8.563607474798577,6.835444779036471,0,0,0,0,0,0,0,0,0,25
18,30,0.82,1.0,0.82,1.0,0.78,0.85,0.76,0.9,0.85,5.194389777384839,inf,5.194389777384839,inf,4.034978144472422,7.145077918664047,6.09039883010216,8.563607474798577,6.835444779036471,0,100,0,100,0,0,0,0,0,30
18,35,0.8,1.0,0.8,1.0,0.78,0.85,0.76,0.9,0.85,5.440975840087043,inf,5.440975840087043,inf,4.1946732632343675,7.145077918664047,6.09039883010216,8.563607474798577,6.835444779036471,0,100,0,100,0,0,0,0,0,35
18,40,0.76,1.0,0.76,1.0,0.76,0.85,0.76,0.9,0.85,5.08104698959524,inf,5.08104698959524,inf,3.6622741766965046,7.145077918664047,6.09039883010216,8.563607474798577,6.835444779036471,0,100,0,100,0,0,0,0,0,40
19,0,0.89,0.99,0.87,1.0,1.0,0.89,0.84,0.97,0.88,8.609649434861076,11.612766653850969,8.540902411699062,13.763318883410598,inf,8.609649434861076,7.522231214075241,9.996768196075141,8.011511063576513,0,0,0,0,100,0,0,0,0,0
