test_state,percentile,n_observed,method,covered,width,infinite,lower,upper,true_y,mu_hat,n_cal_groups,n_cal_total_obs,n_test_total
KY,0,2,Pooling,1,1.9912474819854324,0,10.713091352170945,12.704338834156378,12.100717685412471,11.708715093163661,25,788,11
KY,0,2,Subsampling,1,2.243684923298453,0,10.586872631514435,12.830557554812888,12.100717685412471,11.708715093163661,25,788,11
KY,0,2,Repeated,1,2.2537646510347678,0,10.581832767646278,12.835597418681045,12.100717685412471,11.708715093163661,25,788,11
KY,25,8,HCP++,1,1.6196820353780872,0,10.575258314847504,12.194940350225592,11.264476926102367,11.385099332536548,25,788,11
KY,25,8,HCP.sample,1,1.5447220553157806,0,10.895513289313952,12.440235344629732,11.264476926102367,11.385099332536548,25,788,11
KY,25,8,HCP,1,2.2537646510347678,0,10.425236170290463,12.67900082132523,11.264476926102367,11.552118495807846,25,788,11
KY,25,8,Pooling,1,1.9912474819854324,0,10.55649475481513,12.547742236800563,11.264476926102367,11.552118495807846,25,788,11
KY,25,8,Subsampling,1,2.2537646510347678,0,10.425236170290463,12.67900082132523,11.264476926102367,11.552118495807846,25,788,11
KY,25,8,Repeated,1,2.2537646510347678,0,10.425236170290463,12.67900082132523,11.264476926102367,11.552118495807846,25,788,11
KY,50,10,HCP++,1,2.110573623704269,0,9.793517271133382,11.904090894837651,10.596659732783579,10.848804082985517,25,788,11
KY,50,10,HCP.sample,1,1.6160162972031031,0,9.46649469005882,11.082510987261923,10.596659732783579,10.848804082985517,25,788,11
KY,50,10,HCP,1,2.2537646510347678,0,10.299744218119988,12.553508869154756,10.596659732783579,11.426626543637372,25,788,11
KY,50,10,Pooling,1,1.9912474819854324,0,10.431002802644656,12.422250284630088,10.596659732783579,11.426626543637372,25,788,11
KY,50,10,Subsampling,1,2.290091006530517,0,10.281581040372114,12.57167204690263,10.596659732783579,11.426626543637372,25,788,11
KY,50,10,Repeated,1,2.2537646510347678,0,10.299744218119988,12.553508869154756,10.596659732783579,11.426626543637372,25,788,11
KY,75,3,HCP++,1,4.345918652109624,0,8.38069826815064,12.726616920260264,11.225256725762893,10.553657594205452,25,788,11
KY,75,3,HCP.sample,1,2.1864650050055054,0,9.458503355103666,11.644968360109171,11.225256725762893,10.553657594205452,25,788,11
KY,75,3,HCP,1,2.2537646510347678,0,10.393780720868627,12.647545371903394,11.225256725762893,11.52066304638601,25,788,11
KY,75,3,Pooling,1,1.9912474819854324,0,10.525039305393294,12.516286787378727,11.225256725762893,11.52066304638601,25,788,11
KY,75,3,Subsampling,1,2.076329157980826,0,10.482498467395597,12.558827625376423,11.225256725762893,11.52066304638601,25,788,11
KY,75,3,Repeated,1,2.2537646510347678,0,10.393780720868627,12.647545371903394,11.225256725762893,11.52066304638601,25,788,11
MD,0,12,HCP++,1,1.7913406220841495,0,10.444196061140769,12.235536683224918,11.002116507732017,11.339866372182843,25,788,24
MD,0,12,HCP.sample,1,1.8869041073704729,0,10.412538968971047,12.29944307634152,11.002116507732017,11.339866372182843,25,788,24
MD,0,12,HCP,0,2.2537646510347678,0,11.129141051775425,13.382905702810193,11.002116507732017,12.25602337729281,25,788,24
MD,0,12,Pooling,0,1.9912474819854324,0,11.260399636300093,13.251647118285526,11.002116507732017,12.25602337729281,25,788,24
MD,0,12,Subsampling,0,2.4916480210187366,0,11.010199366783441,13.501847387802178,11.002116507732017,12.25602337729281,25,788,24
MD,0,12,Repeated,0,2.2537646510347678,0,11.129141051775425,13.382905702810193,11.002116507732017,12.25602337729281,25,788,24
MD,25,20,HCP++,1,2.07746748688837,0,10.094932919420154,12.172400406308524,11.141876276228,11.13366666286434,25,788,24
MD,25,20,HCP.sample,1,1.4113928072808797,0,10.637791407666697,12.049184214947577,11.141876276228,11.13366666286434,25,788,24
MD,25,20,HCP,1,2.2537646510347678,0,10.497425954932908,12.751190605967675,11.141876276228,11.624308280450292,25,788,24
MD,25,20,Pooling,1,1.9912474819854324,0,10.628684539457575,12.619932021443008,11.141876276228,11.624308280450292,25,788,24
MD,25,20,Subsampling,1,1.7317633139994904,0,10.758426623450546,12.490189937450037,11.141876276228,11.624308280450292,25,788,24
MD,25,20,Repeated,1,2.2537646510347678,0,10.497425954932908,12.751190605967675,11.141876276228,11.624308280450292,25,788,24
MD,50,16,HCP++,1,2.055647178469613,0,10.120702343623117,12.17634952209273,11.002116507732017,11.148525932857924,25,788,24
MD,50,16,HCP.sample,1,1.405649640432177,0,10.357806162285044,11.763455802717221,11.002116507732017,11.148525932857924,25,788,24
MD,50,16,HCP,1,2.2537646510347678,0,10.562307885725495,12.816072536760263,11.002116507732017,11.68919021124288,25,788,24
MD,50,16,Pooling,1,1.9912474819854324,0,10.693566470250163,12.684813952235595,11.002116507732017,11.68919021124288,25,788,24
MD,50,16,Subsampling,1,2.4916480210187366,0,10.44336620073351,12.935014221752247,11.002116507732017,11.68919021124288,25,788,24
MD,50,16,Repeated,1,2.290091006530517,0,10.54414470797762,12.834235714508138,11.002116507732017,11.68919021124288,25,788,24
MD,75,15,HCP++,1,1.8492943391639862,0,10.325381075061891,12.174675414225877,10.799595985047786,11.250028244643884,25,788,24
MD,75,15,HCP.sample,1,1.3786776430151555,0,10.241492350458627,11.620169993473782,10.799595985047786,11.250028244643884,25,788,24
MD,75,15,HCP,1,2.2537646510347678,0,10.194699856135184,12.448464507169952,10.799595985047786,11.321582181652568,25,788,24
MD,75,15,Pooling,1,1.9912474819854324,0,10.325958440659852,12.317205922645284,10.799595985047786,11.321582181652568,25,788,24
MD,75,15,Subsampling,1,1.4362238128665297,0,10.603470275219303,12.039694088085833,10.799595985047786,11.321582181652568,25,788,24
MD,75,15,Repeated,1,2.290091006530517,0,10.17653667838731,12.466627684917826,10.799595985047786,11.321582181652568,25,788,24
MN,0,3,HCP++,1,4.366213363534403,0,8.368656763995869,12.734870127530272,11.225256725762893,10.55176344576307,25,788,8
MN,0,3,HCP.sample,1,2.3990374260232485,0,9.352217144594794,11.751254570618043,11.225256725762893,10.55176344576307,25,788,8
MN,0,3,HCP,1,2.2537646510347678,0,10.393780720868627,12.647545371903394,11.225256725762893,11.52066304638601,25,788,8
MN,0,3,Pooling,1,1.9912474819854324,0,10.525039305393294,12.516286787378727,11.225256725762893,11.52066304638601,25,788,8
MN,0,3,Subsampling,1,2.0985632228377433,0,10.471381434967139,12.569944657804882,11.225256725762893,11.52066304638601,25,788,8
MN,0,3,Repeated,1,2.2537646510347678,0,10.393780720868627,12.647545371903394,11.225256725762893,11.52066304638601,25,788,8
MN,25,4,HCP++,1,3.699091739412843,0,9.019307411497518,12.718399150910361,10.596659732783579,10.86885328120394,25,788,8
MN,25,4,HCP.sample,0,1.853582614448797,0,10.604137724680077,12.457720339128874,10.596659732783579,10.86885328120394,25,788,8
MN,25,4,HCP,0,2.2537646510347678,0,10.712102170487801,12.96586682152257,10.596659732783579,11.838984496005185,25,788,8
MN,25,4,Pooling,0,1.9912474819854324,0,10.843360755012469,12.834608236997902,10.596659732783579,11.838984496005185,25,788,8
MN,25,4,Subsampling,1,2.4916480210187366,0,10.593160485495817,13.084808506514554,10.596659732783579,11.838984496005185,25,788,8
MN,25,4,Repeated,0,2.249439739269146,0,10.714264626370612,12.963704365639758,10.596659732783579,11.838984496005185,25,788,8
MN,50,5,HCP++,1,2.505621965326956,0,10.389349754554294,12.89497171988125,11.156264806643742,11.642160737217772,25,788,8
MN,50,5,HCP.sample,1,1.086858997240622,0,10.76024845380271,11.847107451043332,11.156264806643742,11.642160737217772,25,788,8
MN,50,5,HCP,1,2.2537646510347678,0,10.886867862614867,13.140632513649635,11.156264806643742,12.013750188132251,25,788,8
MN,50,5,Pooling,1,1.9912474819854324,0,11.018126447139535,13.009373929124967,11.156264806643742,12.013750188132251,25,788,8
MN,50,5,Subsampling,1,2.0985632228377433,0,10.96446857671338,13.063031799551123,11.156264806643742,12.013750188132251,25,788,8
MN,50,5,Repeated,1,2.290091006530517,0,10.868704684866993,13.15879569139751,11.156264806643742,12.013750188132251,25,788,8
MN,75,7,HCP++,1,2.0668337009122837,0,10.296305113351535,12.363138814263818,10.819798284210286,11.329721963807676,25,788,8
MN,75,7,HCP.sample,1,1.4829771598045056,0,10.638645127885518,12.121622287690023,10.819798284210286,11.329721963807676,25,788,8
MN,75,7,HCP,1,2.2537646510347678,0,10.48777139149738,12.741536042532148,10.819798284210286,11.614653717014765,25,788,8
MN,75,7,Pooling,1,1.9912474819854324,0,10.619029976022048,12.61027745800748,10.819798284210286,11.614653717014765,25,788,8
MN,75,7,Subsampling,1,2.076329157980826,0,10.576489138024352,12.652818296005178,10.819798284210286,11.614653717014765,25,788,8
MN,75,7,Repeated,1,2.2537646510347678,0,10.48777139149738,12.741536042532148,10.819798284210286,11.614653717014765,25,788,8
MS,0,2,HCP++,1,2.1971001492534477,0,10.599230552469106,12.796330701722553,12.100717685412471,11.69778062709583,25,788,3
MS,0,2,HCP.sample,1,2.272603897275303,0,10.571056268404197,12.8436601656795,12.100717685412471,11.69778062709583,25,788,3
MS,0,2,HCP,1,2.2537646510347678,0,10.581832767646278,12.835597418681045,12.100717685412471,11.708715093163661,25,788,3
MS,0,2,Pooling,1,1.9912474819854324,0,10.713091352170945,12.704338834156378,12.100717685412471,11.708715093163661,25,788,3
MS,0,2,Subsampling,1,2.249439739269146,0,10.583995223529088,12.833434962798234,12.100717685412471,11.708715093163661,25,788,3
MS,0,2,Repeated,1,2.2537646510347678,0,10.581832767646278,12.835597418681045,12.100717685412471,11.708715093163661,25,788,3
MS,25,2,HCP++,1,2.2930969577845737,0,10.579222735350815,12.872319693135388,12.100717685412471,11.725771214243101,25,788,3
MS,25,2,HCP.sample,1,2.2678902133511443,0,10.573413110366277,12.84130332371742,12.100717685412471,11.725771214243101,25,788,3
MS,25,2,HCP,1,2.2537646510347678,0,10.581832767646278,12.835597418681045,12.100717685412471,11.708715093163661,25,788,3
MS,25,2,Pooling,1,1.9912474819854324,0,10.713091352170945,12.704338834156378,12.100717685412471,11.708715093163661,25,788,3
MS,25,2,Subsampling,1,2.243684923298453,0,10.586872631514435,12.830557554812888,12.100717685412471,11.708715093163661,25,788,3
MS,25,2,Repeated,1,2.2537646510347678,0,10.581832767646278,12.835597418681045,12.100717685412471,11.708715093163661,25,788,3
MS,50,3,HCP++,1,3.952044564201625,0,8.582271595616685,12.53431615981831,11.225256725762893,10.558293877717498,25,788,3
MS,50,3,HCP.sample,1,2.2821086321183977,0,9.41068154154722,11.692790173665617,11.225256725762893,10.558293877717498,25,788,3
MS,50,3,HCP,1,2.2537646510347678,0,10.393780720868627,12.647545371903394,11.225256725762893,11.52066304638601,25,788,3
MS,50,3,Pooling,1,1.9912474819854324,0,10.525039305393294,12.516286787378727,11.225256725762893,11.52066304638601,25,788,3
MS,50,3,Subsampling,1,1.9138534555028421,0,10.56373631863459,12.477589774137432,11.225256725762893,11.52066304638601,25,788,3
MS,50,3,Repeated,1,2.290091006530517,0,10.375617543120752,12.665708549651269,11.225256725762893,11.52066304638601,25,788,3
MS,75,3,HCP++,1,4.242766059354242,0,8.447554960491376,12.690321019845618,11.225256725762893,10.568937990168497,25,788,3
MS,75,3,HCP.sample,1,2.1864650050055054,0,9.458503355103666,11.644968360109171,11.225256725762893,10.568937990168497,25,788,3
MS,75,3,HCP,1,2.2537646510347678,0,10.393780720868627,12.647545371903394,11.225256725762893,11.52066304638601,25,788,3
MS,75,3,Pooling,1,1.9912474819854324,0,10.525039305393294,12.516286787378727,11.225256725762893,11.52066304638601,25,788,3
MS,75,3,Subsampling,1,2.249439739269146,0,10.395943176751437,12.645382916020584,11.225256725762893,11.52066304638601,25,788,3
MS,75,3,Repeated,1,2.2537646510347678,0,10.393780720868627,12.647545371903394,11.225256725762893,11.52066304638601,25,788,3
NC,0,10,HCP++,1,2.013424324343216,0,9.696807684670903,11.710232009014119,10.596659732783579,10.70351984684251,25,788,38
NC,0,10,HCP.sample,1,1.2506735329048198,0,9.931281404218941,11.181954937123761,10.596659732783579,10.70351984684251,25,788,38
NC,0,10,HCP,1,2.2537646510347678,0,10.299744218119988,12.553508869154756,10.596659732783579,11.426626543637372,25,788,38
NC,0,10,Pooling,1,1.9912474819854324,0,10.431002802644656,12.422250284630088,10.596659732783579,11.426626543637372,25,788,38
NC,0,10,Subsampling,1,2.2537646510347678,0,10.299744218119988,12.553508869154756,10.596659732783579,11.426626543637372,25,788,38
NC,0,10,Repeated,1,2.2537646510347678,0,10.299744218119988,12.553508869154756,10.596659732783579,11.426626543637372,25,788,38
NC,25,29,HCP++,1,3.225791204548461,0,9.389112185824798,12.614903390373259,10.703266939811954,11.002007788099029,25,788,38
NC,25,29,HCP.sample,1,1.546679403816725,0,10.44975535879318,11.996434762609905,10.703266939811954,11.002007788099029,25,788,38
NC,25,29,HCP,1,2.2537646510347678,0,10.399591516979484,12.653356168014252,10.703266939811954,11.526473842496868,25,788,38
NC,25,29,Pooling,1,1.9912474819854324,0,10.530850101504152,12.522097583489584,10.703266939811954,11.526473842496868,25,788,38
NC,25,29,Subsampling,1,2.4916480210187366,0,10.2806498319875,12.772297853006236,10.703266939811954,11.526473842496868,25,788,38
NC,25,29,Repeated,1,2.290091006530517,0,10.38142833923161,12.671519345762126,10.703266939811954,11.526473842496868,25,788,38
NC,50,4,HCP++,1,3.235242475309523,0,9.246870666242579,12.482113141552102,10.596659732783579,10.86449190389734,25,788,38
NC,50,4,HCP.sample,0,1.5555006351841385,0,10.753178714312407,12.308679349496545,10.596659732783579,10.86449190389734,25,788,38
NC,50,4,HCP,0,2.2537646510347678,0,10.712102170487801,12.96586682152257,10.596659732783579,11.838984496005185,25,788,38
NC,50,4,Pooling,0,1.9912474819854324,0,10.843360755012469,12.834608236997902,10.596659732783579,11.838984496005185,25,788,38
NC,50,4,Subsampling,0,2.290091006530517,0,10.693938992739927,12.984029999270444,10.596659732783579,11.838984496005185,25,788,38
NC,50,4,Repeated,0,2.249439739269146,0,10.714264626370612,12.963704365639758,10.596659732783579,11.838984496005185,25,788,38
NC,75,17,HCP++,1,1.8459805307509818,0,10.20318070720404,12.049161237955023,11.820417517632333,11.126170972579532,25,788,38
NC,75,17,HCP.sample,0,1.26750064867635,0,10.2630847250567,11.53058537373305,11.820417517632333,11.126170972579532,25,788,38
NC,75,17,HCP,1,2.2537646510347678,0,10.47402434070144,12.727788991736208,11.820417517632333,11.600906666218824,25,788,38
NC,75,17,Pooling,1,1.9912474819854324,0,10.605282925226108,12.59653040721154,11.820417517632333,11.600906666218824,25,788,38
NC,75,17,Subsampling,1,2.2537646510347678,0,10.47402434070144,12.727788991736208,11.820417517632333,11.600906666218824,25,788,38
NC,75,17,Repeated,1,2.290091006530517,0,10.455861162953566,12.745952169484083,11.820417517632333,11.600906666218824,25,788,38
ND,0,1,HCP++,1,2.075886296966626,0,10.5597566636638,12.635642960630426,10.62135173563291,11.597699812147113,25,788,1
ND,0,1,HCP.sample,1,2.249439739269146,0,10.472385631298982,12.721825370568128,10.62135173563291,11.597699812147113,25,788,1
ND,0,1,HCP,1,2.2537646510347678,0,10.470223175416171,12.723987826450939,10.62135173563291,11.597105500933555,25,788,1
ND,0,1,Pooling,1,1.9912474819854324,0,10.601481759940839,12.592729241926271,10.62135173563291,11.597105500933555,25,788,1
ND,0,1,Subsampling,1,2.2537646510347678,0,10.470223175416171,12.723987826450939,10.62135173563291,11.597105500933555,25,788,1
ND,0,1,Repeated,1,2.2537646510347678,0,10.470223175416171,12.723987826450939,10.62135173563291,11.597105500933555,25,788,1
ND,25,1,HCP++,1,2.290362246661079,0,10.444853529229636,12.735215775890715,10.62135173563291,11.590034652560176,25,788,1
ND,25,1,HCP.sample,1,2.4916480210187366,0,10.351281490424187,12.842929511442923,10.62135173563291,11.590034652560176,25,788,1
ND,25,1,HCP,1,2.2537646510347678,0,10.470223175416171,12.723987826450939,10.62135173563291,11.597105500933555,25,788,1
ND,25,1,Pooling,1,1.9912474819854324,0,10.601481759940839,12.592729241926271,10.62135173563291,11.597105500933555,25,788,1
ND,25,1,Subsampling,1,2.2537646510347678,0,10.470223175416171,12.723987826450939,10.62135173563291,11.597105500933555,25,788,1
ND,25,1,Repeated,1,2.249439739269146,0,10.472385631298982,12.721825370568128,10.62135173563291,11.597105500933555,25,788,1
ND,50,1,HCP++,1,2.314672815386473,0,10.435601127063043,12.750273942449516,10.62135173563291,11.59293753475628,25,788,1
ND,50,1,HCP.sample,1,2.7909171180250922,0,10.201646941921009,12.992564059946101,10.62135173563291,11.59293753475628,25,788,1
ND,50,1,HCP,1,2.2537646510347678,0,10.470223175416171,12.723987826450939,10.62135173563291,11.597105500933555,25,788,1
ND,50,1,Pooling,1,1.9912474819854324,0,10.601481759940839,12.592729241926271,10.62135173563291,11.597105500933555,25,788,1
ND,50,1,Subsampling,1,2.290091006530517,0,10.452059997668297,12.742151004198814,10.62135173563291,11.597105500933555,25,788,1
ND,50,1,Repeated,1,2.290091006530517,0,10.452059997668297,12.742151004198814,10.62135173563291,11.597105500933555,25,788,1
ND,75,1,HCP++,1,2.2444904359632716,0,10.47561054663972,12.720100982602991,10.62135173563291,11.597855764621356,25,788,1
ND,75,1,HCP.sample,0,1.8924580888063147,0,10.650876456530398,12.543334545336712,10.62135173563291,11.597855764621356,25,788,1
ND,75,1,HCP,1,2.2537646510347678,0,10.470223175416171,12.723987826450939,10.62135173563291,11.597105500933555,25,788,1
ND,75,1,Pooling,1,1.9912474819854324,0,10.601481759940839,12.592729241926271,10.62135173563291,11.597105500933555,25,788,1
ND,75,1,Subsampling,1,2.4916480210187366,0,10.351281490424187,12.842929511442923,10.62135173563291,11.597105500933555,25,788,1
ND,75,1,Repeated,1,2.290091006530517,0,10.452059997668297,12.742151004198814,10.62135173563291,11.597105500933555,25,788,1
NE,0,3,HCP++,1,4.294231750583666,0,8.398941153580779,12.693172904164445,11.225256725762893,10.546057028872612,25,788,6
NE,0,3,HCP.sample,1,1.7243887007328773,0,11.078607461224781,12.802996161957658,11.225256725762893,10.546057028872612,25,788,6
NE,0,3,HCP,1,2.2537646510347678,0,10.393780720868627,12.647545371903394,11.225256725762893,11.52066304638601,25,788,6
NE,0,3,Pooling,1,1.9912474819854324,0,10.525039305393294,12.516286787378727,11.225256725762893,11.52066304638601,25,788,6
NE,0,3,Subsampling,1,2.2537646510347678,0,10.393780720868627,12.647545371903394,11.225256725762893,11.52066304638601,25,788,6
NE,0,3,Repeated,1,2.2537646510347678,0,10.393780720868627,12.647545371903394,11.225256725762893,11.52066304638601,25,788,6
NE,25,5,HCP++,1,2.505621965326956,0,10.389349754554294,12.89497171988125,11.156264806643742,11.642160737217772,25,788,6
NE,25,5,HCP.sample,1,2.053815385880714,0,10.958954401173811,13.012769787054525,11.156264806643742,11.642160737217772,25,788,6
NE,25,5,HCP,1,2.2537646510347678,0,10.886867862614867,13.140632513649635,11.156264806643742,12.013750188132251,25,788,6
NE,25,5,Pooling,1,1.9912474819854324,0,11.018126447139535,13.009373929124967,11.156264806643742,12.013750188132251,25,788,6
NE,25,5,Subsampling,1,2.4916480210187366,0,10.767926177622883,13.25957419864162,11.156264806643742,12.013750188132251,25,788,6
NE,25,5,Repeated,1,2.290091006530517,0,10.868704684866993,13.15879569139751,11.156264806643742,12.013750188132251,25,788,6
NE,50,6,HCP++,1,1.9187517617757877,0,10.019517649621987,11.938269411397775,11.002116507732017,10.97889353050988,25,788,6
NE,50,6,HCP.sample,1,1.4935013593288318,0,9.587310014451248,11.08081137378008,11.002116507732017,10.97889353050988,25,788,6
NE,50,6,HCP,1,2.2537646510347678,0,10.198375918786024,12.452140569820791,11.002116507732017,11.325258244303408,25,788,6
NE,50,6,Pooling,1,1.9912474819854324,0,10.329634503310691,12.320881985296124,11.002116507732017,11.325258244303408,25,788,6
NE,50,6,Subsampling,1,2.2537646510347678,0,10.198375918786024,12.452140569820791,11.002116507732017,11.325258244303408,25,788,6
NE,50,6,Repeated,1,2.2537646510347678,0,10.198375918786024,12.452140569820791,11.002116507732017,11.325258244303408,25,788,6
NE,75,1,HCP++,1,2.314672815386473,0,10.435601127063043,12.750273942449516,10.62135173563291,11.59293753475628,25,788,6
NE,75,1,HCP.sample,1,2.7909171180250922,0,10.201646941921009,12.992564059946101,10.62135173563291,11.59293753475628,25,788,6
NE,75,1,HCP,1,2.2537646510347678,0,10.470223175416171,12.723987826450939,10.62135173563291,11.597105500933555,25,788,6
NE,75,1,Pooling,1,1.9912474819854324,0,10.601481759940839,12.592729241926271,10.62135173563291,11.597105500933555,25,788,6
NE,75,1,Subsampling,0,1.818215184500307,0,10.687997908683402,12.506213093183709,10.62135173563291,11.597105500933555,25,788,6
NE,75,1,Repeated,1,2.2537646510347678,0,10.470223175416171,12.723987826450939,10.62135173563291,11.597105500933555,25,788,6
NV,0,4,HCP++,1,3.9163963367858052,0,8.832806079766103,12.749202416551908,10.596659732783579,10.791004248159005,25,788,9
NV,0,4,HCP.sample,1,2.2821086321183977,0,9.716353847688803,11.9984624798072,10.596659732783579,10.791004248159005,25,788,9
NV,0,4,HCP,0,2.2537646510347678,0,10.712102170487801,12.96586682152257,10.596659732783579,11.838984496005185,25,788,9
NV,0,4,Pooling,0,1.9912474819854324,0,10.843360755012469,12.834608236997902,10.596659732783579,11.838984496005185,25,788,9
NV,0,4,Subsampling,0,1.818215184500307,0,10.929876903755032,12.748092088255339,10.596659732783579,11.838984496005185,25,788,9
NV,0,4,Repeated,0,2.290091006530517,0,10.693938992739927,12.984029999270444,10.596659732783579,11.838984496005185,25,788,9
NV,25,6,HCP++,1,2.922268362651934,0,9.567381291819569,12.489649654471503,11.002116507732017,11.028515473145536,25,788,9
NV,25,6,HCP.sample,1,1.194939886382162,0,9.835943724610132,11.030883610992294,11.002116507732017,11.028515473145536,25,788,9
NV,25,6,HCP,1,2.2537646510347678,0,10.198375918786024,12.452140569820791,11.002116507732017,11.325258244303408,25,788,9
NV,25,6,Pooling,1,1.9912474819854324,0,10.329634503310691,12.320881985296124,11.002116507732017,11.325258244303408,25,788,9
NV,25,6,Subsampling,1,2.0985632228377433,0,10.275976632884536,12.37453985572228,11.002116507732017,11.325258244303408,25,788,9
NV,25,6,Repeated,1,2.290091006530517,0,10.180212741038149,12.470303747568666,11.002116507732017,11.325258244303408,25,788,9
NV,50,5,HCP++,1,2.090830188755138,0,10.59698035821829,12.687810546973429,11.156264806643742,11.64239545259586,25,788,9
NV,50,5,HCP.sample,1,1.5776001523679426,0,10.07080135130429,11.648401503672233,11.156264806643742,11.64239545259586,25,788,9
NV,50,5,HCP,1,2.2537646510347678,0,10.886867862614867,13.140632513649635,11.156264806643742,12.013750188132251,25,788,9
NV,50,5,Pooling,1,1.9912474819854324,0,11.018126447139535,13.009373929124967,11.156264806643742,12.013750188132251,25,788,9
NV,50,5,Subsampling,1,2.290091006530517,0,10.868704684866993,13.15879569139751,11.156264806643742,12.013750188132251,25,788,9
NV,50,5,Repeated,1,2.249439739269146,0,10.889030318497678,13.138470057766824,11.156264806643742,12.013750188132251,25,788,9
NV,75,3,HCP++,1,4.242766059354242,0,8.447554960491376,12.690321019845618,11.225256725762893,10.568937990168497,25,788,9
NV,75,3,HCP.sample,1,2.2821086321183977,0,10.79974749553202,13.081856127650418,11.225256725762893,10.568937990168497,25,788,9
NV,75,3,HCP,1,2.2537646510347678,0,10.393780720868627,12.647545371903394,11.225256725762893,11.52066304638601,25,788,9
NV,75,3,Pooling,1,1.9912474819854324,0,10.525039305393294,12.516286787378727,11.225256725762893,11.52066304638601,25,788,9
NV,75,3,Subsampling,1,2.2537646510347678,0,10.393780720868627,12.647545371903394,11.225256725762893,11.52066304638601,25,788,9
NV,75,3,Repeated,1,2.2537646510347678,0,10.393780720868627,12.647545371903394,11.225256725762893,11.52066304638601,25,788,9
PA,0,7,HCP++,1,1.8989244160190282,0,10.382585295343956,12.281509711362984,10.819798284210286,11.33204750335347,25,788,28
PA,0,7,HCP.sample,1,1.5174176978790896,0,10.264923165186422,11.782340863065512,10.819798284210286,11.33204750335347,25,788,28
PA,0,7,HCP,1,2.2537646510347678,0,10.48777139149738,12.741536042532148,10.819798284210286,11.614653717014765,25,788,28
PA,0,7,Pooling,1,1.9912474819854324,0,10.619029976022048,12.61027745800748,10.819798284210286,11.614653717014765,25,788,28
PA,0,7,Subsampling,1,2.243684923298453,0,10.492811255365538,12.736496178663991,10.819798284210286,11.614653717014765,25,788,28
PA,0,7,Repeated,1,2.2537646510347678,0,10.48777139149738,12.741536042532148,10.819798284210286,11.614653717014765,25,788,28
PA,25,25,HCP++,1,1.9782047218277299,0,9.984642456463344,11.962847178291074,11.652696102959753,10.97374481737721,25,788,28
PA,25,25,HCP.sample,1,1.3714265376809323,0,10.448229165101298,11.81965570278223,11.652696102959753,10.97374481737721,25,788,28
PA,25,25,HCP,1,2.2537646510347678,0,10.424419106778183,12.67818375781295,11.652696102959753,11.551301432295567,25,788,28
PA,25,25,Pooling,1,1.9912474819854324,0,10.55567769130285,12.546925173288283,11.652696102959753,11.551301432295567,25,788,28
PA,25,25,Subsampling,1,2.0985632228377433,0,10.502019820876695,12.600583043714439,11.652696102959753,11.551301432295567,25,788,28
PA,25,25,Repeated,1,2.2537646510347678,0,10.424419106778183,12.67818375781295,11.652696102959753,11.551301432295567,25,788,28
PA,50,20,HCP++,1,2.378920561377683,0,9.843298546873726,12.222219108251409,11.141876276228,11.032758827562567,25,788,28
PA,50,20,HCP.sample,1,1.2311441215229912,0,10.686242463956017,11.917386585479008,11.141876276228,11.032758827562567,25,788,28
PA,50,20,HCP,1,2.2537646510347678,0,10.497425954932908,12.751190605967675,11.141876276228,11.624308280450292,25,788,28
PA,50,20,Pooling,1,1.9912474819854324,0,10.628684539457575,12.619932021443008,11.141876276228,11.624308280450292,25,788,28
PA,50,20,Subsampling,1,2.2537646510347678,0,10.497425954932908,12.751190605967675,11.141876276228,11.624308280450292,25,788,28
PA,50,20,Repeated,1,2.290091006530517,0,10.479262777185033,12.76935378371555,11.141876276228,11.624308280450292,25,788,28
PA,75,5,HCP++,1,2.995696833166221,0,10.149641937543302,13.145338770709524,11.156264806643742,11.647490354126413,25,788,28
PA,75,5,HCP.sample,1,1.165662336011195,0,10.95895440117381,12.124616737185004,11.156264806643742,11.647490354126413,25,788,28
PA,75,5,HCP,1,2.2537646510347678,0,10.886867862614867,13.140632513649635,11.156264806643742,12.013750188132251,25,788,28
PA,75,5,Pooling,1,1.9912474819854324,0,11.018126447139535,13.009373929124967,11.156264806643742,12.013750188132251,25,788,28
PA,75,5,Subsampling,1,2.076329157980826,0,10.975585609141838,13.051914767122664,11.156264806643742,12.013750188132251,25,788,28
PA,75,5,Repeated,1,2.290091006530517,0,10.868704684866993,13.15879569139751,11.156264806643742,12.013750188132251,25,788,28
SC,0,1,HCP++,1,2.075886296966626,0,10.5597566636638,12.635642960630426,10.62135173563291,11.597699812147113,25,788,8
SC,0,1,HCP.sample,1,2.7909171180250922,0,10.201646941921009,12.992564059946101,10.62135173563291,11.597699812147113,25,788,8
SC,0,1,HCP,1,2.2537646510347678,0,10.470223175416171,12.723987826450939,10.62135173563291,11.597105500933555,25,788,8
SC,0,1,Pooling,1,1.9912474819854324,0,10.601481759940839,12.592729241926271,10.62135173563291,11.597105500933555,25,788,8
SC,0,1,Subsampling,1,2.4916480210187366,0,10.351281490424187,12.842929511442923,10.62135173563291,11.597105500933555,25,788,8
SC,0,1,Repeated,1,2.290091006530517,0,10.452059997668297,12.742151004198814,10.62135173563291,11.597105500933555,25,788,8
SC,25,2,HCP++,1,2.1416433399934682,0,10.636103794050538,12.777747134044006,12.100717685412471,11.706925464047272,25,788,8
SC,25,2,HCP.sample,1,2.2678902133511443,0,10.573413110366277,12.84130332371742,12.100717685412471,11.706925464047272,25,788,8
