dataset,alpha,method,o,nominal_coverage,coverage_mean,coverage_std,coverage_se,coverage_n,width_mean,width_std,width_se,width_median,width_q25,width_q75,width_min,width_max,width_n_total,width_n_finite,width_n_infinite,width_finite_rate,width_infinite_rate
poissonNmean21,0.075,HCP,15,0.925,1.0,0.0,0.0,1000.0,,,,,,,,,1000.0,0.0,1000.0,0.0,1.0
poissonNmean21,0.075,HCP,20,0.925,1.0,0.0,0.0,1000.0,,,,,,,,,1000.0,0.0,1000.0,0.0,1.0
poissonNmean21,0.075,HCP,25,0.925,1.0,0.0,0.0,1000.0,,,,,,,,,1000.0,0.0,1000.0,0.0,1.0
poissonNmean21,0.075,HCP,30,0.925,1.0,0.0,0.0,1000.0,,,,,,,,,1000.0,0.0,1000.0,0.0,1.0
poissonNmean21,0.075,Std-CP,0,0.925,1.0,0.0,0.0,1000.0,,,,,,,,,1000.0,0.0,1000.0,0.0,1.0
poissonNmean21,0.075,Std-CP,5,0.925,0.747,0.43494847991478275,0.013747399754135324,1000.0,6.22593103739897,5.7506484644301255,0.18185147170548982,4.931180778626956,3.2900062768660647,7.330581862488673,0.5009544512280106,82.11671659198421,1000.0,1000.0,0.0,1.0,0.0
poissonNmean21,0.075,Std-CP,10,0.925,0.826,0.3792991798934818,0.011988494484296184,1000.0,47.255743314811795,236.82345530600736,7.4890152211807175,12.347205907875999,6.972580882495329,24.579161056419096,1.558524936693246,4168.36668029625,1000.0,1000.0,0.0,1.0,0.0
poissonNmean21,0.075,Std-CP,15,0.925,0.886,0.31797028965786267,0.010050074626588601,1000.0,9.11318774539194,5.928478498844612,0.18747495115684887,7.599522925185465,5.625835948819102,10.583811594784699,1.6529598560798782,67.96529163514657,1000.0,1000.0,0.0,1.0,0.0
poissonNmean21,0.075,Std-CP,20,0.925,0.912,0.28343665312788385,0.008958571314668425,1000.0,6.8713498324399644,2.6992812715570356,0.08535876863555711,6.396137914217858,4.97573397056223,8.348759234614544,2.2558220304967698,26.542701993900017,1000.0,1000.0,0.0,1.0,0.0
poissonNmean21,0.075,Std-CP,25,0.925,0.921,0.2698737331268677,0.008529888627643386,1000.0,6.771080859614369,2.4649322939350307,0.07794800326938345,6.417309750031476,4.934436672103562,8.215240864622828,2.113861276013191,23.938765234632527,1000.0,1000.0,0.0,1.0,0.0
poissonNmean21,0.075,Std-CP,30,0.925,0.944,0.2300367729666649,0.007270763371201131,1000.0,6.450580291360994,2.1834486568417084,0.06904670909655189,6.117273515457237,4.855379709341161,7.734472914722389,2.3495139936450427,18.598948564978823,1000.0,1000.0,0.0,1.0,0.0
poissonNmean21,0.1,D-HCP,0,0.9,0.987,0.11333068359382573,0.0035820385257559714,1000.0,12.128682576235537,3.0426506568691947,0.12655758307375947,11.581442721475264,10.16729715959986,13.41198135034304,6.469282094975867,33.11581664244905,1000.0,578.0,422.0,0.578,0.422
poissonNmean21,0.1,D-HCP,5,0.9,0.968,0.17608806605504818,0.005565608681896351,1000.0,8.334319448180958,1.5466069723680862,0.04890800677780253,8.052371856459313,7.284895104318242,9.066834285363994,4.862062333629744,16.705453579508955,1000.0,1000.0,0.0,1.0,0.0
poissonNmean21,0.1,D-HCP,10,0.9,0.939,0.239450070654273,0.007568289106528638,1000.0,6.520115803206853,0.9193166317287154,0.029071344471369578,6.419783239427687,5.883769277870132,6.959599115382714,4.547010298685853,11.191012911411793,1000.0,1000.0,0.0,1.0,0.0
