dataset,alpha,method,o,nominal_coverage,coverage_mean,coverage_std,coverage_se,coverage_n,width_mean,width_std,width_se,width_median,width_q25,width_q75,width_min,width_max,width_n_total,width_n_finite,width_n_infinite,width_finite_rate,width_infinite_rate
fixedN21,0.125,D-HCP no within,5,0.875,0.932,0.2518718710762268,0.00796090447122687,1000.0,9.27975377228091,2.4232244510335463,0.07662908547077169,8.696544227518391,7.642449360610513,10.26468009707499,5.0759088849786895,25.089469211419733,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,D-HCP no within,10,0.875,0.917,0.27602026589942125,0.008724161850859943,1000.0,8.647313927447023,2.309007950161544,0.07301724257947033,8.078456653023629,7.125445331734083,9.561590541621243,4.676851640651439,23.54511416058471,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,D-HCP no within,15,0.875,0.903,0.296105857217784,0.009359006357514668,1000.0,8.145744946877734,2.1915127106305947,0.06930171686802179,7.590852751761856,6.689745577721015,8.907611362517546,4.430658199984259,22.161972361000885,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,D-HCP no within,20,0.875,0.883,0.3215811163834319,0.010164201887015036,1000.0,7.720296361618696,2.1036289255321314,0.06652258756494271,7.197433000955705,6.3240348588131745,8.446479943316076,4.1699398066865525,20.55389300906097,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,D-HCP no within,25,0.875,0.889,0.31428932176861785,0.00993373041711924,1000.0,5.9291162009839224,1.9772987282736447,0.06252767595899093,5.499603612304384,4.572986785061671,7.05077923799439,2.3608578583499007,15.329599300575005,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,D-HCP no within,30,0.875,0.912,0.28343665312788385,0.008958571314668425,1000.0,6.164222773809384,1.997553172179719,0.06316817771382406,5.75374366479113,4.790929264766698,7.260573293563743,2.3608578583499007,16.685285538415116,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,HCP,0,0.875,0.954,0.20958990416508122,0.006624499981130654,1000.0,10.129501693922952,2.8090403737131933,0.08882965620304267,9.42843928254372,8.30946169022455,11.243886896459939,5.299728530498125,40.42444111179248,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,HCP,5,0.875,0.954,0.20958990416508122,0.006624499981130654,1000.0,10.129501693922952,2.8090403737131933,0.08882965620304267,9.42843928254372,8.30946169022455,11.243886896459939,5.299728530498125,40.42444111179248,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,HCP,10,0.875,0.954,0.20958990416508122,0.006624499981130654,1000.0,10.129501693922952,2.8090403737131933,0.08882965620304267,9.42843928254372,8.30946169022455,11.243886896459939,5.299728530498125,40.42444111179248,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,HCP,15,0.875,0.954,0.20958990416508122,0.006624499981130654,1000.0,10.129501693922952,2.8090403737131933,0.08882965620304267,9.42843928254372,8.30946169022455,11.243886896459939,5.299728530498125,40.42444111179248,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,HCP,20,0.875,0.954,0.20958990416508122,0.006624499981130654,1000.0,10.129501693922952,2.8090403737131933,0.08882965620304267,9.42843928254372,8.30946169022455,11.243886896459939,5.299728530498125,40.42444111179248,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,HCP,25,0.875,0.954,0.20958990416508122,0.006624499981130654,1000.0,10.129501693922952,2.8090403737131933,0.08882965620304267,9.42843928254372,8.30946169022455,11.243886896459939,5.299728530498125,40.42444111179248,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,HCP,30,0.875,0.954,0.20958990416508122,0.006624499981130654,1000.0,10.129501693922952,2.8090403737131933,0.08882965620304267,9.42843928254372,8.30946169022455,11.243886896459939,5.299728530498125,40.42444111179248,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,Std-CP,0,0.875,1.0,0.0,0.0,1000.0,,,,,,,,,1000.0,0.0,1000.0,0.0,1.0
fixedN21,0.125,Std-CP,5,0.875,0.742,0.43775292989039793,0.013836039895866157,1000.0,6.034124790745442,4.54746818151029,0.14380357040716515,4.902930869220059,3.2462428274559834,7.382862742887683,0.3538496551571271,43.91549944747069,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,Std-CP,10,0.875,0.835,0.3713662786426804,0.011737759581794136,1000.0,137.04013172336374,1752.9065521989633,55.431772303815585,11.806570962366255,7.016107984770541,26.1625640061621,0.8117672417069435,43402.414195513615,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,Std-CP,15,0.875,0.885,0.31918157352340515,0.010088359628799917,1000.0,8.840995647566876,5.749274451409878,0.1818080215987027,7.196763526391392,5.343313281589621,10.534834574027638,1.8550163325089013,52.74785830436193,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,Std-CP,20,0.875,0.903,0.296105857217784,0.009359006357514668,1000.0,6.888422602296429,2.8480163062391664,0.09006218341015382,6.415706931852802,4.864481873626027,8.167949937730022,1.5224146158902825,23.544391596449632,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,Std-CP,25,0.875,0.928,0.2586172517116421,0.00817410545564467,1000.0,6.649066485469926,2.394866471961052,0.07573232743368698,6.335203630809428,4.868852267081452,8.007193372282972,1.7561574436491978,17.3323114140137,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,Std-CP,30,0.875,0.865,0.3418945625363058,0.010806248192596726,1000.0,5.031673802157243,1.6658520317567913,0.05267886665170607,4.814678787593837,3.81021554168666,6.0024312623723235,1.0941529670233088,15.602418181088524,1000.0,1000.0,0.0,1.0,0.0
