replicate,o,tau,alpha,width,q_method,q,q_lower,q_upper,knot_value,mass_knot_test_frac,mass_knot_cal_frac,q_upper_is_test_value,q_upper_is_cal_only,q_upper_shared_cal_test,q_equals_max_test_finite,q_cal_only,q_over_q_cal_only,q_no_test_finite,q_changes_without_test_finite,max_test_finite,p90_cal_scores,median_cal_scores,mass_weight_test,mass_weight_cal,mass_weight_inf,mass_below_q_test,mass_below_q_cal,n_cal_scores,n_test_finite,n_test_inf
316,35,17,0.1,4.936151561654103,2.4680757808270517,2.4680757808270517,2.4680757808270517,2.4680757808270517,2.4680757808270517,1.0,0.0,True,False,False,True,inf,,inf,False,2.4680757808270517,,,0.9473684210526319,0.0,0.05263157894736843,0.9473684210526319,0.0,0,18,1
317,0,0,0.1,18.756515110992005,9.378257555496003,9.378257555496003,9.378257555496003,9.378257555496003,9.378257555496003,0.0,1.0,False,True,False,False,9.378257555496003,1.0,9.378257555496003,False,,6.790298226782024,2.1639949407066292,0.0,0.9090909090909091,0.09090909090909095,0.0,0.9004329004329004,210,0,21
317,5,2,0.1,11.04530653158135,5.522653265790675,5.522653265790675,5.522653265790675,5.522653265790675,5.522653265790675,0.0,1.0,False,True,False,False,6.344090457869314,0.870519312810284,6.344090457869314,True,5.0370646564099015,4.4525119267468956,1.795718806149762,0.014354066985645935,0.9090909090909092,0.07655502392344499,0.014354066985645935,0.8899521531100478,190,3,16
317,10,5,0.1,8.051235956365993,4.025617978182997,4.025617978182997,4.025617978182997,4.025617978182997,4.025617978182997,0.0,1.0,False,True,False,False,4.89067921336415,0.8231204302221852,4.89067921336415,True,3.7302883577401733,3.3832984009225613,1.5244557700824641,0.028409090909090905,0.9090909090909092,0.0625,0.028409090909090905,0.875,160,5,11
317,15,7,0.1,6.658891769706357,3.329445884853178,3.329445884853178,3.329445884853178,3.329445884853178,3.329445884853178,0.0,1.0,False,True,False,False,4.244531628951352,0.784408310717606,4.244531628951352,True,5.191331929716181,2.659494952722005,1.3914903256329532,0.05194805194805195,0.9090909090909093,0.03896103896103897,0.03896103896103897,0.8636363636363638,140,8,6
317,20,10,0.1,5.359845734304567,2.6799228671522837,2.6799228671522837,2.6799228671522837,2.6799228671522837,2.6799228671522837,0.0,1.0,False,True,False,False,4.211426679394562,0.6363456071227509,4.211426679394562,True,4.7834582042988565,2.6018720108022015,1.2435305358615958,0.08264462809917356,0.909090909090909,0.008264462809917356,0.06611570247933884,0.8347107438016528,110,10,1
317,25,12,0.1,6.941923349082366,3.470961674541183,3.470961674541183,3.470961674541183,3.470961674541183,3.470961674541183,1.0,0.0,True,False,False,True,inf,,inf,False,3.470961674541183,,,0.9285714285714285,0.0,0.07142857142857144,0.9285714285714285,0.0,0,13,1
317,30,15,0.1,8.471501623821414,4.235750811910707,4.235750811910707,4.235750811910707,4.235750811910707,4.235750811910707,1.0,0.0,True,False,False,True,inf,,inf,False,4.235750811910707,,,0.9375,0.0,0.0625,0.9375,0.0,0,15,1
317,35,17,0.1,8.415531546160228,4.207765773080114,4.207765773080114,4.207765773080114,4.207765773080114,4.207765773080114,1.0,0.0,True,False,False,True,inf,,inf,False,4.207765773080114,,,0.9473684210526319,0.0,0.05263157894736843,0.9473684210526319,0.0,0,18,1
318,0,0,0.1,10.822090227589719,5.411045113794859,5.411045113794859,5.411045113794859,5.411045113794859,5.411045113794859,0.0,1.0,False,True,False,False,5.411045113794859,1.0,5.411045113794859,False,,3.921777880801758,1.5995082252012764,0.0,0.9090909090909091,0.09090909090909095,0.0,0.9004329004329004,210,0,21
318,5,2,0.1,8.053993728035948,4.026996864017974,4.026996864017974,4.026996864017974,4.026996864017974,4.026996864017974,0.0,1.0,False,True,False,False,4.680930974812767,0.860298279484681,4.680930974812767,True,2.256093616521973,2.9799078384679856,1.2084505794354001,0.014354066985645935,0.9090909090909092,0.07655502392344499,0.014354066985645935,0.8899521531100478,190,3,16
318,10,5,0.1,7.169220015817842,3.584610007908921,3.584610007908921,3.584610007908921,3.584610007908921,3.584610007908921,0.0,1.0,False,True,False,False,4.343316643312846,0.8253162968046408,4.343316643312846,True,2.3283373836880887,2.7489812599818224,1.1573181828911268,0.028409090909090905,0.9090909090909092,0.0625,0.028409090909090905,0.875,160,5,11
318,15,7,0.1,6.029444702246792,3.014722351123396,3.014722351123396,3.014722351123396,3.014722351123396,3.014722351123396,0.0,1.0,False,True,False,False,4.3659623586345795,0.6905058045590267,4.3659623586345795,True,1.8946614696287067,2.8103230026129116,1.1393512303125388,0.05194805194805195,0.9090909090909093,0.03896103896103897,0.05194805194805195,0.8506493506493509,140,8,6
318,20,10,0.1,5.584489425565113,2.7922447127825567,2.7922447127825567,2.7922447127825567,2.7922447127825567,2.7922447127825567,0.0,1.0,False,True,False,False,3.7315657031346703,0.7482769794022266,3.7315657031346703,True,3.9247296123551614,2.7714080147546505,0.9973357216878931,0.08264462809917356,0.909090909090909,0.008264462809917356,0.0743801652892562,0.8264462809917354,110,10,1
318,25,12,0.1,8.056819874973101,4.0284099374865505,4.0284099374865505,4.0284099374865505,4.0284099374865505,4.0284099374865505,1.0,0.0,True,False,False,True,inf,,inf,False,4.0284099374865505,,,0.9285714285714285,0.0,0.07142857142857144,0.9285714285714285,0.0,0,13,1
318,30,15,0.1,7.881528794162087,3.9407643970810433,3.9407643970810433,3.9407643970810433,3.9407643970810433,3.9407643970810433,1.0,0.0,True,False,False,True,inf,,inf,False,3.9407643970810433,,,0.9375,0.0,0.0625,0.9375,0.0,0,15,1
318,35,17,0.1,7.915625504421563,3.9578127522107813,3.9578127522107813,3.9578127522107813,3.9578127522107813,3.9578127522107813,1.0,0.0,True,False,False,True,inf,,inf,False,3.9578127522107813,,,0.9473684210526319,0.0,0.05263157894736843,0.9473684210526319,0.0,0,18,1
319,0,0,0.1,14.87933480390042,7.43966740195021,7.43966740195021,7.43966740195021,7.43966740195021,7.43966740195021,0.0,1.0,False,True,False,False,7.43966740195021,1.0,7.43966740195021,False,,4.785483560214478,2.5004881435914434,0.0,0.9090909090909091,0.09090909090909095,0.0,0.9004329004329004,210,0,21
319,5,2,0.1,8.043289350718258,4.021644675359129,4.021644675359129,4.021644675359129,4.021644675359129,4.021644675359129,0.0,1.0,False,True,False,False,4.975131590832413,0.8083494078367177,4.975131590832413,True,2.9033314152090623,3.0187257817028903,1.500314574600746,0.014354066985645935,0.9090909090909092,0.07655502392344499,0.014354066985645935,0.8899521531100478,190,3,16
319,10,5,0.1,6.019833292362144,3.009916646181072,3.009916646181072,3.009916646181072,3.009916646181072,3.009916646181072,0.0,1.0,False,True,False,False,3.824760000134587,0.7869556903113287,3.824760000134587,True,1.0414076988434968,2.4343240998526103,0.9764200235137546,0.028409090909090905,0.9090909090909092,0.0625,0.028409090909090905,0.875,160,5,11
319,15,7,0.1,5.224754147223397,2.6123770736116985,2.6123770736116985,2.6123770736116985,2.6123770736116985,2.6123770736116985,0.0,1.0,False,True,False,False,4.052509523074043,0.6446319394778551,4.052509523074043,True,1.5609644890139966,2.430301645608987,0.8435626135021859,0.05194805194805195,0.9090909090909093,0.03896103896103897,0.05194805194805195,0.8506493506493509,140,8,6
319,20,10,0.1,4.475606131237633,2.2378030656188166,2.2378030656188166,2.2378030656188166,2.2378030656188166,2.2378030656188166,0.0,1.0,False,True,False,False,3.576478641504808,0.6257001061460996,3.576478641504808,True,1.5274845349011543,2.2397659619973793,0.8660319329474349,0.08264462809917356,0.909090909090909,0.008264462809917356,0.08264462809917356,0.8181818181818181,110,10,1
319,25,12,0.1,6.151462175915697,3.0757310879578483,3.0757310879578483,3.0757310879578483,3.0757310879578483,3.0757310879578483,1.0,0.0,True,False,False,True,inf,,inf,False,3.0757310879578483,,,0.9285714285714285,0.0,0.07142857142857144,0.9285714285714285,0.0,0,13,1
319,30,15,0.1,6.30040025606953,3.150200128034765,3.150200128034765,3.150200128034765,3.150200128034765,3.150200128034765,1.0,0.0,True,False,False,True,inf,,inf,False,3.150200128034765,,,0.9375,0.0,0.0625,0.9375,0.0,0,15,1
319,35,17,0.1,6.269223169786679,3.1346115848933396,3.1346115848933396,3.1346115848933396,3.1346115848933396,3.1346115848933396,1.0,0.0,True,False,False,True,inf,,inf,False,3.1346115848933396,,,0.9473684210526319,0.0,0.05263157894736843,0.9473684210526319,0.0,0,18,1
320,0,0,0.1,10.64814846290096,5.32407423145048,5.32407423145048,5.32407423145048,5.32407423145048,5.32407423145048,0.0,1.0,False,True,False,False,5.32407423145048,1.0,5.32407423145048,False,,3.1659825258233014,1.3736939210126042,0.0,0.9090909090909091,0.09090909090909095,0.0,0.9004329004329004,210,0,21
320,5,2,0.1,7.663055387501913,3.8315276937509566,3.8315276937509566,3.8315276937509566,3.8315276937509566,3.8315276937509566,0.0,1.0,False,True,False,False,5.090914225814764,0.7526207521474688,5.090914225814764,True,1.2387999172373085,2.7753665149617763,1.1051049397388457,0.014354066985645935,0.9090909090909092,0.07655502392344499,0.014354066985645935,0.8899521531100478,190,3,16
320,10,5,0.1,6.6224852124367795,3.3112426062183893,3.3112426062183893,3.3112426062183893,3.3112426062183893,3.3112426062183893,0.0,1.0,False,True,False,False,3.763808775310952,0.8797584584899181,3.763808775310952,True,1.1787932466810913,2.5575045714715254,1.0012393629158955,0.028409090909090905,0.9090909090909092,0.0625,0.028409090909090905,0.875,160,5,11
320,15,7,0.1,5.934092106035236,2.9670460530176186,2.9670460530176186,2.9670460530176186,2.9670460530176186,2.9670460530176186,0.0,1.0,False,True,False,False,3.5294437066433453,0.8406554402420002,3.5294437066433453,True,3.086730864854185,2.381694052042462,0.8786713835023394,0.05194805194805195,0.9090909090909093,0.03896103896103897,0.04545454545454546,0.8571428571428573,140,8,6
320,20,10,0.1,4.721030936812994,2.360515468406497,2.360515468406497,2.360515468406497,2.360515468406497,2.360515468406497,0.0,1.0,False,True,False,False,3.334295501451077,0.7079502903624488,3.334295501451077,True,2.9529669022706866,2.2785098153446977,0.9214923037018306,0.08264462809917356,0.909090909090909,0.008264462809917356,0.06611570247933884,0.8347107438016528,110,10,1
320,25,12,0.1,6.19370564351923,3.096852821759615,3.096852821759615,3.096852821759615,3.096852821759615,3.096852821759615,1.0,0.0,True,False,False,True,inf,,inf,False,3.096852821759615,,,0.9285714285714285,0.0,0.07142857142857144,0.9285714285714285,0.0,0,13,1
320,30,15,0.1,5.807933853960861,2.9039669269804307,2.9039669269804307,2.9039669269804307,2.9039669269804307,2.9039669269804307,1.0,0.0,True,False,False,True,inf,,inf,False,2.9039669269804307,,,0.9375,0.0,0.0625,0.9375,0.0,0,15,1
320,35,17,0.1,4.451127997272055,2.2255639986360274,2.2255639986360274,2.2255639986360274,2.2255639986360274,2.2255639986360274,1.0,0.0,True,False,False,True,inf,,inf,False,2.2255639986360274,,,0.9473684210526319,0.0,0.05263157894736843,0.9473684210526319,0.0,0,18,1
321,0,0,0.1,10.371278073746872,5.185639036873436,5.185639036873436,5.185639036873436,5.185639036873436,5.185639036873436,0.0,1.0,False,True,False,False,5.185639036873436,1.0,5.185639036873436,False,,3.8099587942568918,1.658933834224821,0.0,0.9090909090909091,0.09090909090909095,0.0,0.9004329004329004,210,0,21
321,5,2,0.1,8.780615403954315,4.390307701977157,4.390307701977157,4.390307701977157,4.390307701977157,4.390307701977157,0.0,1.0,False,True,False,False,5.655509326426844,0.7762886503364601,5.655509326426844,True,3.1868895329646283,3.0276272402025133,1.3118397378381232,0.014354066985645935,0.9090909090909092,0.07655502392344499,0.014354066985645935,0.8899521531100478,190,3,16
321,10,5,0.1,7.242529474992117,3.621264737496059,3.621264737496059,3.621264737496059,3.621264737496059,3.621264737496059,0.0,1.0,False,True,False,False,4.619992596665384,0.7838247922972461,4.619992596665384,True,2.648154846865098,2.568283145989565,1.2188903243747387,0.028409090909090905,0.9090909090909092,0.0625,0.028409090909090905,0.875,160,5,11
321,15,7,0.1,5.9686068892197355,2.9843034446098677,2.9843034446098677,2.9843034446098677,2.9843034446098677,2.9843034446098677,0.0,1.0,False,True,False,False,4.326246811981033,0.6898134975436884,4.326246811981033,True,2.2594605279856976,2.4967775096138873,1.2047891362517493,0.05194805194805195,0.9090909090909093,0.03896103896103897,0.05194805194805195,0.8506493506493509,140,8,6
321,20,10,0.1,5.394243620567579,2.6971218102837895,2.6971218102837895,2.6971218102837895,2.6971218102837895,2.6971218102837895,0.0,1.0,False,True,False,False,4.256551398357926,0.6336401367840344,4.256551398357926,True,2.0718420872468526,2.705419211543025,1.152351830762094,0.08264462809917356,0.909090909090909,0.008264462809917356,0.08264462809917356,0.8181818181818181,110,10,1
321,25,12,0.1,4.210176385378158,2.105088192689079,2.105088192689079,2.105088192689079,2.105088192689079,2.105088192689079,1.0,0.0,True,False,False,True,inf,,inf,False,2.105088192689079,,,0.9285714285714285,0.0,0.07142857142857144,0.9285714285714285,0.0,0,13,1
321,30,15,0.1,5.8758900395923295,2.937945019796165,2.937945019796165,2.937945019796165,2.937945019796165,2.937945019796165,1.0,0.0,True,False,False,True,inf,,inf,False,2.937945019796165,,,0.9375,0.0,0.0625,0.9375,0.0,0,15,1
321,35,17,0.1,6.151204008838992,3.0756020044194954,3.0756020044194954,3.0756020044194954,3.0756020044194954,3.0756020044194954,1.0,0.0,True,False,False,True,inf,,inf,False,3.0756020044194954,,,0.9473684210526319,0.0,0.05263157894736843,0.9473684210526319,0.0,0,18,1
322,0,0,0.1,9.625070175386757,4.812535087693378,4.812535087693378,4.812535087693378,4.812535087693378,4.812535087693378,0.0,1.0,False,True,False,False,4.812535087693378,1.0,4.812535087693378,False,,3.383490522740283,1.756569511070956,0.0,0.9090909090909091,0.09090909090909095,0.0,0.9004329004329004,210,0,21
322,5,2,0.1,7.675453522141353,3.8377267610706767,3.8377267610706767,3.8377267610706767,3.8377267610706767,3.8377267610706767,0.0,1.0,False,True,False,False,4.519988506874389,0.8490567520766767,4.519988506874389,True,1.7586674350611364,2.920698421972807,1.2600546050068595,0.014354066985645935,0.9090909090909092,0.07655502392344499,0.014354066985645935,0.8899521531100478,190,3,16
322,10,5,0.1,6.136632593942174,3.068316296971087,3.068316296971087,3.068316296971087,3.068316296971087,3.068316296971087,0.0,1.0,False,True,False,False,4.4902490653602385,0.6833287535520985,4.4902490653602385,True,1.7860368085943685,2.4572933510921477,1.0582969480830604,0.028409090909090905,0.9090909090909092,0.0625,0.028409090909090905,0.875,160,5,11
322,15,7,0.1,5.359563918426403,2.6797819592132015,2.6797819592132015,2.6797819592132015,2.6797819592132015,2.6797819592132015,0.0,1.0,False,True,False,False,3.752410152266787,0.7141495333590804,3.752410152266787,True,1.893247771150934,2.3432334740171474,1.1168237380720138,0.05194805194805195,0.9090909090909093,0.03896103896103897,0.05194805194805195,0.8506493506493509,140,8,6
322,20,10,0.1,4.765877268440619,2.3829386342203094,2.3829386342203094,2.3829386342203094,2.3829386342203094,2.3829386342203094,0.0,1.0,False,True,False,False,3.5730129336351943,0.6669269545005257,3.5730129336351943,True,1.422047866324128,2.393002162561853,1.0068041100697482,0.08264462809917356,0.909090909090909,0.008264462809917356,0.08264462809917356,0.8181818181818181,110,10,1
322,25,12,0.1,2.865069539833513,1.4325347699167565,1.4325347699167565,1.4325347699167565,1.4325347699167565,1.4325347699167565,1.0,0.0,True,False,False,True,inf,,inf,False,1.4325347699167565,,,0.9285714285714285,0.0,0.07142857142857144,0.9285714285714285,0.0,0,13,1
322,30,15,0.1,3.443149576606844,1.721574788303422,1.721574788303422,1.721574788303422,1.721574788303422,1.721574788303422,1.0,0.0,True,False,False,True,inf,,inf,False,1.721574788303422,,,0.9375,0.0,0.0625,0.9375,0.0,0,15,1
322,35,17,0.1,5.808564150864211,2.904282075432106,2.904282075432106,2.904282075432106,2.904282075432106,2.904282075432106,1.0,0.0,True,False,False,True,inf,,inf,False,2.904282075432106,,,0.9473684210526319,0.0,0.05263157894736843,0.9473684210526319,0.0,0,18,1
323,0,0,0.1,15.733415535958748,7.866707767979374,7.866707767979374,7.866707767979374,7.866707767979374,7.866707767979374,0.0,1.0,False,True,False,False,7.866707767979374,1.0,7.866707767979374,False,,5.860715705071293,2.3213353098974547,0.0,0.9090909090909091,0.09090909090909095,0.0,0.9004329004329004,210,0,21
323,5,2,0.1,10.894442983146284,5.447221491573142,5.447221491573142,5.447221491573142,5.447221491573142,5.447221491573142,0.0,1.0,False,True,False,False,5.758087919809647,0.9460122122889049,5.758087919809647,True,2.0931206972609804,3.9252710700209823,1.5964406220959457,0.014354066985645935,0.9090909090909092,0.07655502392344499,0.014354066985645935,0.8899521531100478,190,3,16
323,10,5,0.1,7.3852869349895585,3.6926434674947792,3.6926434674947792,3.6926434674947792,3.6926434674947792,3.6926434674947792,0.0,1.0,False,True,False,False,5.487380602097389,0.6729337247143702,5.487380602097389,True,2.0222201123094745,3.1595966827208413,1.3685452798152955,0.028409090909090905,0.9090909090909092,0.0625,0.028409090909090905,0.875,160,5,11
323,15,7,0.1,6.6758418818751695,3.337920940937585,3.337920940937585,3.337920940937585,3.337920940937585,3.337920940937585,0.0,1.0,False,True,False,False,5.2843822180100375,0.6316577422354889,5.2843822180100375,True,2.2455835133716917,2.8864390391687764,1.2685522578448838,0.05194805194805195,0.9090909090909093,0.03896103896103897,0.05194805194805195,0.8506493506493509,140,8,6
323,20,10,0.1,5.534935309098163,2.7674676545490815,2.7674676545490815,2.7674676545490815,2.7674676545490815,2.7674676545490815,0.0,1.0,False,True,False,False,3.814771200804122,0.7254609801934444,3.814771200804122,True,2.871634819064491,2.6762211917988052,1.2274570099467241,0.08264462809917356,0.909090909090909,0.008264462809917356,0.0743801652892562,0.8264462809917354,110,10,1
323,25,12,0.1,5.722087847895818,2.861043923947909,2.861043923947909,2.861043923947909,2.861043923947909,2.861043923947909,1.0,0.0,True,False,False,True,inf,,inf,False,2.861043923947909,,,0.9285714285714285,0.0,0.07142857142857144,0.9285714285714285,0.0,0,13,1
323,30,15,0.1,6.143868623343835,3.0719343116719173,3.0719343116719173,3.0719343116719173,3.0719343116719173,3.0719343116719173,1.0,0.0,True,False,False,True,inf,,inf,False,3.0719343116719173,,,0.9375,0.0,0.0625,0.9375,0.0,0,15,1
323,35,17,0.1,6.16991774514598,3.08495887257299,3.08495887257299,3.08495887257299,3.08495887257299,3.08495887257299,1.0,0.0,True,False,False,True,inf,,inf,False,3.08495887257299,,,0.9473684210526319,0.0,0.05263157894736843,0.9473684210526319,0.0,0,18,1
324,0,0,0.1,9.83637062163783,4.918185310818915,4.918185310818915,4.918185310818915,4.918185310818915,4.918185310818915,0.0,1.0,False,True,False,False,4.918185310818915,1.0,4.918185310818915,False,,3.5841921352714743,1.8288434038925754,0.0,0.9090909090909091,0.09090909090909095,0.0,0.9004329004329004,210,0,21
324,5,2,0.1,8.148004376044085,4.0740021880220425,4.0740021880220425,4.0740021880220425,4.0740021880220425,4.0740021880220425,0.0,1.0,False,True,False,False,4.573368641741883,0.8908099274652733,4.573368641741883,True,1.22657456944511,2.8076888432503426,1.2472914510864903,0.014354066985645935,0.9090909090909092,0.07655502392344499,0.014354066985645935,0.8899521531100478,190,3,16
324,10,5,0.1,6.791081565639761,3.3955407828198805,3.3955407828198805,3.3955407828198805,3.3955407828198805,3.3955407828198805,0.0,1.0,False,True,False,False,4.363835939571619,0.778109175010188,4.363835939571619,True,2.2638986177881826,2.5302158308118936,1.098791849742311,0.028409090909090905,0.9090909090909092,0.0625,0.028409090909090905,0.875,160,5,11
324,15,7,0.1,6.112830648714368,3.056415324357184,3.056415324357184,3.056415324357184,3.056415324357184,3.056415324357184,0.0,1.0,False,True,False,False,3.9787916848417773,0.7681767648206813,3.9787916848417773,True,2.2220050197451044,2.489170885543988,1.0472785149471777,0.05194805194805195,0.9090909090909093,0.03896103896103897,0.05194805194805195,0.8506493506493509,140,8,6
324,20,10,0.1,5.425161225815605,2.7125806129078027,2.7125806129078027,2.7125806129078027,2.7125806129078027,2.7125806129078027,0.0,1.0,False,True,False,False,3.926639504718633,0.690814781863245,3.926639504718633,True,2.826322554883186,2.478525699736054,1.1303925769682603,0.08264462809917356,0.909090909090909,0.008264462809917356,0.0743801652892562,0.8264462809917354,110,10,1
324,25,12,0.1,5.785902248956663,2.8929511244783317,2.8929511244783317,2.8929511244783317,2.8929511244783317,2.8929511244783317,1.0,0.0,True,False,False,True,inf,,inf,False,2.8929511244783317,,,0.9285714285714285,0.0,0.07142857142857144,0.9285714285714285,0.0,0,13,1
324,30,15,0.1,6.0236405533608535,3.0118202766804263,3.0118202766804263,3.0118202766804263,3.0118202766804263,3.0118202766804263,1.0,0.0,True,False,False,True,inf,,inf,False,3.0118202766804263,,,0.9375,0.0,0.0625,0.9375,0.0,0,15,1
324,35,17,0.1,5.59856343436764,2.7992817171838196,2.7992817171838196,2.7992817171838196,2.7992817171838196,2.7992817171838196,1.0,0.0,True,False,False,True,inf,,inf,False,2.7992817171838196,,,0.9473684210526319,0.0,0.05263157894736843,0.9473684210526319,0.0,0,18,1
325,0,0,0.1,10.967393619222207,5.483696809611104,5.483696809611104,5.483696809611104,5.483696809611104,5.483696809611104,0.0,1.0,False,True,False,False,5.483696809611104,1.0,5.483696809611104,False,,3.8024743339754483,1.2658749007116414,0.0,0.9090909090909091,0.09090909090909095,0.0,0.9004329004329004,210,0,21
325,5,2,0.1,8.011658411665259,4.0058292058326295,4.0058292058326295,4.0058292058326295,4.0058292058326295,4.0058292058326295,0.0,1.0,False,True,False,False,4.789901222184792,0.8363072681497745,4.789901222184792,True,1.5635468661474619,2.9596762077129792,1.1839116882277247,0.014354066985645935,0.9090909090909092,0.07655502392344499,0.014354066985645935,0.8899521531100478,190,3,16
325,10,5,0.1,6.4297869351326895,3.2148934675663448,3.2148934675663448,3.2148934675663448,3.2148934675663448,3.2148934675663448,0.0,1.0,False,True,False,False,4.228004748547397,0.7603807608472711,4.228004748547397,True,5.48702941431058,2.548325730280119,1.1518015739381344,0.028409090909090905,0.9090909090909092,0.0625,0.022727272727272724,0.8806818181818182,160,5,11
325,15,7,0.1,5.651124253410337,2.825562126705168,2.825562126705168,2.825562126705168,2.825562126705168,2.825562126705168,0.0,1.0,False,True,False,False,3.7210151894070407,0.7593524838998126,3.7210151894070407,True,5.082966805413978,2.488831129136273,1.0463240132834448,0.05194805194805195,0.9090909090909093,0.03896103896103897,0.03896103896103897,0.8636363636363638,140,8,6
325,20,10,0.1,5.139689111924191,2.5698445559620957,2.5698445559620957,2.5698445559620957,2.5698445559620957,2.5698445559620957,0.0,1.0,False,True,False,False,3.6497136789916116,0.7041222358769043,3.6497136789916116,True,3.058455780781891,2.4700290117975974,1.0018366173727218,0.08264462809917356,0.909090909090909,0.008264462809917356,0.06611570247933884,0.8347107438016528,110,10,1
325,25,12,0.1,5.544105667587104,2.772052833793552,2.772052833793552,2.772052833793552,2.772052833793552,2.772052833793552,1.0,0.0,True,False,False,True,inf,,inf,False,2.772052833793552,,,0.9285714285714285,0.0,0.07142857142857144,0.9285714285714285,0.0,0,13,1
325,30,15,0.1,9.119226998037902,4.559613499018951,4.559613499018951,4.559613499018951,4.559613499018951,4.559613499018951,1.0,0.0,True,False,False,True,inf,,inf,False,4.559613499018951,,,0.9375,0.0,0.0625,0.9375,0.0,0,15,1
325,35,17,0.1,9.013831456596897,4.506915728298448,4.506915728298448,4.506915728298448,4.506915728298448,4.506915728298448,1.0,0.0,True,False,False,True,inf,,inf,False,4.506915728298448,,,0.9473684210526319,0.0,0.05263157894736843,0.9473684210526319,0.0,0,18,1
326,0,0,0.1,9.02759440283645,4.513797201418225,4.513797201418225,4.513797201418225,4.513797201418225,4.513797201418225,0.0,1.0,False,True,False,False,4.513797201418225,1.0,4.513797201418225,False,,3.2263491306324648,1.5481170849032628,0.0,0.9090909090909091,0.09090909090909095,0.0,0.9004329004329004,210,0,21
326,5,2,0.1,6.655349345324574,3.327674672662287,3.327674672662287,3.327674672662287,3.327674672662287,3.327674672662287,0.0,1.0,False,True,False,False,4.051896301209425,0.8212635332422082,4.051896301209425,True,4.390681963476656,2.679934697301575,1.2179530691428853,0.014354066985645935,0.9090909090909092,0.07655502392344499,0.009569377990430623,0.8947368421052632,190,3,16
326,10,5,0.1,5.721391201441975,2.8606956007209874,2.8606956007209874,2.8606956007209874,2.8606956007209874,2.8606956007209874,0.0,1.0,False,True,False,False,3.6707792924019884,0.7793156092610188,3.6707792924019884,True,3.23399971790462,2.4145451380763685,1.0539870405296825,0.028409090909090905,0.9090909090909092,0.0625,0.022727272727272724,0.8806818181818182,160,5,11
326,15,7,0.1,5.47452955497679,2.737264777488395,2.737264777488395,2.737264777488395,2.737264777488395,2.737264777488395,1.0,0.0,True,False,False,False,3.6957385904188165,0.7406543267385687,3.6957385904188165,True,5.11152760936309,2.249464184972009,0.9990447657504351,0.05194805194805195,0.9090909090909093,0.03896103896103897,0.03896103896103897,0.8636363636363638,140,8,6
326,20,10,0.1,4.533551866247102,2.266775933123551,2.266775933123551,2.266775933123551,2.266775933123551,2.266775933123551,1.0,0.0,True,False,False,False,3.2711706995079943,0.6929555628095131,3.2711706995079943,True,4.655542298463111,2.188002228604902,0.9863231284384959,0.08264462809917356,0.909090909090909,0.008264462809917356,0.06611570247933884,0.8347107438016528,110,10,1
326,25,12,0.1,5.3615861117460994,2.6807930558730497,2.6807930558730497,2.6807930558730497,2.6807930558730497,2.6807930558730497,1.0,0.0,True,False,False,True,inf,,inf,False,2.6807930558730497,,,0.9285714285714285,0.0,0.07142857142857144,0.9285714285714285,0.0,0,13,1
326,30,15,0.1,6.032862035831499,3.0164310179157496,3.0164310179157496,3.0164310179157496,3.0164310179157496,3.0164310179157496,1.0,0.0,True,False,False,True,inf,,inf,False,3.0164310179157496,,,0.9375,0.0,0.0625,0.9375,0.0,0,15,1
326,35,17,0.1,5.837049967061368,2.918524983530684,2.918524983530684,2.918524983530684,2.918524983530684,2.918524983530684,1.0,0.0,True,False,False,True,inf,,inf,False,2.918524983530684,,,0.9473684210526319,0.0,0.05263157894736843,0.9473684210526319,0.0,0,18,1
327,0,0,0.1,9.430172610302535,4.715086305151267,4.715086305151267,4.715086305151267,4.715086305151267,4.715086305151267,0.0,1.0,False,True,False,False,4.715086305151267,1.0,4.715086305151267,False,,3.263855898358368,1.3511231370776686,0.0,0.9090909090909091,0.09090909090909095,0.0,0.9004329004329004,210,0,21
327,5,2,0.1,7.010115411076391,3.5050577055381957,3.5050577055381957,3.5050577055381957,3.5050577055381957,3.5050577055381957,0.0,1.0,False,True,False,False,4.044878644472863,0.8665421174817426,4.044878644472863,True,2.891950605651539,2.3576413459222647,1.1180433996137569,0.014354066985645935,0.9090909090909092,0.07655502392344499,0.014354066985645935,0.8899521531100478,190,3,16
327,10,5,0.1,5.657216449642036,2.828608224821018,2.828608224821018,2.828608224821018,2.828608224821018,2.828608224821018,0.0,1.0,False,True,False,False,3.444060979859465,0.8213002735324504,3.444060979859465,True,1.9049652446730176,2.288333448524324,1.0172941846570958,0.028409090909090905,0.9090909090909092,0.0625,0.028409090909090905,0.875,160,5,11
327,15,7,0.1,4.914189421480297,2.457094710740149,2.457094710740149,2.457094710740149,2.457094710740149,2.457094710740149,0.0,1.0,False,True,False,False,3.5336559244774755,0.6953406792438293,3.5336559244774755,True,2.1411311256129277,2.3362389055400516,1.044428111090673,0.05194805194805195,0.9090909090909093,0.03896103896103897,0.05194805194805195,0.8506493506493509,140,8,6
327,20,10,0.1,4.471085690450138,2.235542845225069,2.235542845225069,2.235542845225069,2.235542845225069,2.235542845225069,0.0,1.0,False,True,False,False,3.1121778055020393,0.7183210552021927,3.1121778055020393,True,2.354311877681736,2.229290252194405,1.0847871656199835,0.08264462809917356,0.909090909090909,0.008264462809917356,0.0743801652892562,0.8264462809917354,110,10,1
