dataset,alpha,method,o,nominal_coverage,coverage_mean,coverage_std,coverage_se,coverage_n,width_mean,width_std,width_se,width_median,width_q25,width_q75,width_min,width_max,width_n_total,width_n_finite,width_n_infinite,width_finite_rate,width_infinite_rate
fixedN21,0.15,GHCP no within,35,0.85,0.913,0.2819760814510878,0.008912407082264588,1000.0,15.680128505163172,8.900149259277704,0.2814474317477803,13.536173135236947,8.80973692348256,20.758909338746157,3.079162693987744,50.979742340328485,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.15,HCP,0,0.85,0.895,0.30670681288336105,0.009694070352540258,1000.0,29.62374634302675,7.789833086316999,0.24633615145300744,28.80958969282709,24.21833240560005,34.029492327953356,11.175785828844084,60.92307348221199,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.15,HCP,5,0.85,0.895,0.30670681288336105,0.009694070352540258,1000.0,29.62374634302675,7.789833086316999,0.24633615145300744,28.80958969282709,24.21833240560005,34.029492327953356,11.175785828844084,60.92307348221199,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.15,HCP,10,0.85,0.895,0.30670681288336105,0.009694070352540258,1000.0,29.62374634302675,7.789833086316999,0.24633615145300744,28.80958969282709,24.21833240560005,34.029492327953356,11.175785828844084,60.92307348221199,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.15,HCP,15,0.85,0.895,0.30670681288336105,0.009694070352540258,1000.0,29.62374634302675,7.789833086316999,0.24633615145300744,28.80958969282709,24.21833240560005,34.029492327953356,11.175785828844084,60.92307348221199,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.15,HCP,20,0.85,0.895,0.30670681288336105,0.009694070352540258,1000.0,29.62374634302675,7.789833086316999,0.24633615145300744,28.80958969282709,24.21833240560005,34.029492327953356,11.175785828844084,60.92307348221199,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.15,HCP,25,0.85,0.895,0.30670681288336105,0.009694070352540258,1000.0,29.62374634302675,7.789833086316999,0.24633615145300744,28.80958969282709,24.21833240560005,34.029492327953356,11.175785828844084,60.92307348221199,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.15,HCP,30,0.85,0.895,0.30670681288336105,0.009694070352540258,1000.0,29.62374634302675,7.789833086316999,0.24633615145300744,28.80958969282709,24.21833240560005,34.029492327953356,11.175785828844084,60.92307348221199,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.15,HCP,35,0.85,0.895,0.30670681288336105,0.009694070352540258,1000.0,29.62374634302675,7.789833086316999,0.24633615145300744,28.80958969282709,24.21833240560005,34.029492327953356,11.175785828844084,60.92307348221199,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.15,Std-CP,0,0.85,1.0,0.0,0.0,1000.0,,,,,,,,,1000.0,0.0,1000.0,0.0,1.0
fixedN21,0.15,Std-CP,5,0.85,1.0,0.0,0.0,1000.0,,,,,,,,,1000.0,0.0,1000.0,0.0,1.0
fixedN21,0.15,Std-CP,10,0.85,1.0,0.0,0.0,1000.0,,,,,,,,,1000.0,0.0,1000.0,0.0,1.0
fixedN21,0.15,Std-CP,15,0.85,0.879,0.32629046180583565,0.010313049985334114,1000.0,5.2474300527062505,1.772680508962222,0.05605707972107147,4.98031259821118,3.9569459776586564,6.2481151869990095,1.40620933013661,13.197742477500377,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.15,Std-CP,20,0.85,0.9,0.3001501125938321,0.009486832980505136,1000.0,5.460019005799715,1.8134830646576037,0.05734736982460429,5.1850613498333376,4.127219995626852,6.490182388987832,1.4939932365329347,12.673026246673334,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.15,Std-CP,25,0.85,0.837,0.36955049393495276,0.011680368144883107,1000.0,4.445072666537653,1.293822953704481,0.04091427422712748,4.258245594958124,3.4940805983243077,5.228461481305473,1.5669862741532747,9.654429177865872,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.15,Std-CP,30,0.85,0.861,0.3461196307619647,0.010939789760319894,1000.0,4.587964892167685,1.2751328575988687,0.0403232414933157,4.415295824253718,3.6863379274788803,5.311588940284405,1.7016725267274566,9.74940923589202,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.15,Std-CP,35,0.85,0.894,0.30799165387857325,0.009734680272099335,1000.0,4.731101631307681,1.2469376863822592,0.039431631892686635,4.649818469387963,3.7842956801783076,5.533453704916432,1.8854274558184905,9.851928572334796,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.2,GHCP,0,0.8,0.84,0.366789496216201,0.011593101396951551,1000.0,24.97620363006063,6.327988059499954,0.20010855274368958,24.343178325169625,20.67304426179698,28.598479875279924,8.975978838820161,49.73427525397278,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.2,GHCP,5,0.8,0.843,0.3639828065767441,0.01150439046625244,1000.0,20.21688420866325,5.04303244558755,0.1594746884218582,19.61929911738354,16.759147272335724,23.05247589125816,7.48040132585239,40.06467568969256,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.2,GHCP,10,0.8,0.845,0.36208577175319395,0.011444430960078356,1000.0,15.638474767857122,3.782855818440306,0.1196244044629175,15.303083239275942,12.993610146982043,17.755293898041487,6.442247832496584,29.876886829621125,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.2,GHCP,15,0.8,0.837,0.3695504939349528,0.011680368144883107,1000.0,13.343529517993671,3.138444701870364,0.09924633568398461,13.054214360388514,11.15559602246718,15.129336110977,5.931389397632749,25.738691607426553,1000.0,1000.0,0.0,1.0,0.0
